# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 2.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
1.9             	3.61119299e-02	1.80559649e-02	1.80559649e-02	-4.03880994e-01	-1.50957883e-01	-2.52923110e-01	5.09826134e-02	1.86832491e-19	1.67051233e-20	0.00000000e+00	1.67051233e-20	-1.67051233e-20
1.92            	3.61027506e-02	1.80513753e-02	1.80513753e-02	-4.03913081e-01	-1.50950746e-01	-2.52962334e-01	5.10057940e-02	1.86847334e-19	1.67008771e-20	0.00000000e+00	1.67008771e-20	-1.67008771e-20
1.94            	3.60935940e-02	1.80467970e-02	1.80467970e-02	-4.03820815e-01	-1.50919486e-01	-2.52901330e-01	5.09909218e-02	1.86804653e-19	1.66966413e-20	0.00000000e+00	1.66966413e-20	-1.66966413e-20
1.96            	3.60952784e-02	1.80476392e-02	1.80476392e-02	-4.03736390e-01	-1.50907662e-01	-2.52828728e-01	5.09605335e-02	1.86765598e-19	1.66974205e-20	0.00000000e+00	1.66974205e-20	-1.66974205e-20
1.98            	3.61003524e-02	1.80501762e-02	1.80501762e-02	-4.03748579e-01	-1.50921553e-01	-2.52827026e-01	5.09527363e-02	1.86771237e-19	1.66997677e-20	0.00000000e+00	1.66997677e-20	-1.66997677e-20
2               	3.61037110e-02	1.80518555e-02	1.80518555e-02	-4.03789283e-01	-1.50933211e-01	-2.52856072e-01	5.09614305e-02	1.86790066e-19	1.67013213e-20	0.00000000e+00	1.67013213e-20	-1.67013213e-20
2.02            	3.61044330e-02	1.80522165e-02	1.80522165e-02	-4.03827053e-01	-1.50938908e-01	-2.52888145e-01	5.09746185e-02	1.86807538e-19	1.67016553e-20	0.00000000e+00	1.67016553e-20	-1.67016553e-20
2.04            	3.61146660e-02	1.80573330e-02	1.80573330e-02	-4.03838551e-01	-1.50950823e-01	-2.52887728e-01	5.09684527e-02	1.86812857e-19	1.67063891e-20	0.00000000e+00	1.67063891e-20	-1.67063891e-20
2.06            	3.61207768e-02	1.80603884e-02	1.80603884e-02	-4.03835973e-01	-1.50961540e-01	-2.52874433e-01	5.09564462e-02	1.86811665e-19	1.67092159e-20	0.00000000e+00	1.67092159e-20	-1.67092159e-20
2.08            	3.61073571e-02	1.80536786e-02	1.80536786e-02	-4.03847290e-01	-1.50947254e-01	-2.52900036e-01	5.09763911e-02	1.86816900e-19	1.67030080e-20	0.00000000e+00	1.67030080e-20	-1.67030080e-20
2.1             	3.60887681e-02	1.80443840e-02	1.80443840e-02	-4.03866736e-01	-1.50920106e-01	-2.52946630e-01	5.10132623e-02	1.86825895e-19	1.66944088e-20	0.00000000e+00	1.66944088e-20	-1.66944088e-20
2.12            	3.60965243e-02	1.80482622e-02	1.80482622e-02	-4.03837154e-01	-1.50919127e-01	-2.52918027e-01	5.09994500e-02	1.86812211e-19	1.66979968e-20	0.00000000e+00	1.66979968e-20	-1.66979968e-20
2.14            	3.61128902e-02	1.80564451e-02	1.80564451e-02	-4.03843610e-01	-1.50949490e-01	-2.52894121e-01	5.09723157e-02	1.86815198e-19	1.67055676e-20	0.00000000e+00	1.67055676e-20	-1.67055676e-20
2.16            	3.61081736e-02	1.80540868e-02	1.80540868e-02	-4.03910021e-01	-1.50963367e-01	-2.52946654e-01	5.09916434e-02	1.86845919e-19	1.67033857e-20	0.00000000e+00	1.67033857e-20	-1.67033857e-20
2.18            	3.60892656e-02	1.80446328e-02	1.80446328e-02	-4.03900199e-01	-1.50933005e-01	-2.52967194e-01	5.10170943e-02	1.86841375e-19	1.66946390e-20	0.00000000e+00	1.66946390e-20	-1.66946390e-20
2.2             	3.60879729e-02	1.80439864e-02	1.80439864e-02	-4.03788393e-01	-1.50905888e-01	-2.52882505e-01	5.09883086e-02	1.86789655e-19	1.66940410e-20	0.00000000e+00	1.66940410e-20	-1.66940410e-20
2.22            	3.60973943e-02	1.80486971e-02	1.80486971e-02	-4.03738555e-01	-1.50917057e-01	-2.52821498e-01	5.09522204e-02	1.86766600e-19	1.66983993e-20	0.00000000e+00	1.66983993e-20	-1.66983993e-20
2.24            	3.61002020e-02	1.80501010e-02	1.80501010e-02	-4.03788058e-01	-1.50935023e-01	-2.52853035e-01	5.09590058e-02	1.86789500e-19	1.66996981e-20	0.00000000e+00	1.66996981e-20	-1.66996981e-20
2.26            	3.61044433e-02	1.80522216e-02	1.80522216e-02	-4.03810572e-01	-1.50941447e-01	-2.52869125e-01	5.09638391e-02	1.86799915e-19	1.67016601e-20	0.00000000e+00	1.67016601e-20	-1.67016601e-20
2.28            	3.61179357e-02	1.80589678e-02	1.80589678e-02	-4.03796190e-01	-1.50955454e-01	-2.52840737e-01	5.09426415e-02	1.86793262e-19	1.67079016e-20	0.00000000e+00	1.67079016e-20	-1.67079016e-20
2.3             	3.61197342e-02	1.80598671e-02	1.80598671e-02	-4.03840407e-01	-1.50967035e-01	-2.52873372e-01	5.09531686e-02	1.86813716e-19	1.67087336e-20	0.00000000e+00	1.67087336e-20	-1.67087336e-20
2.32            	3.61061769e-02	1.80530884e-02	1.80530884e-02	-4.03881707e-01	-1.50953301e-01	-2.52928406e-01	5.09875526e-02	1.86832821e-19	1.67024620e-20	0.00000000e+00	1.67024620e-20	-1.67024620e-20
2.34            	3.61006104e-02	1.80503052e-02	1.80503052e-02	-4.03819624e-01	-1.50929667e-01	-2.52889956e-01	5.09801444e-02	1.86804102e-19	1.66998870e-20	0.00000000e+00	1.66998870e-20	-1.66998870e-20
2.36            	3.61056971e-02	1.80528485e-02	1.80528485e-02	-4.03764797e-01	-1.50926169e-01	-2.52838628e-01	5.09562294e-02	1.86778739e-19	1.67022401e-20	0.00000000e+00	1.67022401e-20	-1.67022401e-20
2.38            	3.61048820e-02	1.80524410e-02	1.80524410e-02	-4.03853604e-01	-1.50942305e-01	-2.52911299e-01	5.09844967e-02	1.86819821e-19	1.67018630e-20	0.00000000e+00	1.67018630e-20	-1.67018630e-20
2.4             	3.61036302e-02	1.80518151e-02	1.80518151e-02	-4.03940470e-01	-1.50954791e-01	-2.52985679e-01	5.10154443e-02	1.86860004e-19	1.67012840e-20	0.00000000e+00	1.67012840e-20	-1.67012840e-20
2.42            	3.61062006e-02	1.80531003e-02	1.80531003e-02	-4.03857427e-01	-1.50944317e-01	-2.52913110e-01	5.09843963e-02	1.86821589e-19	1.67024730e-20	0.00000000e+00	1.67024730e-20	-1.67024730e-20
2.44            	3.60974398e-02	1.80487199e-02	1.80487199e-02	-4.03763244e-01	-1.50918769e-01	-2.52844476e-01	5.09628535e-02	1.86778021e-19	1.66984203e-20	0.00000000e+00	1.66984203e-20	-1.66984203e-20
2.46            	3.60858208e-02	1.80429104e-02	1.80429104e-02	-4.03790074e-01	-1.50908953e-01	-2.52881121e-01	5.09860840e-02	1.86790432e-19	1.66930455e-20	0.00000000e+00	1.66930455e-20	-1.66930455e-20
2.48            	3.60951454e-02	1.80475727e-02	1.80475727e-02	-4.03795520e-01	-1.50919216e-01	-2.52876303e-01	5.09785435e-02	1.86792951e-19	1.66973590e-20	0.00000000e+00	1.66973590e-20	-1.66973590e-20
2.5             	3.61145038e-02	1.80572519e-02	1.80572519e-02	-4.03739301e-01	-1.50937313e-01	-2.52801988e-01	5.09323375e-02	1.86766945e-19	1.67063140e-20	0.00000000e+00	1.67063140e-20	-1.67063140e-20
2.52            	3.61153852e-02	1.80576926e-02	1.80576926e-02	-4.03784357e-01	-1.50953042e-01	-2.52831315e-01	5.09391369e-02	1.86787788e-19	1.67067217e-20	0.00000000e+00	1.67067217e-20	-1.67067217e-20
2.54            	3.61100930e-02	1.80550465e-02	1.80550465e-02	-4.03883059e-01	-1.50960142e-01	-2.52922917e-01	5.09813876e-02	1.86833447e-19	1.67042736e-20	0.00000000e+00	1.67042736e-20	-1.67042736e-20
2.56            	3.61149906e-02	1.80574953e-02	1.80574953e-02	-4.03857354e-01	-1.50954500e-01	-2.52902854e-01	5.09741770e-02	1.86821555e-19	1.67065392e-20	0.00000000e+00	1.67065392e-20	-1.67065392e-20
2.58            	3.61151309e-02	1.80575654e-02	1.80575654e-02	-4.03771778e-01	-1.50941493e-01	-2.52830284e-01	5.09443954e-02	1.86781968e-19	1.67066041e-20	0.00000000e+00	1.67066041e-20	-1.67066041e-20
2.6             	3.61009895e-02	1.80504947e-02	1.80504947e-02	-4.03788065e-01	-1.50930507e-01	-2.52857557e-01	5.09635250e-02	1.86789503e-19	1.67000624e-20	0.00000000e+00	1.67000624e-20	-1.67000624e-20
2.62            	3.60958249e-02	1.80479124e-02	1.80479124e-02	-4.03867846e-01	-1.50932602e-01	-2.52935244e-01	5.10013211e-02	1.86826409e-19	1.66976733e-20	0.00000000e+00	1.66976733e-20	-1.66976733e-20
2.64            	3.61099949e-02	1.80549975e-02	1.80549975e-02	-4.03886255e-01	-1.50950741e-01	-2.52935514e-01	5.09923861e-02	1.86834925e-19	1.67042282e-20	0.00000000e+00	1.67042282e-20	-1.67042282e-20
2.66            	3.61163829e-02	1.80581914e-02	1.80581914e-02	-4.03842678e-01	-1.50958876e-01	-2.52883802e-01	5.09624630e-02	1.86814766e-19	1.67071833e-20	0.00000000e+00	1.67071833e-20	-1.67071833e-20
2.68            	3.60976181e-02	1.80488091e-02	1.80488091e-02	-4.03807497e-01	-1.50935483e-01	-2.52872014e-01	5.09682656e-02	1.86798492e-19	1.66985028e-20	0.00000000e+00	1.66985028e-20	-1.66985028e-20
2.7             	3.60842846e-02	1.80421423e-02	1.80421423e-02	-4.03798507e-01	-1.50912978e-01	-2.52885529e-01	5.09862751e-02	1.86794333e-19	1.66923348e-20	0.00000000e+00	1.66923348e-20	-1.66923348e-20
2.72            	3.60925737e-02	1.80462869e-02	1.80462869e-02	-4.03785908e-01	-1.50916343e-01	-2.52869564e-01	5.09766105e-02	1.86788505e-19	1.66961693e-20	0.00000000e+00	1.66961693e-20	-1.66961693e-20
2.74            	3.61107936e-02	1.80553968e-02	1.80553968e-02	-4.03744670e-01	-1.50935973e-01	-2.52808696e-01	5.09363616e-02	1.86769428e-19	1.67045977e-20	0.00000000e+00	1.67045977e-20	-1.67045977e-20
2.76            	3.61131283e-02	1.80565641e-02	1.80565641e-02	-4.03775264e-01	-1.50954536e-01	-2.52820727e-01	5.09330956e-02	1.86783581e-19	1.67056777e-20	0.00000000e+00	1.67056777e-20	-1.67056777e-20
2.78            	3.61115797e-02	1.80557899e-02	1.80557899e-02	-4.03852826e-01	-1.50965930e-01	-2.52886895e-01	5.09604824e-02	1.86819461e-19	1.67049614e-20	0.00000000e+00	1.67049614e-20	-1.67049614e-20
2.8             	3.61092171e-02	1.80546086e-02	1.80546086e-02	-4.03901113e-01	-1.50959382e-01	-2.52941731e-01	5.09911746e-02	1.86841798e-19	1.67038684e-20	0.00000000e+00	1.67038684e-20	-1.67038684e-20
2.82            	3.61109122e-02	1.80554561e-02	1.80554561e-02	-4.03829946e-01	-1.50944413e-01	-2.52885534e-01	5.09705605e-02	1.86808877e-19	1.67046526e-20	0.00000000e+00	1.67046526e-20	-1.67046526e-20
2.84            	3.61036341e-02	1.80518171e-02	1.80518171e-02	-4.03783346e-01	-1.50934314e-01	-2.52849031e-01	5.09573585e-02	1.86787320e-19	1.67012858e-20	0.00000000e+00	1.67012858e-20	-1.67012858e-20
2.86            	3.60964549e-02	1.80482274e-02	1.80482274e-02	-4.03832833e-01	-1.50934390e-01	-2.52898442e-01	5.09820261e-02	1.86810212e-19	1.66979647e-20	0.00000000e+00	1.66979647e-20	-1.66979647e-20
2.88            	3.60966356e-02	1.80483178e-02	1.80483178e-02	-4.03930833e-01	-1.50944250e-01	-2.52986583e-01	5.10211666e-02	1.86855546e-19	1.66980483e-20	0.00000000e+00	1.66980483e-20	-1.66980483e-20
2.9             	3.61050064e-02	1.80525032e-02	1.80525032e-02	-4.03930514e-01	-1.50952686e-01	-2.52977828e-01	5.10125712e-02	1.86855399e-19	1.67019206e-20	0.00000000e+00	1.67019206e-20	-1.67019206e-20
2.92            	3.61031277e-02	1.80515638e-02	1.80515638e-02	-4.03829305e-01	-1.50940809e-01	-2.52888496e-01	5.09738433e-02	1.86808580e-19	1.67010515e-20	0.00000000e+00	1.67010515e-20	-1.67010515e-20
2.94            	3.60895784e-02	1.80447892e-02	1.80447892e-02	-4.03781150e-01	-1.50920718e-01	-2.52860432e-01	5.09698569e-02	1.86786304e-19	1.66947837e-20	0.00000000e+00	1.66947837e-20	-1.66947837e-20
2.96            	3.60827172e-02	1.80413586e-02	1.80413586e-02	-4.03817779e-01	-1.50914145e-01	-2.52903634e-01	5.09947442e-02	1.86803249e-19	1.66916098e-20	0.00000000e+00	1.66916098e-20	-1.66916098e-20
2.98            	3.60905750e-02	1.80452875e-02	1.80452875e-02	-4.03839095e-01	-1.50920870e-01	-2.52918225e-01	5.09986773e-02	1.86813109e-19	1.66952447e-20	0.00000000e+00	1.66952447e-20	-1.66952447e-20
3               	3.61103445e-02	1.80551722e-02	1.80551722e-02	-4.03775823e-01	-1.50938913e-01	-2.52836910e-01	5.09489985e-02	1.86783840e-19	1.67043899e-20	0.00000000e+00	1.67043899e-20	-1.67043899e-20
3.02            	3.61181493e-02	1.80590746e-02	1.80590746e-02	-4.03793114e-01	-1.50963460e-01	-2.52829654e-01	5.09330972e-02	1.86791839e-19	1.67080004e-20	0.00000000e+00	1.67080004e-20	-1.67080004e-20
3.04            	3.61128266e-02	1.80564133e-02	1.80564133e-02	-4.03878968e-01	-1.50969212e-01	-2.52909755e-01	5.09702714e-02	1.86831554e-19	1.67055381e-20	0.00000000e+00	1.67055381e-20	-1.67055381e-20
3.06            	3.60980821e-02	1.80490411e-02	1.80490411e-02	-4.03929905e-01	-1.50946146e-01	-2.52983760e-01	5.10188071e-02	1.86855117e-19	1.66987175e-20	0.00000000e+00	1.66987175e-20	-1.66987175e-20
3.08            	3.60966105e-02	1.80483053e-02	1.80483053e-02	-4.03844922e-01	-1.50924022e-01	-2.52920900e-01	5.09984386e-02	1.86815805e-19	1.66980367e-20	0.00000000e+00	1.66980367e-20	-1.66980367e-20
3.1             	3.61037988e-02	1.80518994e-02	1.80518994e-02	-4.03774433e-01	-1.50927977e-01	-2.52846456e-01	5.09592391e-02	1.86783197e-19	1.67013620e-20	0.00000000e+00	1.67013620e-20	-1.67013620e-20
3.12            	3.61051041e-02	1.80525521e-02	1.80525521e-02	-4.03848775e-01	-1.50947203e-01	-2.52901572e-01	5.09771843e-02	1.86817587e-19	1.67019658e-20	0.00000000e+00	1.67019658e-20	-1.67019658e-20
3.14            	3.60988141e-02	1.80494071e-02	1.80494071e-02	-4.03967382e-01	-1.50955532e-01	-2.53011850e-01	5.10281589e-02	1.86872454e-19	1.66990561e-20	0.00000000e+00	1.66990561e-20	-1.66990561e-20
3.16            	3.60902318e-02	1.80451159e-02	1.80451159e-02	-4.03953160e-01	-1.50936565e-01	-2.53016594e-01	5.10400145e-02	1.86865874e-19	1.66950859e-20	0.00000000e+00	1.66950859e-20	-1.66950859e-20
3.18            	3.60931166e-02	1.80465583e-02	1.80465583e-02	-4.03791485e-01	-1.50914309e-01	-2.52877176e-01	5.09814339e-02	1.86791085e-19	1.66964204e-20	0.00000000e+00	1.66964204e-20	-1.66964204e-20
3.2             	3.60944653e-02	1.80472326e-02	1.80472326e-02	-4.03740539e-01	-1.50917325e-01	-2.52823214e-01	5.09529445e-02	1.86767518e-19	1.66970443e-20	0.00000000e+00	1.66970443e-20	-1.66970443e-20
3.22            	3.60931728e-02	1.80465864e-02	1.80465864e-02	-4.03804662e-01	-1.50927892e-01	-2.52876770e-01	5.09744388e-02	1.86797181e-19	1.66964464e-20	0.00000000e+00	1.66964464e-20	-1.66964464e-20
3.24            	3.60907671e-02	1.80453835e-02	1.80453835e-02	-4.03872369e-01	-1.50928561e-01	-2.52943808e-01	5.10076237e-02	1.86828501e-19	1.66953336e-20	0.00000000e+00	1.66953336e-20	-1.66953336e-20
3.26            	3.61058902e-02	1.80529451e-02	1.80529451e-02	-4.03835448e-01	-1.50940326e-01	-2.52895122e-01	5.09773980e-02	1.86811422e-19	1.67023294e-20	0.00000000e+00	1.67023294e-20	-1.67023294e-20
3.28            	3.61224137e-02	1.80612068e-02	1.80612068e-02	-4.03811089e-01	-1.50965029e-01	-2.52846060e-01	5.09405158e-02	1.86800154e-19	1.67099731e-20	0.00000000e+00	1.67099731e-20	-1.67099731e-20
3.3             	3.61155736e-02	1.80577868e-02	1.80577868e-02	-4.03855472e-01	-1.50966110e-01	-2.52889362e-01	5.09616263e-02	1.86820685e-19	1.67068089e-20	0.00000000e+00	1.67068089e-20	-1.67068089e-20
3.32            	3.60932303e-02	1.80466151e-02	1.80466151e-02	-4.03898895e-01	-1.50936336e-01	-2.52962559e-01	5.10131116e-02	1.86840772e-19	1.66964730e-20	0.00000000e+00	1.66964730e-20	-1.66964730e-20
3.34            	3.60845105e-02	1.80422552e-02	1.80422552e-02	-4.03881062e-01	-1.50912582e-01	-2.52968480e-01	5.10279491e-02	1.86832523e-19	1.66924393e-20	0.00000000e+00	1.66924393e-20	-1.66924393e-20
3.36            	3.61039605e-02	1.80519803e-02	1.80519803e-02	-4.03817701e-01	-1.50928208e-01	-2.52889493e-01	5.09806426e-02	1.86803212e-19	1.67014368e-20	0.00000000e+00	1.67014368e-20	-1.67014368e-20
3.38            	3.61137660e-02	1.80568830e-02	1.80568830e-02	-4.03862192e-01	-1.50959325e-01	-2.52902867e-01	5.09717712e-02	1.86823794e-19	1.67059727e-20	0.00000000e+00	1.67059727e-20	-1.67059727e-20
3.4             	3.61012207e-02	1.80506103e-02	1.80506103e-02	-4.03931808e-01	-1.50958174e-01	-2.52973634e-01	5.10077299e-02	1.86855997e-19	1.67001693e-20	0.00000000e+00	1.67001693e-20	-1.67001693e-20
3.42            	3.60779818e-02	1.80389909e-02	1.80389909e-02	-4.03922786e-01	-1.50917695e-01	-2.53005090e-01	5.10436976e-02	1.86851824e-19	1.66894192e-20	0.00000000e+00	1.66894192e-20	-1.66894192e-20
3.44            	3.60820019e-02	1.80410009e-02	1.80410009e-02	-4.03810634e-01	-1.50898349e-01	-2.52912285e-01	5.10069677e-02	1.86799943e-19	1.66912789e-20	0.00000000e+00	1.66912789e-20	-1.66912789e-20
3.46            	3.61008538e-02	1.80504269e-02	1.80504269e-02	-4.03735108e-01	-1.50919222e-01	-2.52815886e-01	5.09483319e-02	1.86765005e-19	1.66999996e-20	0.00000000e+00	1.66999996e-20	-1.66999996e-20
3.48            	3.61046050e-02	1.80523025e-02	1.80523025e-02	-4.03777315e-01	-1.50939999e-01	-2.52837315e-01	5.09486579e-02	1.86784530e-19	1.67017349e-20	0.00000000e+00	1.67017349e-20	-1.67017349e-20
3.5             	3.60978172e-02	1.80489086e-02	1.80489086e-02	-4.03862039e-01	-1.50942578e-01	-2.52919461e-01	5.09884416e-02	1.86823723e-19	1.66985949e-20	0.00000000e+00	1.66985949e-20	-1.66985949e-20
3.52            	3.61002039e-02	1.80501019e-02	1.80501019e-02	-4.03917254e-01	-1.50946588e-01	-2.52970665e-01	5.10120387e-02	1.86849265e-19	1.66996990e-20	0.00000000e+00	1.66996990e-20	-1.66996990e-20
3.54            	3.61174796e-02	1.80587398e-02	1.80587398e-02	-4.03853218e-01	-1.50955926e-01	-2.52897292e-01	5.09706831e-02	1.86819642e-19	1.67076906e-20	0.00000000e+00	1.67076906e-20	-1.67076906e-20
3.56            	3.61139030e-02	1.80569515e-02	1.80569515e-02	-4.03811660e-01	-1.50950859e-01	-2.52860801e-01	5.09549708e-02	1.86800418e-19	1.67060361e-20	0.00000000e+00	1.67060361e-20	-1.67060361e-20
3.58            	3.60945745e-02	1.80472872e-02	1.80472872e-02	-4.03833451e-01	-1.50929682e-01	-2.52903769e-01	5.09870431e-02	1.86810498e-19	1.66970948e-20	0.00000000e+00	1.66970948e-20	-1.66970948e-20
3.6             	3.60834654e-02	1.80417327e-02	1.80417327e-02	-4.03904911e-01	-1.50917915e-01	-2.52986997e-01	5.10345412e-02	1.86843555e-19	1.66919559e-20	0.00000000e+00	1.66919559e-20	-1.66919559e-20
3.62            	3.60971875e-02	1.80485938e-02	1.80485938e-02	-4.03926780e-01	-1.50933888e-01	-2.52992892e-01	5.10295016e-02	1.86853671e-19	1.66983036e-20	0.00000000e+00	1.66983036e-20	-1.66983036e-20
3.64            	3.61144696e-02	1.80572348e-02	1.80572348e-02	-4.03877887e-01	-1.50957193e-01	-2.52920693e-01	5.09817499e-02	1.86831054e-19	1.67062982e-20	0.00000000e+00	1.67062982e-20	-1.67062982e-20
3.66            	3.61007277e-02	1.80503638e-02	1.80503638e-02	-4.03844598e-01	-1.50943717e-01	-2.52900881e-01	5.09785819e-02	1.86815655e-19	1.66999413e-20	0.00000000e+00	1.66999413e-20	-1.66999413e-20
3.68            	3.60801415e-02	1.80400708e-02	1.80400708e-02	-4.03834777e-01	-1.50910738e-01	-2.52924039e-01	5.10066503e-02	1.86811112e-19	1.66904183e-20	0.00000000e+00	1.66904183e-20	-1.66904183e-20
3.7             	3.60756428e-02	1.80378214e-02	1.80378214e-02	-4.03856864e-01	-1.50900201e-01	-2.52956663e-01	5.10282307e-02	1.86821329e-19	1.66883372e-20	0.00000000e+00	1.66883372e-20	-1.66883372e-20
3.72            	3.60982170e-02	1.80491085e-02	1.80491085e-02	-4.03795359e-01	-1.50918934e-01	-2.52876425e-01	5.09787455e-02	1.86792877e-19	1.66987799e-20	0.00000000e+00	1.66987799e-20	-1.66987799e-20
3.74            	3.61142905e-02	1.80571452e-02	1.80571452e-02	-4.03753331e-01	-1.50943524e-01	-2.52809806e-01	5.09331411e-02	1.86773435e-19	1.67062153e-20	0.00000000e+00	1.67062153e-20	-1.67062153e-20
3.76            	3.61127141e-02	1.80563571e-02	1.80563571e-02	-4.03823038e-01	-1.50960095e-01	-2.52862943e-01	5.09514244e-02	1.86805681e-19	1.67054861e-20	0.00000000e+00	1.67054861e-20	-1.67054861e-20
3.78            	3.61048844e-02	1.80524422e-02	1.80524422e-02	-4.03923922e-01	-1.50958518e-01	-2.52965404e-01	5.10034430e-02	1.86852349e-19	1.67018642e-20	0.00000000e+00	1.67018642e-20	-1.67018642e-20
3.8             	3.60980955e-02	1.80490478e-02	1.80490478e-02	-4.03931493e-01	-1.50939918e-01	-2.52991575e-01	5.10258289e-02	1.86855852e-19	1.66987237e-20	0.00000000e+00	1.66987237e-20	-1.66987237e-20
3.82            	3.61037335e-02	1.80518667e-02	1.80518667e-02	-4.03806421e-01	-1.50926564e-01	-2.52879856e-01	5.09766461e-02	1.86797994e-19	1.67013317e-20	0.00000000e+00	1.67013317e-20	-1.67013317e-20
3.84            	3.61030734e-02	1.80515367e-02	1.80515367e-02	-4.03778655e-01	-1.50928261e-01	-2.52850394e-01	5.09610664e-02	1.86785150e-19	1.67010264e-20	0.00000000e+00	1.67010264e-20	-1.67010264e-20
3.86            	3.60988760e-02	1.80494380e-02	1.80494380e-02	-4.03882600e-01	-1.50939491e-01	-2.52943109e-01	5.10018092e-02	1.86833234e-19	1.66990847e-20	0.00000000e+00	1.66990847e-20	-1.66990847e-20
3.88            	3.60940900e-02	1.80470450e-02	1.80470450e-02	-4.03993471e-01	-1.50946513e-01	-2.53046958e-01	5.10502221e-02	1.86884522e-19	1.66968708e-20	0.00000000e+00	1.66968708e-20	-1.66968708e-20
3.9             	3.60923508e-02	1.80461754e-02	1.80461754e-02	-4.03943404e-01	-1.50934463e-01	-2.53008941e-01	5.10372394e-02	1.86861362e-19	1.66960662e-20	0.00000000e+00	1.66960662e-20	-1.66960662e-20
3.92            	3.60963858e-02	1.80481929e-02	1.80481929e-02	-4.03775417e-01	-1.50915364e-01	-2.52860054e-01	5.09723449e-02	1.86783652e-19	1.66979328e-20	0.00000000e+00	1.66979328e-20	-1.66979328e-20
3.94            	3.60931160e-02	1.80465580e-02	1.80465580e-02	-4.03748302e-01	-1.50914505e-01	-2.52833798e-01	5.09596464e-02	1.86771109e-19	1.66964202e-20	0.00000000e+00	1.66964202e-20	-1.66964202e-20
3.96            	3.60901703e-02	1.80450852e-02	1.80450852e-02	-4.03820514e-01	-1.50922469e-01	-2.52898045e-01	5.09877882e-02	1.86804513e-19	1.66950575e-20	0.00000000e+00	1.66950575e-20	-1.66950575e-20
3.98            	3.60893345e-02	1.80446673e-02	1.80446673e-02	-4.03879535e-01	-1.50924364e-01	-2.52955170e-01	5.10154030e-02	1.86831816e-19	1.66946709e-20	0.00000000e+00	1.66946709e-20	-1.66946709e-20
4               	3.61051128e-02	1.80525564e-02	1.80525564e-02	-4.03838365e-01	-1.50937900e-01	-2.52900465e-01	5.09812824e-02	1.86812771e-19	1.67019698e-20	0.00000000e+00	1.67019698e-20	-1.67019698e-20
4.02            	3.61238682e-02	1.80619341e-02	1.80619341e-02	-4.03801742e-01	-1.50961731e-01	-2.52840012e-01	5.09391405e-02	1.86795830e-19	1.67106459e-20	0.00000000e+00	1.67106459e-20	-1.67106459e-20
4.04            	3.61161944e-02	1.80580972e-02	1.80580972e-02	-4.03852867e-01	-1.50963274e-01	-2.52889593e-01	5.09631597e-02	1.86819480e-19	1.67070961e-20	0.00000000e+00	1.67070961e-20	-1.67070961e-20
4.06            	3.60940960e-02	1.80470480e-02	1.80470480e-02	-4.03895639e-01	-1.50935131e-01	-2.52960508e-01	5.10126890e-02	1.86839266e-19	1.66968735e-20	0.00000000e+00	1.66968735e-20	-1.66968735e-20
4.08            	3.60819205e-02	1.80409603e-02	1.80409603e-02	-4.03895253e-01	-1.50910454e-01	-2.52984799e-01	5.10371727e-02	1.86839087e-19	1.66912412e-20	0.00000000e+00	1.66912412e-20	-1.66912412e-20
4.1             	3.60993867e-02	1.80496934e-02	1.80496934e-02	-4.03840971e-01	-1.50922550e-01	-2.52918421e-01	5.09979358e-02	1.86813977e-19	1.66993210e-20	0.00000000e+00	1.66993210e-20	-1.66993210e-20
4.12            	3.61163423e-02	1.80581712e-02	1.80581712e-02	-4.03845837e-01	-1.50953204e-01	-2.52892632e-01	5.09697141e-02	1.86816228e-19	1.67071645e-20	0.00000000e+00	1.67071645e-20	-1.67071645e-20
4.14            	3.61046835e-02	1.80523418e-02	1.80523418e-02	-4.03914269e-01	-1.50957782e-01	-2.52956488e-01	5.09993530e-02	1.86847884e-19	1.67017712e-20	0.00000000e+00	1.67017712e-20	-1.67017712e-20
4.16            	3.60803617e-02	1.80401808e-02	1.80401808e-02	-4.03912163e-01	-1.50920093e-01	-2.52992070e-01	5.10359888e-02	1.86846910e-19	1.66905201e-20	0.00000000e+00	1.66905201e-20	-1.66905201e-20
4.18            	3.60747317e-02	1.80373658e-02	1.80373658e-02	-4.03851241e-01	-1.50895429e-01	-2.52955812e-01	5.10301916e-02	1.86818727e-19	1.66879157e-20	0.00000000e+00	1.66879157e-20	-1.66879157e-20
4.2             	3.60959391e-02	1.80479696e-02	1.80479696e-02	-4.03759770e-01	-1.50910123e-01	-2.52849647e-01	5.09697622e-02	1.86776414e-19	1.66977261e-20	0.00000000e+00	1.66977261e-20	-1.66977261e-20
