# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 2.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
1.88            	3.63081244e-02	1.81540622e-02	1.81540622e-02	-4.03488765e-01	-1.50813658e-01	-2.52675107e-01	5.09307247e-02	-3.28817488e-20	-3.03828386e-21	0.00000000e+00	-3.03828386e-21	3.03828386e-21
1.9             	3.63118830e-02	1.81559415e-02	1.81559415e-02	-4.03493890e-01	-1.50813745e-01	-2.52680145e-01	5.09332005e-02	-3.28614712e-20	-3.03963425e-21	0.00000000e+00	-3.03963425e-21	3.03963425e-21
1.92            	3.63056916e-02	1.81528458e-02	1.81528458e-02	-4.03465948e-01	-1.50798015e-01	-2.52667933e-01	5.09349593e-02	-3.28486131e-20	-3.03666498e-21	0.00000000e+00	-3.03666498e-21	3.03666498e-21
1.94            	3.63126818e-02	1.81563409e-02	1.81563409e-02	-4.03512610e-01	-1.50825374e-01	-2.52687236e-01	5.09309307e-02	-3.28774139e-20	-3.03758644e-21	0.00000000e+00	-3.03758644e-21	3.03758644e-21
1.96            	3.63076579e-02	1.81538289e-02	1.81538289e-02	-4.03498720e-01	-1.50812192e-01	-2.52686528e-01	5.09371676e-02	-3.28662429e-20	-3.03166925e-21	0.00000000e+00	-3.03166925e-21	3.03166925e-21
1.98            	3.63085213e-02	1.81542607e-02	1.81542607e-02	-4.03509393e-01	-1.50822805e-01	-2.52686588e-01	5.09318916e-02	-3.29038938e-20	-3.03577817e-21	0.00000000e+00	-3.03577817e-21	3.03577817e-21
2               	3.63098575e-02	1.81549288e-02	1.81549288e-02	-4.03504853e-01	-1.50816523e-01	-2.52688331e-01	5.09359041e-02	-3.28855424e-20	-3.03390115e-21	0.00000000e+00	-3.03390115e-21	3.03390115e-21
2.02            	3.63047189e-02	1.81523594e-02	1.81523594e-02	-4.03473861e-01	-1.50801911e-01	-2.52671950e-01	5.09350191e-02	-3.28757684e-20	-3.03429556e-21	0.00000000e+00	-3.03429556e-21	3.03429556e-21
2.04            	3.63128970e-02	1.81564485e-02	1.81564485e-02	-4.03503224e-01	-1.50820558e-01	-2.52682666e-01	5.09310541e-02	-3.28689992e-20	-3.03870618e-21	0.00000000e+00	-3.03870618e-21	3.03870618e-21
2.06            	3.63083392e-02	1.81541696e-02	1.81541696e-02	-4.03475971e-01	-1.50803824e-01	-2.52672148e-01	5.09341619e-02	-3.28395056e-20	-3.03591068e-21	0.00000000e+00	-3.03591068e-21	3.03591068e-21
2.08            	3.63123597e-02	1.81561799e-02	1.81561799e-02	-4.03506316e-01	-1.50824944e-01	-2.52681372e-01	5.09282138e-02	-3.28786618e-20	-3.04011538e-21	0.00000000e+00	-3.04011538e-21	3.04011538e-21
2.1             	3.63100664e-02	1.81550332e-02	1.81550332e-02	-4.03503810e-01	-1.50816114e-01	-2.52687696e-01	5.09357907e-02	-3.28711609e-20	-3.03438616e-21	0.00000000e+00	-3.03438616e-21	3.03438616e-21
2.12            	3.63046590e-02	1.81523295e-02	1.81523295e-02	-4.03487702e-01	-1.50808407e-01	-2.52679294e-01	5.09354436e-02	-3.28915520e-20	-3.03429678e-21	0.00000000e+00	-3.03429678e-21	3.03429678e-21
2.14            	3.63102164e-02	1.81551082e-02	1.81551082e-02	-4.03508958e-01	-1.50819234e-01	-2.52689724e-01	5.09352454e-02	-3.28928575e-20	-3.03442291e-21	0.00000000e+00	-3.03442291e-21	3.03442291e-21
2.16            	3.63051541e-02	1.81525771e-02	1.81525771e-02	-4.03477532e-01	-1.50802246e-01	-2.52675286e-01	5.09365203e-02	-3.28681308e-20	-3.03147927e-21	0.00000000e+00	-3.03147927e-21	3.03147927e-21
2.18            	3.63131357e-02	1.81565678e-02	1.81565678e-02	-4.03511061e-01	-1.50827367e-01	-2.52683693e-01	5.09281632e-02	-3.28822165e-20	-3.03801206e-21	0.00000000e+00	-3.03801206e-21	3.03801206e-21
2.2             	3.63114523e-02	1.81557262e-02	1.81557262e-02	-4.03490704e-01	-1.50813048e-01	-2.52677656e-01	5.09323043e-02	-3.28459944e-20	-3.03663266e-21	0.00000000e+00	-3.03663266e-21	3.03663266e-21
2.22            	3.63092280e-02	1.81546140e-02	1.81546140e-02	-4.03482696e-01	-1.50812360e-01	-2.52670336e-01	5.09289882e-02	-3.28701286e-20	-3.04034961e-21	0.00000000e+00	-3.04034961e-21	3.04034961e-21
2.24            	3.63111103e-02	1.81555552e-02	1.81555552e-02	-4.03498276e-01	-1.50815257e-01	-2.52683018e-01	5.09338807e-02	-3.28753194e-20	-3.03718640e-21	0.00000000e+00	-3.03718640e-21	3.03718640e-21
2.26            	3.63043104e-02	1.81521552e-02	1.81521552e-02	-4.03473766e-01	-1.50801577e-01	-2.52672189e-01	5.09353063e-02	-3.28717049e-20	-3.03261139e-21	0.00000000e+00	-3.03261139e-21	3.03261139e-21
2.28            	3.63122934e-02	1.81561467e-02	1.81561467e-02	-4.03514753e-01	-1.50828395e-01	-2.52686358e-01	5.09289819e-02	-3.28945338e-20	-3.03456134e-21	0.00000000e+00	-3.03456134e-21	3.03456134e-21
2.3             	3.63085223e-02	1.81542611e-02	1.81542611e-02	-4.03493675e-01	-1.50812759e-01	-2.52680917e-01	5.09340789e-02	-3.28696381e-20	-3.03106292e-21	0.00000000e+00	-3.03106292e-21	3.03106292e-21
2.32            	3.63100134e-02	1.81550067e-02	1.81550067e-02	-4.03501100e-01	-1.50821499e-01	-2.52679602e-01	5.09290516e-02	-3.28939963e-20	-3.03752875e-21	0.00000000e+00	-3.03752875e-21	3.03752875e-21
2.34            	3.63115987e-02	1.81557993e-02	1.81557993e-02	-4.03494976e-01	-1.50814185e-01	-2.52680790e-01	5.09333026e-02	-3.28639294e-20	-3.03769610e-21	0.00000000e+00	-3.03769610e-21	3.03769610e-21
2.36            	3.63063739e-02	1.81531870e-02	1.81531870e-02	-4.03464518e-01	-1.50799815e-01	-2.52664703e-01	5.09324439e-02	-3.28539674e-20	-3.03816132e-21	0.00000000e+00	-3.03816132e-21	3.03816132e-21
2.38            	3.63129594e-02	1.81564797e-02	1.81564797e-02	-4.03502812e-01	-1.50820772e-01	-2.52682040e-01	5.09306338e-02	-3.28713764e-20	-3.03828719e-21	0.00000000e+00	-3.03828719e-21	3.03828719e-21
2.4             	3.63064195e-02	1.81532097e-02	1.81532097e-02	-4.03486722e-01	-1.50806484e-01	-2.52680238e-01	5.09368767e-02	-3.28616563e-20	-3.03200572e-21	0.00000000e+00	-3.03200572e-21	3.03200572e-21
2.42            	3.63104355e-02	1.81552178e-02	1.81552178e-02	-4.03517333e-01	-1.50827899e-01	-2.52689434e-01	5.09307677e-02	-3.29032455e-20	-3.03577266e-21	0.00000000e+00	-3.03577266e-21	3.03577266e-21
2.44            	3.63097688e-02	1.81548844e-02	1.81548844e-02	-4.03505482e-01	-1.50817259e-01	-2.52688222e-01	5.09354817e-02	-3.28819358e-20	-3.03246914e-21	0.00000000e+00	-3.03246914e-21	3.03246914e-21
2.46            	3.63059805e-02	1.81529903e-02	1.81529903e-02	-4.03480343e-01	-1.50807703e-01	-2.52672640e-01	5.09324688e-02	-3.28872806e-20	-3.03507025e-21	0.00000000e+00	-3.03507025e-21	3.03507025e-21
2.48            	3.63121342e-02	1.81560671e-02	1.81560671e-02	-4.03498005e-01	-1.50817160e-01	-2.52680845e-01	5.09318424e-02	-3.28747912e-20	-3.03760571e-21	0.00000000e+00	-3.03760571e-21	3.03760571e-21
2.5             	3.63071929e-02	1.81535965e-02	1.81535965e-02	-4.03465850e-01	-1.50799775e-01	-2.52666075e-01	5.09331496e-02	-3.28416322e-20	-3.03616163e-21	0.00000000e+00	-3.03616163e-21	3.03616163e-21
2.52            	3.63141067e-02	1.81570534e-02	1.81570534e-02	-4.03505600e-01	-1.50826377e-01	-2.52679222e-01	5.09264225e-02	-3.28706835e-20	-3.04003275e-21	0.00000000e+00	-3.04003275e-21	3.04003275e-21
2.54            	3.63103005e-02	1.81551503e-02	1.81551503e-02	-4.03497162e-01	-1.50814972e-01	-2.52682190e-01	5.09336093e-02	-3.28607042e-20	-3.03402239e-21	0.00000000e+00	-3.03402239e-21	3.03402239e-21
2.56            	3.63071056e-02	1.81535528e-02	1.81535528e-02	-4.03494928e-01	-1.50815831e-01	-2.52679097e-01	5.09316331e-02	-3.28952409e-20	-3.03593684e-21	0.00000000e+00	-3.03593684e-21	3.03593684e-21
2.58            	3.63098813e-02	1.81549407e-02	1.81549407e-02	-4.03505230e-01	-1.50817503e-01	-2.52687727e-01	5.09351124e-02	-3.28925753e-20	-3.03413861e-21	0.00000000e+00	-3.03413861e-21	3.03413861e-21
2.6             	3.63044592e-02	1.81522296e-02	1.81522296e-02	-4.03472897e-01	-1.50801216e-01	-2.52671681e-01	5.09352324e-02	-3.28749019e-20	-3.03206446e-21	0.00000000e+00	-3.03206446e-21	3.03206446e-21
2.62            	3.63132174e-02	1.81566087e-02	1.81566087e-02	-4.03509447e-01	-1.50826041e-01	-2.52683406e-01	5.09286828e-02	-3.28835478e-20	-3.03649042e-21	0.00000000e+00	-3.03649042e-21	3.03649042e-21
2.64            	3.63103059e-02	1.81551529e-02	1.81551529e-02	-4.03483415e-01	-1.50809980e-01	-2.52673435e-01	5.09317275e-02	-3.28448020e-20	-3.03543444e-21	0.00000000e+00	-3.03543444e-21	3.03543444e-21
2.66            	3.63117034e-02	1.81558517e-02	1.81558517e-02	-4.03491704e-01	-1.50819640e-01	-2.52672064e-01	5.09262122e-02	-3.28721362e-20	-3.04138991e-21	0.00000000e+00	-3.04138991e-21	3.04138991e-21
2.68            	3.63114875e-02	1.81557438e-02	1.81557438e-02	-4.03495605e-01	-1.50814919e-01	-2.52680685e-01	5.09328832e-02	-3.28673484e-20	-3.03707629e-21	0.00000000e+00	-3.03707629e-21	3.03707629e-21
2.7             	3.63043700e-02	1.81521850e-02	1.81521850e-02	-4.03475967e-01	-1.50803007e-01	-2.52672960e-01	5.09349767e-02	-3.28762305e-20	-3.03425825e-21	0.00000000e+00	-3.03425825e-21	3.03425825e-21
2.72            	3.63110734e-02	1.81555367e-02	1.81555367e-02	-4.03513447e-01	-1.50823743e-01	-2.52689704e-01	5.09329803e-02	-3.28934031e-20	-3.03440473e-21	0.00000000e+00	-3.03440473e-21	3.03440473e-21
2.74            	3.63064407e-02	1.81532203e-02	1.81532203e-02	-4.03486462e-01	-1.50807497e-01	-2.52678965e-01	5.09357341e-02	-3.28700272e-20	-3.03053033e-21	0.00000000e+00	-3.03053033e-21	3.03053033e-21
2.76            	3.63118870e-02	1.81559435e-02	1.81559435e-02	-4.03509193e-01	-1.50827118e-01	-2.52682075e-01	5.09274785e-02	-3.28963467e-20	-3.03697984e-21	0.00000000e+00	-3.03697984e-21	3.03697984e-21
2.78            	3.63117673e-02	1.81558836e-02	1.81558836e-02	-4.03494132e-01	-1.50815182e-01	-2.52678950e-01	5.09318837e-02	-3.28608645e-20	-3.03616687e-21	0.00000000e+00	-3.03616687e-21	3.03616687e-21
2.8             	3.63077753e-02	1.81538877e-02	1.81538877e-02	-4.03470317e-01	-1.50805282e-01	-2.52665036e-01	5.09298771e-02	-3.28610194e-20	-3.03972313e-21	0.00000000e+00	-3.03972313e-21	3.03972313e-21
2.82            	3.63125018e-02	1.81562509e-02	1.81562509e-02	-4.03495835e-01	-1.50816549e-01	-2.52679286e-01	5.09313684e-02	-3.28676456e-20	-3.03886243e-21	0.00000000e+00	-3.03886243e-21	3.03886243e-21
2.84            	3.63054072e-02	1.81527036e-02	1.81527036e-02	-4.03475867e-01	-1.50802043e-01	-2.52673824e-01	5.09358902e-02	-3.28595321e-20	-3.03301557e-21	0.00000000e+00	-3.03301557e-21	3.03301557e-21
2.86            	3.63118216e-02	1.81559108e-02	1.81559108e-02	-4.03518618e-01	-1.50829789e-01	-2.52688829e-01	5.09295198e-02	-3.28961504e-20	-3.03553101e-21	0.00000000e+00	-3.03553101e-21	3.03553101e-21
2.88            	3.63093215e-02	1.81546608e-02	1.81546608e-02	-4.03502659e-01	-1.50816832e-01	-2.52685827e-01	5.09344972e-02	-3.28762983e-20	-3.03125834e-21	0.00000000e+00	-3.03125834e-21	3.03125834e-21
2.9             	3.63078462e-02	1.81539231e-02	1.81539231e-02	-4.03490896e-01	-1.50815480e-01	-2.52675415e-01	5.09299677e-02	-3.28952548e-20	-3.03594781e-21	0.00000000e+00	-3.03594781e-21	3.03594781e-21
2.92            	3.63114769e-02	1.81557384e-02	1.81557384e-02	-4.03496151e-01	-1.50815393e-01	-2.52680758e-01	5.09326824e-02	-3.28778322e-20	-3.03673022e-21	0.00000000e+00	-3.03673022e-21	3.03673022e-21
2.94            	3.63061230e-02	1.81530615e-02	1.81530615e-02	-4.03463438e-01	-1.50798131e-01	-2.52665307e-01	5.09335883e-02	-3.28482424e-20	-3.03678182e-21	0.00000000e+00	-3.03678182e-21	3.03678182e-21
2.96            	3.63140010e-02	1.81570005e-02	1.81570005e-02	-4.03504945e-01	-1.50823907e-01	-2.52681038e-01	5.09285658e-02	-3.28656695e-20	-3.03963574e-21	0.00000000e+00	-3.03963574e-21	3.03963574e-21
2.98            	3.63091917e-02	1.81545958e-02	1.81545958e-02	-4.03489565e-01	-1.50811139e-01	-2.52678426e-01	5.09336432e-02	-3.28551552e-20	-3.03360107e-21	0.00000000e+00	-3.03360107e-21	3.03360107e-21
3               	3.63094852e-02	1.81547426e-02	1.81547426e-02	-4.03504480e-01	-1.50823204e-01	-2.52681277e-01	5.09290365e-02	-3.28986402e-20	-3.03672396e-21	0.00000000e+00	-3.03672396e-21	3.03672396e-21
3.02            	3.63096830e-02	1.81548415e-02	1.81548415e-02	-4.03505879e-01	-1.50817380e-01	-2.52688499e-01	5.09355593e-02	-3.28893638e-20	-3.03318002e-21	0.00000000e+00	-3.03318002e-21	3.03318002e-21
3.04            	3.63044104e-02	1.81522052e-02	1.81522052e-02	-4.03475819e-01	-1.50803140e-01	-2.52672679e-01	5.09347697e-02	-3.28826889e-20	-3.03314190e-21	0.00000000e+00	-3.03314190e-21	3.03314190e-21
3.06            	3.63126233e-02	1.81563116e-02	1.81563116e-02	-4.03504554e-01	-1.50822367e-01	-2.52682187e-01	5.09299097e-02	-3.28843953e-20	-3.03599227e-21	0.00000000e+00	-3.03599227e-21	3.03599227e-21
3.08            	3.63090346e-02	1.81545173e-02	1.81545173e-02	-4.03471597e-01	-1.50805514e-01	-2.52666083e-01	5.09302843e-02	-3.28454420e-20	-3.03486513e-21	0.00000000e+00	-3.03486513e-21	3.03486513e-21
3.1             	3.63144381e-02	1.81572190e-02	1.81572190e-02	-4.03494849e-01	-1.50825537e-01	-2.52669312e-01	5.09218878e-02	-3.28709751e-20	-3.04144488e-21	0.00000000e+00	-3.04144488e-21	3.04144488e-21
3.12            	3.63127200e-02	1.81563600e-02	1.81563600e-02	-4.03488687e-01	-1.50816203e-01	-2.52672483e-01	5.09281399e-02	-3.28594061e-20	-3.03640565e-21	0.00000000e+00	-3.03640565e-21	3.03640565e-21
3.14            	3.63069732e-02	1.81534866e-02	1.81534866e-02	-4.03475010e-01	-1.50809351e-01	-2.52665659e-01	5.09281540e-02	-3.28830154e-20	-3.03586809e-21	0.00000000e+00	-3.03586809e-21	3.03586809e-21
3.16            	3.63117131e-02	1.81558566e-02	1.81558566e-02	-4.03500286e-01	-1.50820729e-01	-2.52679557e-01	5.09294140e-02	-3.28932707e-20	-3.03434561e-21	0.00000000e+00	-3.03434561e-21	3.03434561e-21
3.18            	3.63062826e-02	1.81531413e-02	1.81531413e-02	-4.03470819e-01	-1.50803923e-01	-2.52666896e-01	5.09314867e-02	-3.28739441e-20	-3.03048586e-21	0.00000000e+00	-3.03048586e-21	3.03048586e-21
3.2             	3.63143488e-02	1.81571744e-02	1.81571744e-02	-4.03504285e-01	-1.50829118e-01	-2.52675167e-01	5.09230243e-02	-3.28938822e-20	-3.03591663e-21	0.00000000e+00	-3.03591663e-21	3.03591663e-21
3.22            	3.63124257e-02	1.81562129e-02	1.81562129e-02	-4.03484981e-01	-1.50814329e-01	-2.52670653e-01	5.09281619e-02	-3.28549617e-20	-3.03500429e-21	0.00000000e+00	-3.03500429e-21	3.03500429e-21
3.24            	3.63106029e-02	1.81553015e-02	1.81553015e-02	-4.03475457e-01	-1.50812516e-01	-2.52662941e-01	5.09252122e-02	-3.28648717e-20	-3.04132064e-21	0.00000000e+00	-3.04132064e-21	3.04132064e-21
3.26            	3.63128407e-02	1.81564204e-02	1.81564204e-02	-4.03488369e-01	-1.50814069e-01	-2.52674299e-01	5.09301149e-02	-3.28633535e-20	-3.03927441e-21	0.00000000e+00	-3.03927441e-21	3.03927441e-21
3.28            	3.63053715e-02	1.81526857e-02	1.81526857e-02	-4.03467642e-01	-1.50799893e-01	-2.52667750e-01	5.09339285e-02	-3.28627266e-20	-3.03424518e-21	0.00000000e+00	-3.03424518e-21	3.03424518e-21
3.3             	3.63126661e-02	1.81563331e-02	1.81563331e-02	-4.03512512e-01	-1.50826818e-01	-2.52685694e-01	5.09294384e-02	-3.28911590e-20	-3.03513685e-21	0.00000000e+00	-3.03513685e-21	3.03513685e-21
3.32            	3.63083923e-02	1.81541962e-02	1.81541962e-02	-4.03493979e-01	-1.50812332e-01	-2.52681647e-01	5.09346574e-02	-3.28740185e-20	-3.03026826e-21	0.00000000e+00	-3.03026826e-21	3.03026826e-21
3.34            	3.63098973e-02	1.81549487e-02	1.81549487e-02	-4.03502300e-01	-1.50822413e-01	-2.52679888e-01	5.09287376e-02	-3.29023231e-20	-3.03607928e-21	0.00000000e+00	-3.03607928e-21	3.03607928e-21
3.36            	3.63107500e-02	1.81553750e-02	1.81553750e-02	-4.03499835e-01	-1.50815875e-01	-2.52683960e-01	5.09340421e-02	-3.28818046e-20	-3.03449753e-21	0.00000000e+00	-3.03449753e-21	3.03449753e-21
3.38            	3.63052644e-02	1.81526322e-02	1.81526322e-02	-4.03471041e-01	-1.50801640e-01	-2.52669402e-01	5.09338810e-02	-3.28656881e-20	-3.03616203e-21	0.00000000e+00	-3.03616203e-21	3.03616203e-21
3.4             	3.63131459e-02	1.81565729e-02	1.81565729e-02	-4.03501494e-01	-1.50820521e-01	-2.52680974e-01	5.09302266e-02	-3.28613828e-20	-3.04004839e-21	0.00000000e+00	-3.04004839e-21	3.04004839e-21
3.42            	3.63082063e-02	1.81541031e-02	1.81541031e-02	-4.03476114e-01	-1.50804346e-01	-2.52671768e-01	5.09337109e-02	-3.28392223e-20	-3.03596217e-21	0.00000000e+00	-3.03596217e-21	3.03596217e-21
3.44            	3.63122926e-02	1.81561463e-02	1.81561463e-02	-4.03507155e-01	-1.50825909e-01	-2.52681246e-01	5.09276688e-02	-3.28788697e-20	-3.04004451e-21	0.00000000e+00	-3.04004451e-21	3.04004451e-21
3.46            	3.63100826e-02	1.81550413e-02	1.81550413e-02	-4.03503645e-01	-1.50816451e-01	-2.52687194e-01	5.09353714e-02	-3.28698155e-20	-3.03455168e-21	0.00000000e+00	-3.03455168e-21	3.03455168e-21
3.48            	3.63048359e-02	1.81524180e-02	1.81524180e-02	-4.03487288e-01	-1.50808556e-01	-2.52678731e-01	5.09350874e-02	-3.28898109e-20	-3.03469044e-21	0.00000000e+00	-3.03469044e-21	3.03469044e-21
3.5             	3.63100559e-02	1.81550279e-02	1.81550279e-02	-4.03509617e-01	-1.50819035e-01	-2.52690582e-01	5.09357732e-02	-3.28919010e-20	-3.03458719e-21	0.00000000e+00	-3.03458719e-21	3.03458719e-21
3.52            	3.63045801e-02	1.81522901e-02	1.81522901e-02	-4.03480360e-01	-1.50802362e-01	-2.52677998e-01	5.09378178e-02	-3.28683567e-20	-3.03148126e-21	0.00000000e+00	-3.03148126e-21	3.03148126e-21
3.54            	3.63124310e-02	1.81562155e-02	1.81562155e-02	-4.03515173e-01	-1.50828048e-01	-2.52687125e-01	5.09295385e-02	-3.28851870e-20	-3.03743528e-21	0.00000000e+00	-3.03743528e-21	3.03743528e-21
3.56            	3.63104560e-02	1.81552280e-02	1.81552280e-02	-4.03496058e-01	-1.50813776e-01	-2.52682282e-01	5.09342528e-02	-3.28480066e-20	-3.03621505e-21	0.00000000e+00	-3.03621505e-21	3.03621505e-21
3.58            	3.63088491e-02	1.81544245e-02	1.81544245e-02	-4.03485587e-01	-1.50812812e-01	-2.52672775e-01	5.09299818e-02	-3.28669094e-20	-3.04097690e-21	0.00000000e+00	-3.04097690e-21	3.04097690e-21
3.6             	3.63112541e-02	1.81556271e-02	1.81556271e-02	-4.03497353e-01	-1.50814676e-01	-2.52682676e-01	5.09340000e-02	-3.28681499e-20	-3.03842074e-21	0.00000000e+00	-3.03842074e-21	3.03842074e-21
3.62            	3.63042363e-02	1.81521181e-02	1.81521181e-02	-4.03474080e-01	-1.50800794e-01	-2.52673286e-01	5.09362461e-02	-3.28653266e-20	-3.03380467e-21	0.00000000e+00	-3.03380467e-21	3.03380467e-21
3.64            	3.63118467e-02	1.81559233e-02	1.81559233e-02	-4.03517111e-01	-1.50827726e-01	-2.52689385e-01	5.09308294e-02	-3.28916522e-20	-3.03504423e-21	0.00000000e+00	-3.03504423e-21	3.03504423e-21
3.66            	3.63078689e-02	1.81539344e-02	1.81539344e-02	-4.03496811e-01	-1.50812981e-01	-2.52683830e-01	5.09354245e-02	-3.28717485e-20	-3.03066195e-21	0.00000000e+00	-3.03066195e-21	3.03066195e-21
3.68            	3.63103654e-02	1.81551827e-02	1.81551827e-02	-4.03499803e-01	-1.50823298e-01	-2.52676504e-01	5.09266029e-02	-3.28982652e-20	-3.03679972e-21	0.00000000e+00	-3.03679972e-21	3.03679972e-21
3.7             	3.63117854e-02	1.81558927e-02	1.81558927e-02	-4.03493959e-01	-1.50816514e-01	-2.52677445e-01	5.09304657e-02	-3.28743093e-20	-3.03580303e-21	0.00000000e+00	-3.03580303e-21	3.03580303e-21
3.72            	3.63056736e-02	1.81528368e-02	1.81528368e-02	-4.03468780e-01	-1.50800773e-01	-2.52668007e-01	5.09336167e-02	-3.28566181e-20	-3.03778291e-21	0.00000000e+00	-3.03778291e-21	3.03778291e-21
3.74            	3.63128509e-02	1.81564254e-02	1.81564254e-02	-4.03503088e-01	-1.50819650e-01	-2.52683438e-01	5.09318940e-02	-3.28626743e-20	-3.03981934e-21	0.00000000e+00	-3.03981934e-21	3.03981934e-21
3.76            	3.63072954e-02	1.81536477e-02	1.81536477e-02	-4.03481139e-01	-1.50804964e-01	-2.52676175e-01	5.09356058e-02	-3.28491966e-20	-3.03420408e-21	0.00000000e+00	-3.03420408e-21	3.03420408e-21
3.78            	3.63109165e-02	1.81554582e-02	1.81554582e-02	-4.03515084e-01	-1.50827247e-01	-2.52687837e-01	5.09302950e-02	-3.28934777e-20	-3.03746135e-21	0.00000000e+00	-3.03746135e-21	3.03746135e-21
3.8             	3.63090466e-02	1.81545233e-02	1.81545233e-02	-4.03509517e-01	-1.50817320e-01	-2.52692196e-01	5.09374381e-02	-3.28813730e-20	-3.03249759e-21	0.00000000e+00	-3.03249759e-21	3.03249759e-21
3.82            	3.63046727e-02	1.81523364e-02	1.81523364e-02	-4.03488352e-01	-1.50808375e-01	-2.52679978e-01	5.09358015e-02	-3.28922795e-20	-3.03427538e-21	0.00000000e+00	-3.03427538e-21	3.03427538e-21
3.84            	3.63105411e-02	1.81552705e-02	1.81552705e-02	-4.03506786e-01	-1.50817888e-01	-2.52688898e-01	5.09355051e-02	-3.28871847e-20	-3.03541630e-21	0.00000000e+00	-3.03541630e-21	3.03541630e-21
3.86            	3.63056677e-02	1.81528338e-02	1.81528338e-02	-4.03474086e-01	-1.50800632e-01	-2.52673454e-01	5.09364110e-02	-3.28539712e-20	-3.03402752e-21	0.00000000e+00	-3.03402752e-21	3.03402752e-21
3.88            	3.63138912e-02	1.81569456e-02	1.81569456e-02	-4.03506924e-01	-1.50825958e-01	-2.52680966e-01	5.09275038e-02	-3.28666438e-20	-3.04069139e-21	0.00000000e+00	-3.04069139e-21	3.04069139e-21
3.9             	3.63110681e-02	1.81555341e-02	1.81555341e-02	-4.03492493e-01	-1.50812953e-01	-2.52679540e-01	5.09332933e-02	-3.28479590e-20	-3.03620692e-21	0.00000000e+00	-3.03620692e-21	3.03620692e-21
3.92            	3.63078123e-02	1.81539062e-02	1.81539062e-02	-4.03491672e-01	-1.50814108e-01	-2.52677564e-01	5.09317281e-02	-3.28829454e-20	-3.03816577e-21	0.00000000e+00	-3.03816577e-21	3.03816577e-21
3.94            	3.63098604e-02	1.81549302e-02	1.81549302e-02	-4.03505264e-01	-1.50816766e-01	-2.52688498e-01	5.09358663e-02	-3.28868431e-20	-3.03511999e-21	0.00000000e+00	-3.03511999e-21	3.03511999e-21
3.96            	3.63035297e-02	1.81517649e-02	1.81517649e-02	-4.03478065e-01	-1.50801668e-01	-2.52676397e-01	5.09373642e-02	-3.28783905e-20	-3.03151854e-21	0.00000000e+00	-3.03151854e-21	3.03151854e-21
3.98            	3.63123682e-02	1.81561841e-02	1.81561841e-02	-4.03514084e-01	-1.50827012e-01	-2.52687072e-01	5.09300304e-02	-3.28912690e-20	-3.03510442e-21	0.00000000e+00	-3.03510442e-21	3.03510442e-21
4               	3.63093395e-02	1.81546697e-02	1.81546697e-02	-4.03488330e-01	-1.50811628e-01	-2.52676702e-01	5.09325372e-02	-3.28625684e-20	-3.03227258e-21	0.00000000e+00	-3.03227258e-21	3.03227258e-21
4.02            	3.63112760e-02	1.81556380e-02	1.81556380e-02	-4.03494825e-01	-1.50820602e-01	-2.52674223e-01	5.09268109e-02	-3.28784885e-20	-3.04029328e-21	0.00000000e+00	-3.04029328e-21	3.04029328e-21
4.04            	3.63121030e-02	1.81560515e-02	1.81560515e-02	-4.03492147e-01	-1.50813424e-01	-2.52678723e-01	5.09326495e-02	-3.28577797e-20	-3.03870062e-21	0.00000000e+00	-3.03870062e-21	3.03870062e-21
4.06            	3.63058314e-02	1.81529157e-02	1.81529157e-02	-4.03467953e-01	-1.50800751e-01	-2.52667203e-01	5.09332258e-02	-3.28614188e-20	-3.03695934e-21	0.00000000e+00	-3.03695934e-21	3.03695934e-21
4.08            	3.63120351e-02	1.81560175e-02	1.81560175e-02	-4.03507673e-01	-1.50822378e-01	-2.52685295e-01	5.09314581e-02	-3.28820073e-20	-3.03641259e-21	0.00000000e+00	-3.03641259e-21	3.03641259e-21
4.1             	3.63060272e-02	1.81530136e-02	1.81530136e-02	-4.03488196e-01	-1.50807580e-01	-2.52680616e-01	5.09365185e-02	-3.28687697e-20	-3.03075407e-21	0.00000000e+00	-3.03075407e-21	3.03075407e-21
4.12            	3.63109098e-02	1.81554549e-02	1.81554549e-02	-4.03515209e-01	-1.50828137e-01	-2.52687072e-01	5.09294677e-02	-3.29018814e-20	-3.03597000e-21	0.00000000e+00	-3.03597000e-21	3.03597000e-21
4.14            	3.63104333e-02	1.81552166e-02	1.81552166e-02	-4.03501631e-01	-1.50816582e-01	-2.52685049e-01	5.09342338e-02	-3.28776657e-20	-3.03313273e-21	0.00000000e+00	-3.03313273e-21	3.03313273e-21
