# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 2.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
1.82            	3.63469903e-02	1.81734952e-02	1.81734952e-02	-4.03297861e-01	-1.50793791e-01	-2.52504071e-01	5.08551400e-02	-1.49332478e-19	-1.33837052e-20	0.00000000e+00	-1.33837052e-20	1.33837052e-20
1.84            	3.63479342e-02	1.81739671e-02	1.81739671e-02	-4.03293623e-01	-1.50792982e-01	-2.52500641e-01	5.08538291e-02	-1.49326122e-19	-1.33876781e-20	0.00000000e+00	-1.33876781e-20	1.33876781e-20
1.86            	3.63492456e-02	1.81746228e-02	1.81746228e-02	-4.03305549e-01	-1.50799525e-01	-2.52506025e-01	5.08532501e-02	-1.49337607e-19	-1.33847270e-20	0.00000000e+00	-1.33847270e-20	1.33847270e-20
1.88            	3.63492669e-02	1.81746334e-02	1.81746334e-02	-4.03312240e-01	-1.50802275e-01	-2.52509965e-01	5.08538446e-02	-1.49345608e-19	-1.33830846e-20	0.00000000e+00	-1.33830846e-20	1.33830846e-20
1.9             	3.63517198e-02	1.81758599e-02	1.81758599e-02	-4.03319364e-01	-1.50808434e-01	-2.52510931e-01	5.08512484e-02	-1.49327439e-19	-1.33858142e-20	0.00000000e+00	-1.33858142e-20	1.33858142e-20
1.92            	3.63525399e-02	1.81762700e-02	1.81762700e-02	-4.03313136e-01	-1.50807065e-01	-2.52506071e-01	5.08495034e-02	-1.49319070e-19	-1.33860980e-20	0.00000000e+00	-1.33860980e-20	1.33860980e-20
1.94            	3.63483222e-02	1.81741611e-02	1.81741611e-02	-4.03300057e-01	-1.50796148e-01	-2.52503910e-01	5.08538810e-02	-1.49334310e-19	-1.33827097e-20	0.00000000e+00	-1.33827097e-20	1.33827097e-20
1.96            	3.63467717e-02	1.81733858e-02	1.81733858e-02	-4.03295293e-01	-1.50792383e-01	-2.52502910e-01	5.08552635e-02	-1.49344503e-19	-1.33836535e-20	0.00000000e+00	-1.33836535e-20	1.33836535e-20
1.98            	3.63488361e-02	1.81744180e-02	1.81744180e-02	-4.03302670e-01	-1.50797605e-01	-2.52505065e-01	5.08537298e-02	-1.49324092e-19	-1.33875497e-20	0.00000000e+00	-1.33875497e-20	1.33875497e-20
2               	3.63502820e-02	1.81751410e-02	1.81751410e-02	-4.03303475e-01	-1.50798945e-01	-2.52504530e-01	5.08527926e-02	-1.49327585e-19	-1.33863227e-20	0.00000000e+00	-1.33863227e-20	1.33863227e-20
2.02            	3.63504421e-02	1.81752210e-02	1.81752210e-02	-4.03318404e-01	-1.50805084e-01	-2.52513320e-01	5.08541178e-02	-1.49343486e-19	-1.33832717e-20	0.00000000e+00	-1.33832717e-20	1.33832717e-20
2.04            	3.63517017e-02	1.81758508e-02	1.81758508e-02	-4.03323867e-01	-1.50810082e-01	-2.52513786e-01	5.08518519e-02	-1.49336789e-19	-1.33835401e-20	0.00000000e+00	-1.33835401e-20	1.33835401e-20
2.06            	3.63502622e-02	1.81751311e-02	1.81751311e-02	-4.03302215e-01	-1.50799514e-01	-2.52502700e-01	5.08515929e-02	-1.49313430e-19	-1.33862176e-20	0.00000000e+00	-1.33862176e-20	1.33862176e-20
2.08            	3.63472879e-02	1.81736439e-02	1.81736439e-02	-4.03291623e-01	-1.50789863e-01	-2.52501760e-01	5.08559484e-02	-1.49330773e-19	-1.33849323e-20	0.00000000e+00	-1.33849323e-20	1.33849323e-20
2.1             	3.63475894e-02	1.81737947e-02	1.81737947e-02	-4.03301854e-01	-1.50795884e-01	-2.52505970e-01	5.08550429e-02	-1.49349029e-19	-1.33836817e-20	0.00000000e+00	-1.33836817e-20	1.33836817e-20
2.12            	3.63492788e-02	1.81746394e-02	1.81746394e-02	-4.03307341e-01	-1.50799902e-01	-2.52507439e-01	5.08537687e-02	-1.49332724e-19	-1.33854587e-20	0.00000000e+00	-1.33854587e-20	1.33854587e-20
2.14            	3.63505381e-02	1.81752691e-02	1.81752691e-02	-4.03309659e-01	-1.50800733e-01	-2.52508926e-01	5.08540969e-02	-1.49323735e-19	-1.33868424e-20	0.00000000e+00	-1.33868424e-20	1.33868424e-20
2.16            	3.63521370e-02	1.81760685e-02	1.81760685e-02	-4.03321049e-01	-1.50808763e-01	-2.52512287e-01	5.08517619e-02	-1.49336343e-19	-1.33839135e-20	0.00000000e+00	-1.33839135e-20	1.33839135e-20
2.18            	3.63499008e-02	1.81749504e-02	1.81749504e-02	-4.03317882e-01	-1.50805207e-01	-2.52512675e-01	5.08537343e-02	-1.49339650e-19	-1.33818554e-20	0.00000000e+00	-1.33818554e-20	1.33818554e-20
2.2             	3.63472228e-02	1.81736114e-02	1.81736114e-02	-4.03296919e-01	-1.50792190e-01	-2.52504729e-01	5.08562695e-02	-1.49320609e-19	-1.33856400e-20	0.00000000e+00	-1.33856400e-20	1.33856400e-20
2.22            	3.63483071e-02	1.81741536e-02	1.81741536e-02	-4.03290365e-01	-1.50791058e-01	-2.52499307e-01	5.08541248e-02	-1.49328338e-19	-1.33871946e-20	0.00000000e+00	-1.33871946e-20	1.33871946e-20
2.24            	3.63487964e-02	1.81743982e-02	1.81743982e-02	-4.03307114e-01	-1.50798935e-01	-2.52508178e-01	5.08546215e-02	-1.49343631e-19	-1.33836536e-20	0.00000000e+00	-1.33836536e-20	1.33836536e-20
2.26            	3.63492207e-02	1.81746103e-02	1.81746103e-02	-4.03311503e-01	-1.50800749e-01	-2.52510754e-01	5.08550026e-02	-1.49342352e-19	-1.33836254e-20	0.00000000e+00	-1.33836254e-20	1.33836254e-20
2.28            	3.63515970e-02	1.81757985e-02	1.81757985e-02	-4.03318583e-01	-1.50806191e-01	-2.52512391e-01	5.08531002e-02	-1.49320612e-19	-1.33870023e-20	0.00000000e+00	-1.33870023e-20	1.33870023e-20
2.3             	3.63527632e-02	1.81763816e-02	1.81763816e-02	-4.03312012e-01	-1.50806822e-01	-2.52505190e-01	5.08491842e-02	-1.49323917e-19	-1.33852381e-20	0.00000000e+00	-1.33852381e-20	1.33852381e-20
2.32            	3.63478093e-02	1.81739047e-02	1.81739047e-02	-4.03302875e-01	-1.50796201e-01	-2.52506674e-01	5.08552367e-02	-1.49338260e-19	-1.33818279e-20	0.00000000e+00	-1.33818279e-20	1.33818279e-20
2.34            	3.63470405e-02	1.81735202e-02	1.81735202e-02	-4.03292188e-01	-1.50791284e-01	-2.52500904e-01	5.08548098e-02	-1.49335902e-19	-1.33849224e-20	0.00000000e+00	-1.33849224e-20	1.33849224e-20
2.36            	3.63487831e-02	1.81743916e-02	1.81743916e-02	-4.03300999e-01	-1.50796155e-01	-2.52504844e-01	5.08543443e-02	-1.49325007e-19	-1.33873761e-20	0.00000000e+00	-1.33873761e-20	1.33873761e-20
2.38            	3.63497299e-02	1.81748650e-02	1.81748650e-02	-4.03305711e-01	-1.50798955e-01	-2.52506757e-01	5.08539011e-02	-1.49335074e-19	-1.33849634e-20	0.00000000e+00	-1.33849634e-20	1.33849634e-20
2.4             	3.63497522e-02	1.81748761e-02	1.81748761e-02	-4.03320922e-01	-1.50804325e-01	-2.52516597e-01	5.08561361e-02	-1.49345899e-19	-1.33828401e-20	0.00000000e+00	-1.33828401e-20	1.33828401e-20
2.42            	3.63519540e-02	1.81759770e-02	1.81759770e-02	-4.03322290e-01	-1.50809048e-01	-2.52513242e-01	5.08520968e-02	-1.49326152e-19	-1.33854157e-20	0.00000000e+00	-1.33854157e-20	1.33854157e-20
2.44            	3.63502339e-02	1.81751170e-02	1.81751170e-02	-4.03302951e-01	-1.50798441e-01	-2.52504510e-01	5.08530349e-02	-1.49316541e-19	-1.33855627e-20	0.00000000e+00	-1.33855627e-20	1.33855627e-20
2.46            	3.63462586e-02	1.81731293e-02	1.81731293e-02	-4.03295974e-01	-1.50789998e-01	-2.52505975e-01	5.08579886e-02	-1.49338358e-19	-1.33832704e-20	0.00000000e+00	-1.33832704e-20	1.33832704e-20
2.48            	3.63468563e-02	1.81734281e-02	1.81734281e-02	-4.03302766e-01	-1.50794767e-01	-2.52507999e-01	5.08566158e-02	-1.49347873e-19	-1.33837328e-20	0.00000000e+00	-1.33837328e-20	1.33837328e-20
2.5             	3.63487245e-02	1.81743623e-02	1.81743623e-02	-4.03307634e-01	-1.50798366e-01	-2.52509268e-01	5.08554512e-02	-1.49323709e-19	-1.33868503e-20	0.00000000e+00	-1.33868503e-20	1.33868503e-20
2.52            	3.63500897e-02	1.81750449e-02	1.81750449e-02	-4.03308481e-01	-1.50799689e-01	-2.52508792e-01	5.08545517e-02	-1.49326917e-19	-1.33860677e-20	0.00000000e+00	-1.33860677e-20	1.33860677e-20
2.54            	3.63511540e-02	1.81755770e-02	1.81755770e-02	-4.03324225e-01	-1.50808604e-01	-2.52515621e-01	5.08535088e-02	-1.49342704e-19	-1.33826606e-20	0.00000000e+00	-1.33826606e-20	1.33826606e-20
2.56            	3.63497482e-02	1.81748741e-02	1.81748741e-02	-4.03319129e-01	-1.50804781e-01	-2.52514347e-01	5.08547831e-02	-1.49334504e-19	-1.33827156e-20	0.00000000e+00	-1.33827156e-20	1.33827156e-20
2.58            	3.63477508e-02	1.81738754e-02	1.81738754e-02	-4.03293971e-01	-1.50791683e-01	-2.52502288e-01	5.08553023e-02	-1.49315704e-19	-1.33862865e-20	0.00000000e+00	-1.33862865e-20	1.33862865e-20
2.6             	3.63473741e-02	1.81736870e-02	1.81736870e-02	-4.03293159e-01	-1.50790602e-01	-2.52502558e-01	5.08559781e-02	-1.49334458e-19	-1.33858788e-20	0.00000000e+00	-1.33858788e-20	1.33858788e-20
2.62            	3.63480423e-02	1.81740211e-02	1.81740211e-02	-4.03308946e-01	-1.50798923e-01	-2.52510024e-01	5.08555505e-02	-1.49346670e-19	-1.33830056e-20	0.00000000e+00	-1.33830056e-20	1.33830056e-20
2.64            	3.63488480e-02	1.81744240e-02	1.81744240e-02	-4.03310658e-01	-1.50799757e-01	-2.52510901e-01	5.08555720e-02	-1.49333837e-19	-1.33849502e-20	0.00000000e+00	-1.33849502e-20	1.33849502e-20
2.66            	3.63517402e-02	1.81758701e-02	1.81758701e-02	-4.03315788e-01	-1.50805603e-01	-2.52510185e-01	5.08522912e-02	-1.49322172e-19	-1.33867036e-20	0.00000000e+00	-1.33867036e-20	1.33867036e-20
2.68            	3.63519407e-02	1.81759703e-02	1.81759703e-02	-4.03318064e-01	-1.50807574e-01	-2.52510491e-01	5.08514585e-02	-1.49333791e-19	-1.33836178e-20	0.00000000e+00	-1.33836178e-20	1.33836178e-20
2.7             	3.63476824e-02	1.81738412e-02	1.81738412e-02	-4.03306530e-01	-1.50796562e-01	-2.52509968e-01	5.08567027e-02	-1.49338516e-19	-1.33818368e-20	0.00000000e+00	-1.33818368e-20	1.33818368e-20
2.72            	3.63466265e-02	1.81733132e-02	1.81733132e-02	-4.03294383e-01	-1.50790298e-01	-2.52504085e-01	5.08568939e-02	-1.49326770e-19	-1.33863961e-20	0.00000000e+00	-1.33863961e-20	1.33863961e-20
2.74            	3.63489983e-02	1.81744992e-02	1.81744992e-02	-4.03298449e-01	-1.50795267e-01	-2.52503182e-01	5.08539575e-02	-1.49327426e-19	-1.33869833e-20	0.00000000e+00	-1.33869833e-20	1.33869833e-20
2.76            	3.63490804e-02	1.81745402e-02	1.81745402e-02	-4.03308413e-01	-1.50799781e-01	-2.52508632e-01	5.08544253e-02	-1.49343361e-19	-1.33834500e-20	0.00000000e+00	-1.33834500e-20	1.33834500e-20
2.78            	3.63504978e-02	1.81752489e-02	1.81752489e-02	-4.03313791e-01	-1.50804563e-01	-2.52509228e-01	5.08523323e-02	-1.49340951e-19	-1.33835998e-20	0.00000000e+00	-1.33835998e-20	1.33835998e-20
2.8             	3.63525953e-02	1.81762977e-02	1.81762977e-02	-4.03317548e-01	-1.50808593e-01	-2.52508955e-01	5.08501809e-02	-1.49317706e-19	-1.33868591e-20	0.00000000e+00	-1.33868591e-20	1.33868591e-20
2.82            	3.63506338e-02	1.81753169e-02	1.81753169e-02	-4.03303279e-01	-1.50799313e-01	-2.52503966e-01	5.08523265e-02	-1.49320943e-19	-1.33848805e-20	0.00000000e+00	-1.33848805e-20	1.33848805e-20
2.84            	3.63465885e-02	1.81732943e-02	1.81732943e-02	-4.03295987e-01	-1.50790522e-01	-2.52505466e-01	5.08574720e-02	-1.49341825e-19	-1.33826339e-20	0.00000000e+00	-1.33826339e-20	1.33826339e-20
2.86            	3.63478979e-02	1.81739489e-02	1.81739489e-02	-4.03296735e-01	-1.50793436e-01	-2.52503299e-01	5.08549313e-02	-1.49337018e-19	-1.33857111e-20	0.00000000e+00	-1.33857111e-20	1.33857111e-20
2.88            	3.63486783e-02	1.81743391e-02	1.81743391e-02	-4.03308487e-01	-1.50797996e-01	-2.52510491e-01	5.08562477e-02	-1.49322512e-19	-1.33871251e-20	0.00000000e+00	-1.33871251e-20	1.33871251e-20
2.9             	3.63492792e-02	1.81746396e-02	1.81746396e-02	-4.03312935e-01	-1.50799649e-01	-2.52513286e-01	5.08568185e-02	-1.49336601e-19	-1.33844368e-20	0.00000000e+00	-1.33844368e-20	1.33844368e-20
2.92            	3.63510024e-02	1.81755012e-02	1.81755012e-02	-4.03323898e-01	-1.50808997e-01	-2.52514901e-01	5.08529519e-02	-1.49343650e-19	-1.33824964e-20	0.00000000e+00	-1.33824964e-20	1.33824964e-20
2.94            	3.63500231e-02	1.81750116e-02	1.81750116e-02	-4.03317815e-01	-1.50804475e-01	-2.52513340e-01	5.08544324e-02	-1.49324633e-19	-1.33844532e-20	0.00000000e+00	-1.33844532e-20	1.33844532e-20
2.96            	3.63475273e-02	1.81737636e-02	1.81737636e-02	-4.03295297e-01	-1.50791244e-01	-2.52504053e-01	5.08564044e-02	-1.49318120e-19	-1.33856913e-20	0.00000000e+00	-1.33856913e-20	1.33856913e-20
2.98            	3.63468949e-02	1.81734474e-02	1.81734474e-02	-4.03295561e-01	-1.50791730e-01	-2.52503831e-01	5.08560503e-02	-1.49343428e-19	-1.33842206e-20	0.00000000e+00	-1.33842206e-20	1.33842206e-20
3               	3.63478610e-02	1.81739305e-02	1.81739305e-02	-4.03309329e-01	-1.50798444e-01	-2.52510886e-01	5.08562211e-02	-1.49344855e-19	-1.33833324e-20	0.00000000e+00	-1.33833324e-20	1.33833324e-20
3.02            	3.63493177e-02	1.81746589e-02	1.81746589e-02	-4.03307866e-01	-1.50799478e-01	-2.52508388e-01	5.08544555e-02	-1.49323604e-19	-1.33867771e-20	0.00000000e+00	-1.33867771e-20	1.33867771e-20
3.04            	3.63514001e-02	1.81757001e-02	1.81757001e-02	-4.03314363e-01	-1.50804458e-01	-2.52509905e-01	5.08527233e-02	-1.49326129e-19	-1.33858649e-20	0.00000000e+00	-1.33858649e-20	1.33858649e-20
3.06            	3.63506129e-02	1.81753065e-02	1.81753065e-02	-4.03323272e-01	-1.50808010e-01	-2.52515262e-01	5.08536258e-02	-1.49340689e-19	-1.33822477e-20	0.00000000e+00	-1.33822477e-20	1.33822477e-20
3.08            	3.63477070e-02	1.81738535e-02	1.81738535e-02	-4.03304832e-01	-1.50796967e-01	-2.52507865e-01	5.08554489e-02	-1.49333416e-19	-1.33824638e-20	0.00000000e+00	-1.33824638e-20	1.33824638e-20
3.1             	3.63467530e-02	1.81733765e-02	1.81733765e-02	-4.03292499e-01	-1.50789598e-01	-2.52502901e-01	5.08566511e-02	-1.49321745e-19	-1.33870598e-20	0.00000000e+00	-1.33870598e-20	1.33870598e-20
3.12            	3.63482777e-02	1.81741388e-02	1.81741388e-02	-4.03301232e-01	-1.50795227e-01	-2.52506005e-01	5.08553888e-02	-1.49335451e-19	-1.33855919e-20	0.00000000e+00	-1.33855919e-20	1.33855919e-20
3.14            	3.63483090e-02	1.81741545e-02	1.81741545e-02	-4.03311641e-01	-1.50799711e-01	-2.52511930e-01	5.08561095e-02	-1.49346303e-19	-1.33828368e-20	0.00000000e+00	-1.33828368e-20	1.33828368e-20
3.16            	3.63495956e-02	1.81747978e-02	1.81747978e-02	-4.03317614e-01	-1.50803305e-01	-2.52514308e-01	5.08555015e-02	-1.49334852e-19	-1.33846693e-20	0.00000000e+00	-1.33846693e-20	1.33846693e-20
3.18            	3.63524048e-02	1.81762024e-02	1.81762024e-02	-4.03317660e-01	-1.50808015e-01	-2.52509645e-01	5.08508151e-02	-1.49319992e-19	-1.33864199e-20	0.00000000e+00	-1.33864199e-20	1.33864199e-20
3.2             	3.63496386e-02	1.81748193e-02	1.81748193e-02	-4.03308385e-01	-1.50800759e-01	-2.52507626e-01	5.08534339e-02	-1.49331601e-19	-1.33828577e-20	0.00000000e+00	-1.33828577e-20	1.33828577e-20
3.22            	3.63460503e-02	1.81730251e-02	1.81730251e-02	-4.03299154e-01	-1.50791740e-01	-2.52507414e-01	5.08578372e-02	-1.49342697e-19	-1.33823208e-20	0.00000000e+00	-1.33823208e-20	1.33823208e-20
3.24            	3.63476643e-02	1.81738321e-02	1.81738321e-02	-4.03298189e-01	-1.50793778e-01	-2.52504410e-01	5.08553159e-02	-1.49330108e-19	-1.33870160e-20	0.00000000e+00	-1.33870160e-20	1.33870160e-20
3.26            	3.63496608e-02	1.81748304e-02	1.81748304e-02	-4.03303255e-01	-1.50797606e-01	-2.52505649e-01	5.08540211e-02	-1.49325736e-19	-1.33865875e-20	0.00000000e+00	-1.33865875e-20	1.33865875e-20
3.28            	3.63494993e-02	1.81747497e-02	1.81747497e-02	-4.03311594e-01	-1.50800984e-01	-2.52510610e-01	5.08548127e-02	-1.49342950e-19	-1.33833569e-20	0.00000000e+00	-1.33833569e-20	1.33833569e-20
3.3             	3.63507904e-02	1.81753952e-02	1.81753952e-02	-4.03325243e-01	-1.50808519e-01	-2.52516724e-01	5.08541025e-02	-1.49341628e-19	-1.33829485e-20	0.00000000e+00	-1.33829485e-20	1.33829485e-20
3.32            	3.63507544e-02	1.81753772e-02	1.81753772e-02	-4.03315297e-01	-1.50804706e-01	-2.52510590e-01	5.08529420e-02	-1.49316290e-19	-1.33860263e-20	0.00000000e+00	-1.33860263e-20	1.33860263e-20
3.34            	3.63479871e-02	1.81739935e-02	1.81739935e-02	-4.03293008e-01	-1.50791660e-01	-2.52501347e-01	5.08548437e-02	-1.49322904e-19	-1.33847138e-20	0.00000000e+00	-1.33847138e-20	1.33847138e-20
3.36            	3.63457728e-02	1.81728864e-02	1.81728864e-02	-4.03300516e-01	-1.50791562e-01	-2.52508954e-01	5.08586957e-02	-1.49348302e-19	-1.33832197e-20	0.00000000e+00	-1.33832197e-20	1.33832197e-20
3.38            	3.63481639e-02	1.81740820e-02	1.81740820e-02	-4.03307886e-01	-1.50798367e-01	-2.52509518e-01	5.08555753e-02	-1.49339002e-19	-1.33844753e-20	0.00000000e+00	-1.33844753e-20	1.33844753e-20
3.4             	3.63497501e-02	1.81748750e-02	1.81748750e-02	-4.03305321e-01	-1.50798242e-01	-2.52507079e-01	5.08544185e-02	-1.49321113e-19	-1.33872097e-20	0.00000000e+00	-1.33872097e-20	1.33872097e-20
3.42            	3.63511286e-02	1.81755643e-02	1.81755643e-02	-4.03316477e-01	-1.50804870e-01	-2.52511608e-01	5.08533689e-02	-1.49334680e-19	-1.33845070e-20	0.00000000e+00	-1.33845070e-20	1.33845070e-20
3.44            	3.63505443e-02	1.81752721e-02	1.81752721e-02	-4.03324616e-01	-1.50808400e-01	-2.52516215e-01	5.08539075e-02	-1.49341810e-19	-1.33821335e-20	0.00000000e+00	-1.33821335e-20	1.33821335e-20
3.46            	3.63479195e-02	1.81739597e-02	1.81739597e-02	-4.03304892e-01	-1.50796733e-01	-2.52508158e-01	5.08557125e-02	-1.49323097e-19	-1.33842634e-20	0.00000000e+00	-1.33842634e-20	1.33842634e-20
3.48            	3.63469550e-02	1.81734775e-02	1.81734775e-02	-4.03289080e-01	-1.50788678e-01	-2.52500402e-01	5.08558616e-02	-1.49322907e-19	-1.33865607e-20	0.00000000e+00	-1.33865607e-20	1.33865607e-20
3.5             	3.63475274e-02	1.81737637e-02	1.81737637e-02	-4.03303754e-01	-1.50795534e-01	-2.52508220e-01	5.08563429e-02	-1.49343791e-19	-1.33841376e-20	0.00000000e+00	-1.33841376e-20	1.33841376e-20
3.52            	3.63480717e-02	1.81740358e-02	1.81740358e-02	-4.03313217e-01	-1.50799664e-01	-2.52513553e-01	5.08569447e-02	-1.49345334e-19	-1.33830290e-20	0.00000000e+00	-1.33830290e-20	1.33830290e-20
3.54            	3.63501060e-02	1.81750530e-02	1.81750530e-02	-4.03313773e-01	-1.50802352e-01	-2.52511421e-01	5.08545347e-02	-1.49323282e-19	-1.33866974e-20	0.00000000e+00	-1.33866974e-20	1.33866974e-20
3.56            	3.63520471e-02	1.81760236e-02	1.81760236e-02	-4.03319946e-01	-1.50807498e-01	-2.52512448e-01	5.08524749e-02	-1.49325072e-19	-1.33855749e-20	0.00000000e+00	-1.33855749e-20	1.33855749e-20
3.58            	3.63491959e-02	1.81745980e-02	1.81745980e-02	-4.03312376e-01	-1.50802123e-01	-2.52510253e-01	5.08540652e-02	-1.49337236e-19	-1.33818916e-20	0.00000000e+00	-1.33818916e-20	1.33818916e-20
3.6             	3.63467596e-02	1.81733798e-02	1.81733798e-02	-4.03293747e-01	-1.50791958e-01	-2.52501788e-01	5.08549151e-02	-1.49336704e-19	-1.33831030e-20	0.00000000e+00	-1.33831030e-20	1.33831030e-20
3.62            	3.63482459e-02	1.81741229e-02	1.81741229e-02	-4.03293081e-01	-1.50793389e-01	-2.52499692e-01	5.08531516e-02	-1.49324365e-19	-1.33879725e-20	0.00000000e+00	-1.33879725e-20	1.33879725e-20
3.64            	3.63502888e-02	1.81751444e-02	1.81751444e-02	-4.03300343e-01	-1.50798597e-01	-2.52501746e-01	5.08515743e-02	-1.49330883e-19	-1.33857761e-20	0.00000000e+00	-1.33857761e-20	1.33857761e-20
3.66            	3.63494947e-02	1.81747473e-02	1.81747473e-02	-4.03312049e-01	-1.50801190e-01	-2.52510859e-01	5.08548347e-02	-1.49344091e-19	-1.33832264e-20	0.00000000e+00	-1.33832264e-20	1.33832264e-20
3.68            	3.63517857e-02	1.81758929e-02	1.81758929e-02	-4.03319862e-01	-1.50807922e-01	-2.52511939e-01	5.08520085e-02	-1.49331674e-19	-1.33848049e-20	0.00000000e+00	-1.33848049e-20	1.33848049e-20
3.7             	3.63516051e-02	1.81758025e-02	1.81758025e-02	-4.03312539e-01	-1.50804104e-01	-2.52508436e-01	5.08521659e-02	-1.49316490e-19	-1.33861228e-20	0.00000000e+00	-1.33861228e-20	1.33861228e-20
3.72            	3.63476796e-02	1.81738398e-02	1.81738398e-02	-4.03297345e-01	-1.50792500e-01	-2.52504845e-01	5.08561723e-02	-1.49330902e-19	-1.33833489e-20	0.00000000e+00	-1.33833489e-20	1.33833489e-20
3.74            	3.63466544e-02	1.81733272e-02	1.81733272e-02	-4.03294189e-01	-1.50790751e-01	-2.52503437e-01	5.08563430e-02	-1.49345674e-19	-1.33835408e-20	0.00000000e+00	-1.33835408e-20	1.33835408e-20
3.76            	3.63485734e-02	1.81742867e-02	1.81742867e-02	-4.03304525e-01	-1.50796511e-01	-2.52508015e-01	5.08557522e-02	-1.49340600e-19	-1.33842523e-20	0.00000000e+00	-1.33842523e-20	1.33842523e-20
3.78            	3.63506889e-02	1.81753445e-02	1.81753445e-02	-4.03301074e-01	-1.50797624e-01	-2.52503450e-01	5.08529131e-02	-1.49338036e-19	-1.33843444e-20	0.00000000e+00	-1.33843444e-20	1.33843444e-20
3.8             	3.63505286e-02	1.81752643e-02	1.81752643e-02	-4.03319184e-01	-1.50804842e-01	-2.52514342e-01	5.08547496e-02	-1.49336973e-19	-1.33841425e-20	0.00000000e+00	-1.33841425e-20	1.33841425e-20
3.82            	3.63508980e-02	1.81754490e-02	1.81754490e-02	-4.03324620e-01	-1.50808403e-01	-2.52516217e-01	5.08539069e-02	-1.49320644e-19	-1.33860216e-20	0.00000000e+00	-1.33860216e-20	1.33860216e-20
3.84            	3.63487314e-02	1.81743657e-02	1.81743657e-02	-4.03302792e-01	-1.50796512e-01	-2.52506280e-01	5.08548840e-02	-1.49317559e-19	-1.33852892e-20	0.00000000e+00	-1.33852892e-20	1.33852892e-20
3.86            	3.63461764e-02	1.81730882e-02	1.81730882e-02	-4.03294278e-01	-1.50790007e-01	-2.52504272e-01	5.08571325e-02	-1.49340687e-19	-1.33833829e-20	0.00000000e+00	-1.33833829e-20	1.33833829e-20
3.88            	3.63465665e-02	1.81732833e-02	1.81732833e-02	-4.03306185e-01	-1.50795816e-01	-2.52510369e-01	5.08572764e-02	-1.49347567e-19	-1.33834135e-20	0.00000000e+00	-1.33834135e-20	1.33834135e-20
3.9             	3.63485619e-02	1.81742810e-02	1.81742810e-02	-4.03309639e-01	-1.50799179e-01	-2.52510460e-01	5.08556403e-02	-1.49326126e-19	-1.33863966e-20	0.00000000e+00	-1.33863966e-20	1.33863966e-20
3.92            	3.63502853e-02	1.81751427e-02	1.81751427e-02	-4.03312065e-01	-1.50801332e-01	-2.52510733e-01	5.08547008e-02	-1.49326819e-19	-1.33860957e-20	0.00000000e+00	-1.33860957e-20	1.33860957e-20
3.94            	3.63509905e-02	1.81754952e-02	1.81754952e-02	-4.03326026e-01	-1.50809052e-01	-2.52516974e-01	5.08539611e-02	-1.49341438e-19	-1.33827074e-20	0.00000000e+00	-1.33827074e-20	1.33827074e-20
3.96            	3.63487497e-02	1.81743748e-02	1.81743748e-02	-4.03316695e-01	-1.50802634e-01	-2.52514061e-01	5.08557134e-02	-1.49335829e-19	-1.33821551e-20	0.00000000e+00	-1.33821551e-20	1.33821551e-20
3.98            	3.63466303e-02	1.81733151e-02	1.81733151e-02	-4.03295122e-01	-1.50790660e-01	-2.52504462e-01	5.08569009e-02	-1.49317972e-19	-1.33862931e-20	0.00000000e+00	-1.33862931e-20	1.33862931e-20
4               	3.63473438e-02	1.81736719e-02	1.81736719e-02	-4.03295261e-01	-1.50791745e-01	-2.52503516e-01	5.08558857e-02	-1.49333736e-19	-1.33861651e-20	0.00000000e+00	-1.33861651e-20	1.33861651e-20
4.02            	3.63476528e-02	1.81738264e-02	1.81738264e-02	-4.03313274e-01	-1.50799215e-01	-2.52514059e-01	5.08574221e-02	-1.49346588e-19	-1.33829213e-20	0.00000000e+00	-1.33829213e-20	1.33829213e-20
4.04            	3.63491103e-02	1.81745552e-02	1.81745552e-02	-4.03313493e-01	-1.50800774e-01	-2.52512719e-01	5.08559726e-02	-1.49337415e-19	-1.33844141e-20	0.00000000e+00	-1.33844141e-20	1.33844141e-20
4.06            	3.63517931e-02	1.81758966e-02	1.81758966e-02	-4.03319894e-01	-1.50806492e-01	-2.52513402e-01	5.08534548e-02	-1.49320644e-19	-1.33868293e-20	0.00000000e+00	-1.33868293e-20	1.33868293e-20
4.08            	3.63510091e-02	1.81755045e-02	1.81755045e-02	-4.03317981e-01	-1.50805315e-01	-2.52512666e-01	5.08536756e-02	-1.49330694e-19	-1.33837339e-20	0.00000000e+00	-1.33837339e-20	1.33837339e-20
