# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 2.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
2.06            	3.62996641e-02	1.81498320e-02	1.81498320e-02	-4.06057689e-01	-1.52151585e-01	-2.53906103e-01	5.08772590e-02	1.87839415e-19	1.67919679e-20	0.00000000e+00	1.67919679e-20	-1.67919679e-20
2.08            	3.62971939e-02	1.81485969e-02	1.81485969e-02	-4.06070758e-01	-1.52143325e-01	-2.53927433e-01	5.08920542e-02	1.87845461e-19	1.67908252e-20	0.00000000e+00	1.67908252e-20	-1.67908252e-20
2.1             	3.63009605e-02	1.81504802e-02	1.81504802e-02	-4.06049394e-01	-1.52142569e-01	-2.53906825e-01	5.08821283e-02	1.87835578e-19	1.67925675e-20	0.00000000e+00	1.67925675e-20	-1.67925675e-20
2.12            	3.63088683e-02	1.81544341e-02	1.81544341e-02	-4.06004949e-01	-1.52149582e-01	-2.53855367e-01	5.08528924e-02	1.87815018e-19	1.67962256e-20	0.00000000e+00	1.67962256e-20	-1.67962256e-20
2.14            	3.63169088e-02	1.81584544e-02	1.81584544e-02	-4.05959185e-01	-1.52160910e-01	-2.53798275e-01	5.08186822e-02	1.87793847e-19	1.67999451e-20	0.00000000e+00	1.67999451e-20	-1.67999451e-20
2.16            	3.63213029e-02	1.81606515e-02	1.81606515e-02	-4.05932636e-01	-1.52171094e-01	-2.53761542e-01	5.07952236e-02	1.87781566e-19	1.68019778e-20	0.00000000e+00	1.68019778e-20	-1.68019778e-20
2.18            	3.63200343e-02	1.81600171e-02	1.81600171e-02	-4.05936431e-01	-1.52175180e-01	-2.53761252e-01	5.07930359e-02	1.87783322e-19	1.68013910e-20	0.00000000e+00	1.68013910e-20	-1.68013910e-20
2.2             	3.63132362e-02	1.81566181e-02	1.81566181e-02	-4.05970363e-01	-1.52170595e-01	-2.53799768e-01	5.08145867e-02	1.87799018e-19	1.67982462e-20	0.00000000e+00	1.67982462e-20	-1.67982462e-20
2.22            	3.63043739e-02	1.81521869e-02	1.81521869e-02	-4.06016053e-01	-1.52159565e-01	-2.53856488e-01	5.08484618e-02	1.87820154e-19	1.67941466e-20	0.00000000e+00	1.67941466e-20	-1.67941466e-20
2.24            	3.62986738e-02	1.81493369e-02	1.81493369e-02	-4.06045378e-01	-1.52148486e-01	-2.53896892e-01	5.08742033e-02	1.87833720e-19	1.67915097e-20	0.00000000e+00	1.67915097e-20	-1.67915097e-20
2.26            	3.62988707e-02	1.81494353e-02	1.81494353e-02	-4.06043932e-01	-1.52142820e-01	-2.53901111e-01	5.08791455e-02	1.87833051e-19	1.67916008e-20	0.00000000e+00	1.67916008e-20	-1.67916008e-20
2.28            	3.63041027e-02	1.81520513e-02	1.81520513e-02	-4.06016874e-01	-1.52144477e-01	-2.53872397e-01	5.08639602e-02	1.87820534e-19	1.67940211e-20	0.00000000e+00	1.67940211e-20	-1.67940211e-20
2.3             	3.63109329e-02	1.81554665e-02	1.81554665e-02	-4.05983033e-01	-1.52151412e-01	-2.53831621e-01	5.08401043e-02	1.87804880e-19	1.67971808e-20	0.00000000e+00	1.67971808e-20	-1.67971808e-20
2.32            	3.63160714e-02	1.81580357e-02	1.81580357e-02	-4.05959701e-01	-1.52159871e-01	-2.53799830e-01	5.08199792e-02	1.87794086e-19	1.67995578e-20	0.00000000e+00	1.67995578e-20	-1.67995578e-20
2.34            	3.63173394e-02	1.81586697e-02	1.81586697e-02	-4.05957667e-01	-1.52165875e-01	-2.53791791e-01	5.08129579e-02	1.87793145e-19	1.68001444e-20	0.00000000e+00	1.68001444e-20	-1.68001444e-20
2.36            	3.63155550e-02	1.81577775e-02	1.81577775e-02	-4.05971065e-01	-1.52167921e-01	-2.53803144e-01	5.08176116e-02	1.87799343e-19	1.67993189e-20	0.00000000e+00	1.67993189e-20	-1.67993189e-20
2.38            	3.63133271e-02	1.81566635e-02	1.81566635e-02	-4.05984630e-01	-1.52167173e-01	-2.53817457e-01	5.08251417e-02	1.87805618e-19	1.67982883e-20	0.00000000e+00	1.67982883e-20	-1.67982883e-20
2.4             	3.63119650e-02	1.81559825e-02	1.81559825e-02	-4.05991340e-01	-1.52164809e-01	-2.53826532e-01	5.08308616e-02	1.87808722e-19	1.67976582e-20	0.00000000e+00	1.67976582e-20	-1.67976582e-20
2.42            	3.63115188e-02	1.81557594e-02	1.81557594e-02	-4.05991860e-01	-1.52161963e-01	-2.53829897e-01	5.08339671e-02	1.87808963e-19	1.67974518e-20	0.00000000e+00	1.67974518e-20	-1.67974518e-20
2.44            	3.63111218e-02	1.81555609e-02	1.81555609e-02	-4.05992083e-01	-1.52159171e-01	-2.53832912e-01	5.08368705e-02	1.87809066e-19	1.67972681e-20	0.00000000e+00	1.67972681e-20	-1.67972681e-20
2.46            	3.63104121e-02	1.81552060e-02	1.81552060e-02	-4.05994758e-01	-1.52156932e-01	-2.53837826e-01	5.08404467e-02	1.87810303e-19	1.67969398e-20	0.00000000e+00	1.67969398e-20	-1.67969398e-20
2.48            	3.63082049e-02	1.81541024e-02	1.81541024e-02	-4.06007012e-01	-1.52154271e-01	-2.53852741e-01	5.08492350e-02	1.87815972e-19	1.67959188e-20	0.00000000e+00	1.67959188e-20	-1.67959188e-20
2.5             	3.63051046e-02	1.81525523e-02	1.81525523e-02	-4.06025637e-01	-1.52150939e-01	-2.53874698e-01	5.08618797e-02	1.87824588e-19	1.67944846e-20	0.00000000e+00	1.67944846e-20	-1.67944846e-20
2.52            	3.63059100e-02	1.81529550e-02	1.81529550e-02	-4.06023448e-01	-1.52151013e-01	-2.53872436e-01	5.08607114e-02	1.87823575e-19	1.67948572e-20	0.00000000e+00	1.67948572e-20	-1.67948572e-20
2.54            	3.63112729e-02	1.81556365e-02	1.81556365e-02	-4.05996433e-01	-1.52155513e-01	-2.53840919e-01	5.08427030e-02	1.87811078e-19	1.67973380e-20	0.00000000e+00	1.67973380e-20	-1.67973380e-20
2.56            	3.63180444e-02	1.81590222e-02	1.81590222e-02	-4.05961726e-01	-1.52162416e-01	-2.53799310e-01	5.08184472e-02	1.87795023e-19	1.68004705e-20	0.00000000e+00	1.68004705e-20	-1.68004705e-20
2.58            	3.63223672e-02	1.81611836e-02	1.81611836e-02	-4.05940146e-01	-1.52168712e-01	-2.53771435e-01	5.08013615e-02	1.87785040e-19	1.68024702e-20	0.00000000e+00	1.68024702e-20	-1.68024702e-20
2.6             	3.63226055e-02	1.81613028e-02	1.81613028e-02	-4.05939869e-01	-1.52172251e-01	-2.53767618e-01	5.07976837e-02	1.87784912e-19	1.68025804e-20	0.00000000e+00	1.68025804e-20	-1.68025804e-20
2.62            	3.63194196e-02	1.81597098e-02	1.81597098e-02	-4.05956445e-01	-1.52172509e-01	-2.53783936e-01	5.08057136e-02	1.87792580e-19	1.68011066e-20	0.00000000e+00	1.68011066e-20	-1.68011066e-20
2.64            	3.63108542e-02	1.81554271e-02	1.81554271e-02	-4.06001123e-01	-1.52165867e-01	-2.53835256e-01	5.08346944e-02	1.87813248e-19	1.67971443e-20	0.00000000e+00	1.67971443e-20	-1.67971443e-20
2.66            	3.62990768e-02	1.81495384e-02	1.81495384e-02	-4.06062802e-01	-1.52152435e-01	-2.53910367e-01	5.08789663e-02	1.87841780e-19	1.67916962e-20	0.00000000e+00	1.67916962e-20	-1.67916962e-20
2.68            	3.62929822e-02	1.81464911e-02	1.81464911e-02	-4.06092842e-01	-1.52140783e-01	-2.53952058e-01	5.09056376e-02	1.87855676e-19	1.67888769e-20	0.00000000e+00	1.67888769e-20	-1.67888769e-20
2.7             	3.62965698e-02	1.81482849e-02	1.81482849e-02	-4.06070125e-01	-1.52137561e-01	-2.53932564e-01	5.08975012e-02	1.87845168e-19	1.67905365e-20	0.00000000e+00	1.67905365e-20	-1.67905365e-20
2.72            	3.63064345e-02	1.81532172e-02	1.81532172e-02	-4.06014464e-01	-1.52143272e-01	-2.53871192e-01	5.08639599e-02	1.87819419e-19	1.67950998e-20	0.00000000e+00	1.67950998e-20	-1.67950998e-20
2.74            	3.63162537e-02	1.81581268e-02	1.81581268e-02	-4.05960818e-01	-1.52154509e-01	-2.53806309e-01	5.08259000e-02	1.87794603e-19	1.67996421e-20	0.00000000e+00	1.67996421e-20	-1.67996421e-20
2.76            	3.63222373e-02	1.81611186e-02	1.81611186e-02	-4.05928809e-01	-1.52166855e-01	-2.53761954e-01	5.07975493e-02	1.87779796e-19	1.68024101e-20	0.00000000e+00	1.68024101e-20	-1.68024101e-20
2.78            	3.63235543e-02	1.81617771e-02	1.81617771e-02	-4.05921290e-01	-1.52176725e-01	-2.53744565e-01	5.07839199e-02	1.87776318e-19	1.68030193e-20	0.00000000e+00	1.68030193e-20	-1.68030193e-20
2.8             	3.63180377e-02	1.81590188e-02	1.81590188e-02	-4.05949747e-01	-1.52178599e-01	-2.53771148e-01	5.07962744e-02	1.87789482e-19	1.68004673e-20	0.00000000e+00	1.68004673e-20	-1.68004673e-20
2.82            	3.63038936e-02	1.81519468e-02	1.81519468e-02	-4.06025062e-01	-1.52166441e-01	-2.53858621e-01	5.08460896e-02	1.87824322e-19	1.67939244e-20	0.00000000e+00	1.67939244e-20	-1.67939244e-20
2.84            	3.62882531e-02	1.81441265e-02	1.81441265e-02	-4.06108626e-01	-1.52145194e-01	-2.53963432e-01	5.09091191e-02	1.87862978e-19	1.67866892e-20	0.00000000e+00	1.67866892e-20	-1.67866892e-20
2.86            	3.62827351e-02	1.81413675e-02	1.81413675e-02	-4.06136597e-01	-1.52129187e-01	-2.54007409e-01	5.09391112e-02	1.87875917e-19	1.67841366e-20	0.00000000e+00	1.67841366e-20	-1.67841366e-20
2.88            	3.62897310e-02	1.81448655e-02	1.81448655e-02	-4.06096630e-01	-1.52126560e-01	-2.53970070e-01	5.09217547e-02	1.87857429e-19	1.67873729e-20	0.00000000e+00	1.67873729e-20	-1.67873729e-20
2.9             	3.63037175e-02	1.81518588e-02	1.81518588e-02	-4.06019763e-01	-1.52137278e-01	-2.53882484e-01	5.08726032e-02	1.87821870e-19	1.67938430e-20	0.00000000e+00	1.67938430e-20	-1.67938430e-20
2.92            	3.63176608e-02	1.81588304e-02	1.81588304e-02	-4.05944240e-01	-1.52155963e-01	-2.53788278e-01	5.08161574e-02	1.87786934e-19	1.68002930e-20	0.00000000e+00	1.68002930e-20	-1.68002930e-20
2.94            	3.63272816e-02	1.81636408e-02	1.81636408e-02	-4.05892240e-01	-1.52175459e-01	-2.53716781e-01	5.07706612e-02	1.87762879e-19	1.68047435e-20	0.00000000e+00	1.68047435e-20	-1.68047435e-20
2.96            	3.63289874e-02	1.81644937e-02	1.81644937e-02	-4.05882711e-01	-1.52187689e-01	-2.53695022e-01	5.07536668e-02	1.87758471e-19	1.68055326e-20	0.00000000e+00	1.68055326e-20	-1.68055326e-20
2.98            	3.63206857e-02	1.81603429e-02	1.81603429e-02	-4.05927501e-01	-1.52185666e-01	-2.53741835e-01	5.07780843e-02	1.87779191e-19	1.68016923e-20	0.00000000e+00	1.68016923e-20	-1.68016923e-20
3               	3.63026231e-02	1.81513115e-02	1.81513115e-02	-4.06026641e-01	-1.52165889e-01	-2.53860752e-01	5.08474317e-02	1.87825052e-19	1.67933367e-20	0.00000000e+00	1.67933367e-20	-1.67933367e-20
3.02            	3.62838910e-02	1.81419455e-02	1.81419455e-02	-4.06130786e-01	-1.52137323e-01	-2.53993462e-01	5.09280695e-02	1.87873229e-19	1.67846713e-20	0.00000000e+00	1.67846713e-20	-1.67846713e-20
3.04            	3.62786546e-02	1.81393273e-02	1.81393273e-02	-4.06161502e-01	-1.52118760e-01	-2.54042741e-01	5.09619907e-02	1.87887438e-19	1.67822490e-20	0.00000000e+00	1.67822490e-20	-1.67822490e-20
3.06            	3.62901264e-02	1.81450632e-02	1.81450632e-02	-4.06101135e-01	-1.52120396e-01	-2.53980738e-01	5.09301710e-02	1.87859513e-19	1.67875558e-20	0.00000000e+00	1.67875558e-20	-1.67875558e-20
3.08            	3.63100339e-02	1.81550169e-02	1.81550169e-02	-4.05995417e-01	-1.52139303e-01	-2.53856114e-01	5.08584052e-02	1.87810608e-19	1.67967649e-20	0.00000000e+00	1.67967649e-20	-1.67967649e-20
3.1             	3.63283190e-02	1.81641595e-02	1.81641595e-02	-4.05898897e-01	-1.52165736e-01	-2.53733161e-01	5.07837124e-02	1.87765959e-19	1.68052234e-20	0.00000000e+00	1.68052234e-20	-1.68052234e-20
3.12            	3.63387626e-02	1.81693813e-02	1.81693813e-02	-4.05844172e-01	-1.52188788e-01	-2.53655384e-01	5.07332981e-02	1.87740643e-19	1.68100545e-20	0.00000000e+00	1.68100545e-20	-1.68100545e-20
3.14            	3.63380424e-02	1.81690212e-02	1.81690212e-02	-4.05848487e-01	-1.52199264e-01	-2.53649223e-01	5.07249794e-02	1.87742639e-19	1.68097214e-20	0.00000000e+00	1.68097214e-20	-1.68097214e-20
3.16            	3.63250253e-02	1.81625126e-02	1.81625126e-02	-4.05918496e-01	-1.52191090e-01	-2.53727406e-01	5.07681577e-02	1.87775025e-19	1.68036998e-20	0.00000000e+00	1.68036998e-20	-1.68036998e-20
3.18            	3.63014632e-02	1.81507316e-02	1.81507316e-02	-4.06046205e-01	-1.52163117e-01	-2.53883088e-01	5.08599855e-02	1.87834102e-19	1.67928001e-20	0.00000000e+00	1.67928001e-20	-1.67928001e-20
3.2             	3.62796597e-02	1.81398299e-02	1.81398299e-02	-4.06164767e-01	-1.52128950e-01	-2.54035817e-01	5.09534331e-02	1.87888948e-19	1.67827140e-20	0.00000000e+00	1.67827140e-20	-1.67827140e-20
3.22            	3.62756546e-02	1.81378273e-02	1.81378273e-02	-4.06185856e-01	-1.52110476e-01	-2.54075380e-01	5.09824520e-02	1.87898704e-19	1.67808612e-20	0.00000000e+00	1.67808612e-20	-1.67808612e-20
3.24            	3.62903371e-02	1.81451685e-02	1.81451685e-02	-4.06105460e-01	-1.52115677e-01	-2.53989783e-01	5.09370530e-02	1.87861514e-19	1.67876532e-20	0.00000000e+00	1.67876532e-20	-1.67876532e-20
3.26            	3.63125181e-02	1.81562591e-02	1.81562591e-02	-4.05985937e-01	-1.52138066e-01	-2.53847871e-01	5.08549027e-02	1.87806223e-19	1.67979141e-20	0.00000000e+00	1.67979141e-20	-1.67979141e-20
3.28            	3.63304603e-02	1.81652301e-02	1.81652301e-02	-4.05891154e-01	-1.52165495e-01	-2.53725659e-01	5.07800816e-02	1.87762377e-19	1.68062140e-20	0.00000000e+00	1.68062140e-20	-1.68062140e-20
3.3             	3.63387333e-02	1.81693666e-02	1.81693666e-02	-4.05848829e-01	-1.52187400e-01	-2.53661429e-01	5.07370147e-02	1.87742797e-19	1.68100410e-20	0.00000000e+00	1.68100410e-20	-1.68100410e-20
3.32            	3.63362452e-02	1.81681226e-02	1.81681226e-02	-4.05863158e-01	-1.52197284e-01	-2.53665874e-01	5.07342949e-02	1.87749426e-19	1.68088900e-20	0.00000000e+00	1.68088900e-20	-1.68088900e-20
3.34            	3.63217193e-02	1.81608596e-02	1.81608596e-02	-4.05941340e-01	-1.52189048e-01	-2.53752292e-01	5.07816219e-02	1.87785593e-19	1.68021704e-20	0.00000000e+00	1.68021704e-20	-1.68021704e-20
3.36            	3.62978335e-02	1.81489167e-02	1.81489167e-02	-4.06070020e-01	-1.52161993e-01	-2.53908028e-01	5.08730176e-02	1.87845119e-19	1.67911210e-20	0.00000000e+00	1.67911210e-20	-1.67911210e-20
3.38            	3.62771513e-02	1.81385756e-02	1.81385756e-02	-4.06180748e-01	-1.52129571e-01	-2.54051177e-01	5.09608031e-02	1.87896341e-19	1.67815536e-20	0.00000000e+00	1.67815536e-20	-1.67815536e-20
3.4             	3.62739014e-02	1.81369507e-02	1.81369507e-02	-4.06195286e-01	-1.52111854e-01	-2.54083432e-01	5.09857892e-02	1.87903066e-19	1.67800502e-20	0.00000000e+00	1.67800502e-20	-1.67800502e-20
3.42            	3.62877228e-02	1.81438614e-02	1.81438614e-02	-4.06116655e-01	-1.52115823e-01	-2.54000832e-01	5.09425048e-02	1.87866692e-19	1.67864439e-20	0.00000000e+00	1.67864439e-20	-1.67864439e-20
3.44            	3.63080176e-02	1.81540088e-02	1.81540088e-02	-4.06004003e-01	-1.52136060e-01	-2.53867943e-01	5.08659415e-02	1.87814580e-19	1.67958321e-20	0.00000000e+00	1.67958321e-20	-1.67958321e-20
3.46            	3.63247561e-02	1.81623781e-02	1.81623781e-02	-4.05911850e-01	-1.52162044e-01	-2.53749806e-01	5.07938808e-02	1.87771951e-19	1.68035753e-20	0.00000000e+00	1.68035753e-20	-1.68035753e-20
3.48            	3.63332515e-02	1.81666257e-02	1.81666257e-02	-4.05864246e-01	-1.52184039e-01	-2.53680207e-01	5.07480838e-02	1.87749929e-19	1.68075052e-20	0.00000000e+00	1.68075052e-20	-1.68075052e-20
3.5             	3.63313802e-02	1.81656901e-02	1.81656901e-02	-4.05871828e-01	-1.52194571e-01	-2.53677256e-01	5.07413425e-02	1.87753437e-19	1.68066395e-20	0.00000000e+00	1.68066395e-20	-1.68066395e-20
3.52            	3.63185723e-02	1.81592861e-02	1.81592861e-02	-4.05938262e-01	-1.52188039e-01	-2.53750223e-01	5.07810923e-02	1.87784169e-19	1.68007147e-20	0.00000000e+00	1.68007147e-20	-1.68007147e-20
3.54            	3.62958735e-02	1.81479367e-02	1.81479367e-02	-4.06059772e-01	-1.52162178e-01	-2.53897594e-01	5.08677075e-02	1.87840378e-19	1.67902144e-20	0.00000000e+00	1.67902144e-20	-1.67902144e-20
3.56            	3.62740341e-02	1.81370170e-02	1.81370170e-02	-4.06178281e-01	-1.52128491e-01	-2.54049791e-01	5.09606498e-02	1.87895200e-19	1.67801116e-20	0.00000000e+00	1.67801116e-20	-1.67801116e-20
3.58            	3.62685629e-02	1.81342814e-02	1.81342814e-02	-4.06208150e-01	-1.52107936e-01	-2.54100214e-01	5.09961387e-02	1.87909017e-19	1.67775807e-20	0.00000000e+00	1.67775807e-20	-1.67775807e-20
3.6             	3.62823901e-02	1.81411950e-02	1.81411950e-02	-4.06133503e-01	-1.52110894e-01	-2.54022609e-01	5.09558573e-02	1.87874486e-19	1.67839770e-20	0.00000000e+00	1.67839770e-20	-1.67839770e-20
3.62            	3.63054580e-02	1.81527290e-02	1.81527290e-02	-4.06010136e-01	-1.52133009e-01	-2.53877127e-01	5.08720588e-02	1.87817417e-19	1.67946481e-20	0.00000000e+00	1.67946481e-20	-1.67946481e-20
3.64            	3.63260795e-02	1.81630397e-02	1.81630397e-02	-4.05901483e-01	-1.52162969e-01	-2.53738514e-01	5.07877727e-02	1.87767155e-19	1.68041874e-20	0.00000000e+00	1.68041874e-20	-1.68041874e-20
3.66            	3.63376770e-02	1.81688385e-02	1.81688385e-02	-4.05841557e-01	-1.52188861e-01	-2.53652696e-01	5.07319176e-02	1.87739434e-19	1.68095523e-20	0.00000000e+00	1.68095523e-20	-1.68095523e-20
3.68            	3.63370691e-02	1.81685345e-02	1.81685345e-02	-4.05846115e-01	-1.52201197e-01	-2.53644918e-01	5.07218607e-02	1.87741542e-19	1.68092711e-20	0.00000000e+00	1.68092711e-20	-1.68092711e-20
3.7             	3.63252464e-02	1.81626232e-02	1.81626232e-02	-4.05909330e-01	-1.52195662e-01	-2.53713668e-01	5.07590028e-02	1.87770785e-19	1.68038021e-20	0.00000000e+00	1.68038021e-20	-1.68038021e-20
3.72            	3.63033766e-02	1.81516883e-02	1.81516883e-02	-4.06026634e-01	-1.52170616e-01	-2.53856018e-01	5.08427013e-02	1.87825049e-19	1.67936852e-20	0.00000000e+00	1.67936852e-20	-1.67936852e-20
3.74            	3.62796124e-02	1.81398062e-02	1.81398062e-02	-4.06155286e-01	-1.52134833e-01	-2.54020453e-01	5.09428100e-02	1.87884562e-19	1.67826921e-20	0.00000000e+00	1.67826921e-20	-1.67826921e-20
3.76            	3.62695343e-02	1.81347671e-02	1.81347671e-02	-4.06210319e-01	-1.52108805e-01	-2.54101513e-01	5.09963540e-02	1.87910020e-19	1.67780300e-20	0.00000000e+00	1.67780300e-20	-1.67780300e-20
3.78            	3.62804766e-02	1.81402383e-02	1.81402383e-02	-4.06151882e-01	-1.52106996e-01	-2.54044886e-01	5.09689448e-02	1.87882988e-19	1.67830919e-20	0.00000000e+00	1.67830919e-20	-1.67830919e-20
3.8             	3.63040718e-02	1.81520359e-02	1.81520359e-02	-4.06026700e-01	-1.52126952e-01	-2.53899748e-01	5.08863983e-02	1.87825079e-19	1.67940068e-20	0.00000000e+00	1.67940068e-20	-1.67940068e-20
3.82            	3.63269755e-02	1.81634877e-02	1.81634877e-02	-4.05907528e-01	-1.52157456e-01	-2.53750072e-01	5.07963076e-02	1.87769951e-19	1.68046019e-20	0.00000000e+00	1.68046019e-20	-1.68046019e-20
3.84            	3.63409644e-02	1.81704822e-02	1.81704822e-02	-4.05837112e-01	-1.52185990e-01	-2.53651122e-01	5.07325658e-02	1.87737378e-19	1.68110731e-20	0.00000000e+00	1.68110731e-20	-1.68110731e-20
3.86            	3.63425668e-02	1.81712834e-02	1.81712834e-02	-4.05831793e-01	-1.52202511e-01	-2.53629282e-01	5.07133851e-02	1.87734917e-19	1.68118143e-20	0.00000000e+00	1.68118143e-20	-1.68118143e-20
3.88            	3.63323687e-02	1.81661844e-02	1.81661844e-02	-4.05886963e-01	-1.52201568e-01	-2.53685395e-01	5.07419134e-02	1.87760438e-19	1.68070968e-20	0.00000000e+00	1.68070968e-20	-1.68070968e-20
3.9             	3.63123446e-02	1.81561723e-02	1.81561723e-02	-4.05992939e-01	-1.52181677e-01	-2.53811262e-01	5.08147924e-02	1.87809462e-19	1.67978338e-20	0.00000000e+00	1.67978338e-20	-1.67978338e-20
3.92            	3.62872888e-02	1.81436444e-02	1.81436444e-02	-4.06126056e-01	-1.52146960e-01	-2.53979096e-01	5.09160683e-02	1.87871041e-19	1.67862431e-20	0.00000000e+00	1.67862431e-20	-1.67862431e-20
3.94            	3.62702896e-02	1.81351448e-02	1.81351448e-02	-4.06215944e-01	-1.52114183e-01	-2.54101761e-01	5.09937889e-02	1.87912623e-19	1.67783794e-20	0.00000000e+00	1.67783794e-20	-1.67783794e-20
3.96            	3.62735302e-02	1.81367651e-02	1.81367651e-02	-4.06196051e-01	-1.52102331e-01	-2.54093720e-01	5.09956945e-02	1.87903420e-19	1.67798785e-20	0.00000000e+00	1.67798785e-20	-1.67798785e-20
3.98            	3.62934809e-02	1.81467404e-02	1.81467404e-02	-4.06086679e-01	-1.52114485e-01	-2.53972195e-01	5.09288550e-02	1.87852825e-19	1.67891075e-20	0.00000000e+00	1.67891075e-20	-1.67891075e-20
4               	3.63173322e-02	1.81586661e-02	1.81586661e-02	-4.05958561e-01	-1.52141849e-01	-2.53816712e-01	5.08374312e-02	1.87793559e-19	1.68001410e-20	0.00000000e+00	1.68001410e-20	-1.68001410e-20
4.02            	3.63348055e-02	1.81674027e-02	1.81674027e-02	-4.05866672e-01	-1.52172258e-01	-2.53694415e-01	5.07610784e-02	1.87751052e-19	1.68082240e-20	0.00000000e+00	1.68082240e-20	-1.68082240e-20
4.04            	3.63414436e-02	1.81707218e-02	1.81707218e-02	-4.05832977e-01	-1.52195155e-01	-2.53637822e-01	5.07213339e-02	1.87735465e-19	1.68112948e-20	0.00000000e+00	1.68112948e-20	-1.68112948e-20
4.06            	3.63356984e-02	1.81678492e-02	1.81678492e-02	-4.05864314e-01	-1.52202329e-01	-2.53661985e-01	5.07298277e-02	1.87749961e-19	1.68086371e-20	0.00000000e+00	1.68086371e-20	-1.68086371e-20
4.08            	3.63194921e-02	1.81597460e-02	1.81597460e-02	-4.05949928e-01	-1.52190983e-01	-2.53758944e-01	5.07839803e-02	1.87789565e-19	1.68011401e-20	0.00000000e+00	1.68011401e-20	-1.68011401e-20
4.1             	3.62949249e-02	1.81474624e-02	1.81474624e-02	-4.06080060e-01	-1.52161154e-01	-2.53918907e-01	5.08788766e-02	1.87849764e-19	1.67897755e-20	0.00000000e+00	1.67897755e-20	-1.67897755e-20
4.12            	3.62716860e-02	1.81358430e-02	1.81358430e-02	-4.06203020e-01	-1.52124392e-01	-2.54078628e-01	5.09771183e-02	1.87906644e-19	1.67790254e-20	0.00000000e+00	1.67790254e-20	-1.67790254e-20
4.14            	3.62647079e-02	1.81323539e-02	1.81323539e-02	-4.06237025e-01	-1.52101374e-01	-2.54135650e-01	5.10171380e-02	1.87922374e-19	1.67757974e-20	0.00000000e+00	1.67757974e-20	-1.67757974e-20
4.16            	3.62781074e-02	1.81390537e-02	1.81390537e-02	-4.06160115e-01	-1.52103316e-01	-2.54056800e-01	5.09767421e-02	1.87886797e-19	1.67819959e-20	0.00000000e+00	1.67819959e-20	-1.67819959e-20
4.18            	3.63018096e-02	1.81509048e-02	1.81509048e-02	-4.06028828e-01	-1.52125547e-01	-2.53903281e-01	5.08888668e-02	1.87826064e-19	1.67929604e-20	0.00000000e+00	1.67929604e-20	-1.67929604e-20
4.2             	3.63230884e-02	1.81615442e-02	1.81615442e-02	-4.05913076e-01	-1.52156386e-01	-2.53756690e-01	5.08001522e-02	1.87772518e-19	1.68028038e-20	0.00000000e+00	1.68028038e-20	-1.68028038e-20
4.22            	3.63352178e-02	1.81676089e-02	1.81676089e-02	-4.05848123e-01	-1.52184108e-01	-2.53664014e-01	5.07399530e-02	1.87742471e-19	1.68084147e-20	0.00000000e+00	1.68084147e-20	-1.68084147e-20
4.24            	3.63353324e-02	1.81676662e-02	1.81676662e-02	-4.05848001e-01	-1.52199081e-01	-2.53648920e-01	5.07249197e-02	1.87742415e-19	1.68084678e-20	0.00000000e+00	1.68084678e-20	-1.68084678e-20
4.26            	3.63242473e-02	1.81621236e-02	1.81621236e-02	-4.05907517e-01	-1.52196407e-01	-2.53711109e-01	5.07573509e-02	1.87769946e-19	1.68033399e-20	0.00000000e+00	1.68033399e-20	-1.68033399e-20
4.28            	3.63044555e-02	1.81522278e-02	1.81522278e-02	-4.06013822e-01	-1.52175656e-01	-2.53838166e-01	5.08312553e-02	1.87819122e-19	1.67941843e-20	0.00000000e+00	1.67941843e-20	-1.67941843e-20
4.3             	3.62808817e-02	1.81404408e-02	1.81404408e-02	-4.06141616e-01	-1.52141800e-01	-2.53999816e-01	5.09290082e-02	1.87878239e-19	1.67832792e-20	0.00000000e+00	1.67832792e-20	-1.67832792e-20
4.32            	3.62660523e-02	1.81330261e-02	1.81330261e-02	-4.06222795e-01	-1.52111350e-01	-2.54111444e-01	5.10000471e-02	1.87915792e-19	1.67764193e-20	0.00000000e+00	1.67764193e-20	-1.67764193e-20
4.34            	3.62711988e-02	1.81355994e-02	1.81355994e-02	-4.06195608e-01	-1.52102010e-01	-2.54093598e-01	5.09957945e-02	1.87903215e-19	1.67788000e-20	0.00000000e+00	1.67788000e-20	-1.67788000e-20
4.36            	3.62924532e-02	1.81462266e-02	1.81462266e-02	-4.06081970e-01	-1.52116130e-01	-2.53965839e-01	5.09248545e-02	1.87850647e-19	1.67886322e-20	0.00000000e+00	1.67886322e-20	-1.67886322e-20
