# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 2.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
1.9             	3.62379794e-02	1.81189897e-02	1.81189897e-02	-4.03774414e-01	-1.50839359e-01	-2.52935055e-01	5.10478480e-02	1.20435708e-19	1.02831619e-20	0.00000000e+00	1.02831619e-20	-1.02831619e-20
1.92            	3.62417255e-02	1.81208628e-02	1.81208628e-02	-4.03766088e-01	-1.50845560e-01	-2.52920529e-01	5.10374846e-02	1.20404871e-19	1.02900576e-20	0.00000000e+00	1.02900576e-20	-1.02900576e-20
1.94            	3.62332683e-02	1.81166341e-02	1.81166341e-02	-4.03745282e-01	-1.50825683e-01	-2.52919599e-01	5.10469578e-02	1.20415355e-19	1.02864052e-20	0.00000000e+00	1.02864052e-20	-1.02864052e-20
1.96            	3.62284113e-02	1.81142057e-02	1.81142057e-02	-4.03729862e-01	-1.50822336e-01	-2.52907526e-01	5.10425947e-02	1.20429474e-19	1.02860998e-20	0.00000000e+00	1.02860998e-20	-1.02860998e-20
1.98            	3.62383206e-02	1.81191603e-02	1.81191603e-02	-4.03787214e-01	-1.50855140e-01	-2.52932074e-01	5.10384673e-02	1.20413140e-19	1.02949966e-20	0.00000000e+00	1.02949966e-20	-1.02949966e-20
2               	3.62365157e-02	1.81182578e-02	1.81182578e-02	-4.03797563e-01	-1.50843923e-01	-2.52953640e-01	5.10548583e-02	1.20452425e-19	1.02816775e-20	0.00000000e+00	1.02816775e-20	-1.02816775e-20
2.02            	3.62403750e-02	1.81201875e-02	1.81201875e-02	-4.03766254e-01	-1.50839504e-01	-2.52926750e-01	5.10436231e-02	1.20368328e-19	1.02962417e-20	0.00000000e+00	1.02962417e-20	-1.02962417e-20
2.04            	3.62337083e-02	1.81168542e-02	1.81168542e-02	-4.03778062e-01	-1.50837421e-01	-2.52940641e-01	5.10516099e-02	1.20457825e-19	1.02798752e-20	0.00000000e+00	1.02798752e-20	-1.02798752e-20
2.06            	3.62313851e-02	1.81156925e-02	1.81156925e-02	-4.03713205e-01	-1.50815514e-01	-2.52897690e-01	5.10410882e-02	1.20352107e-19	1.02985621e-20	0.00000000e+00	1.02985621e-20	-1.02985621e-20
2.08            	3.62303384e-02	1.81151692e-02	1.81151692e-02	-4.03786085e-01	-1.50845624e-01	-2.52940460e-01	5.10474180e-02	1.20483299e-19	1.02804629e-20	0.00000000e+00	1.02804629e-20	-1.02804629e-20
2.1             	3.62395652e-02	1.81197826e-02	1.81197826e-02	-4.03796952e-01	-1.50850671e-01	-2.52946281e-01	5.10478051e-02	1.20392381e-19	1.02954254e-20	0.00000000e+00	1.02954254e-20	-1.02954254e-20
2.12            	3.62357474e-02	1.81178737e-02	1.81178737e-02	-4.03784355e-01	-1.50837452e-01	-2.52946903e-01	5.10547252e-02	1.20453826e-19	1.02801680e-20	0.00000000e+00	1.02801680e-20	-1.02801680e-20
2.14            	3.62352536e-02	1.81176268e-02	1.81176268e-02	-4.03797185e-01	-1.50845003e-01	-2.52952181e-01	5.10535890e-02	1.20416880e-19	1.02876820e-20	0.00000000e+00	1.02876820e-20	-1.02876820e-20
2.16            	3.62324044e-02	1.81162022e-02	1.81162022e-02	-4.03727684e-01	-1.50819274e-01	-2.52908411e-01	5.10445684e-02	1.20401190e-19	1.02888701e-20	0.00000000e+00	1.02888701e-20	-1.02888701e-20
2.18            	3.62251696e-02	1.81125848e-02	1.81125848e-02	-4.03768376e-01	-1.50832140e-01	-2.52936236e-01	5.10520481e-02	1.20449749e-19	1.02837396e-20	0.00000000e+00	1.02837396e-20	-1.02837396e-20
2.2             	3.62416850e-02	1.81208425e-02	1.81208425e-02	-4.03786356e-01	-1.50856232e-01	-2.52930124e-01	5.10369457e-02	1.20389211e-19	1.02988371e-20	0.00000000e+00	1.02988371e-20	-1.02988371e-20
2.22            	3.62338200e-02	1.81169100e-02	1.81169100e-02	-4.03800496e-01	-1.50839155e-01	-2.52961341e-01	5.10610931e-02	1.20457214e-19	1.02795433e-20	0.00000000e+00	1.02795433e-20	-1.02795433e-20
2.24            	3.62398869e-02	1.81199434e-02	1.81199434e-02	-4.03775745e-01	-1.50844413e-01	-2.52931332e-01	5.10434596e-02	1.20371906e-19	1.02959411e-20	0.00000000e+00	1.02959411e-20	-1.02959411e-20
2.26            	3.62320894e-02	1.81160447e-02	1.81160447e-02	-4.03759611e-01	-1.50827830e-01	-2.52931781e-01	5.10519755e-02	1.20453509e-19	1.02798502e-20	0.00000000e+00	1.02798502e-20	-1.02798502e-20
2.28            	3.62266046e-02	1.81133023e-02	1.81133023e-02	-4.03737672e-01	-1.50821746e-01	-2.52915926e-01	5.10470903e-02	1.20399748e-19	1.02910727e-20	0.00000000e+00	1.02910727e-20	-1.02910727e-20
2.3             	3.62362617e-02	1.81181308e-02	1.81181308e-02	-4.03789888e-01	-1.50853751e-01	-2.52936137e-01	5.10411930e-02	1.20448785e-19	1.02884300e-20	0.00000000e+00	1.02884300e-20	-1.02884300e-20
2.32            	3.62352105e-02	1.81176052e-02	1.81176052e-02	-4.03809250e-01	-1.50846669e-01	-2.52962581e-01	5.10579562e-02	1.20437840e-19	1.02848652e-20	0.00000000e+00	1.02848652e-20	-1.02848652e-20
2.34            	3.62398079e-02	1.81199040e-02	1.81199040e-02	-4.03767005e-01	-1.50839025e-01	-2.52927980e-01	5.10444778e-02	1.20387696e-19	1.02926036e-20	0.00000000e+00	1.02926036e-20	-1.02926036e-20
2.36            	3.62331828e-02	1.81165914e-02	1.81165914e-02	-4.03789065e-01	-1.50840173e-01	-2.52948892e-01	5.10543594e-02	1.20446926e-19	1.02819990e-20	0.00000000e+00	1.02819990e-20	-1.02819990e-20
2.38            	3.62319977e-02	1.81159989e-02	1.81159989e-02	-4.03713063e-01	-1.50817246e-01	-2.52895818e-01	5.10392859e-02	1.20358654e-19	1.02971205e-20	0.00000000e+00	1.02971205e-20	-1.02971205e-20
2.4             	3.62299272e-02	1.81149636e-02	1.81149636e-02	-4.03776509e-01	-1.50842863e-01	-2.52933645e-01	5.10453909e-02	1.20471137e-19	1.02819320e-20	0.00000000e+00	1.02819320e-20	-1.02819320e-20
2.42            	3.62405907e-02	1.81202954e-02	1.81202954e-02	-4.03793505e-01	-1.50855059e-01	-2.52938446e-01	5.10416934e-02	1.20396573e-19	1.02954842e-20	0.00000000e+00	1.02954842e-20	-1.02954842e-20
2.44            	3.62369551e-02	1.81184776e-02	1.81184776e-02	-4.03777348e-01	-1.50837809e-01	-2.52939538e-01	5.10508644e-02	1.20444256e-19	1.02816823e-20	0.00000000e+00	1.02816823e-20	-1.02816823e-20
2.46            	3.62371614e-02	1.81185807e-02	1.81185807e-02	-4.03789540e-01	-1.50848292e-01	-2.52941248e-01	5.10464781e-02	1.20416355e-19	1.02878309e-20	0.00000000e+00	1.02878309e-20	-1.02878309e-20
2.48            	3.62337271e-02	1.81168635e-02	1.81168635e-02	-4.03726473e-01	-1.50821318e-01	-2.52905155e-01	5.10419187e-02	1.20395858e-19	1.02897242e-20	0.00000000e+00	1.02897242e-20	-1.02897242e-20
2.5             	3.62266442e-02	1.81133221e-02	1.81133221e-02	-4.03752027e-01	-1.50831024e-01	-2.52921003e-01	5.10449899e-02	1.20445158e-19	1.02841053e-20	0.00000000e+00	1.02841053e-20	-1.02841053e-20
2.52            	3.62420523e-02	1.81210261e-02	1.81210261e-02	-4.03780747e-01	-1.50857813e-01	-2.52922934e-01	5.10325606e-02	1.20386391e-19	1.02996609e-20	0.00000000e+00	1.02996609e-20	-1.02996609e-20
2.54            	3.62360309e-02	1.81180155e-02	1.81180155e-02	-4.03791141e-01	-1.50842199e-01	-2.52948942e-01	5.10533719e-02	1.20456176e-19	1.02799981e-20	0.00000000e+00	1.02799981e-20	-1.02799981e-20
2.56            	3.62420861e-02	1.81210430e-02	1.81210430e-02	-4.03761756e-01	-1.50844827e-01	-2.52916928e-01	5.10360503e-02	1.20358642e-19	1.02982754e-20	0.00000000e+00	1.02982754e-20	-1.02982754e-20
2.58            	3.62340523e-02	1.81170261e-02	1.81170261e-02	-4.03756558e-01	-1.50832415e-01	-2.52924143e-01	5.10458641e-02	1.20456265e-19	1.02795859e-20	0.00000000e+00	1.02795859e-20	-1.02795859e-20
2.6             	3.62306280e-02	1.81153140e-02	1.81153140e-02	-4.03714023e-01	-1.50820772e-01	-2.52893251e-01	5.10362398e-02	1.20370556e-19	1.02959544e-20	0.00000000e+00	1.02959544e-20	-1.02959544e-20
2.62            	3.62353780e-02	1.81176890e-02	1.81176890e-02	-4.03784577e-01	-1.50854113e-01	-2.52930463e-01	5.10381750e-02	1.20473800e-19	1.02835780e-20	0.00000000e+00	1.02835780e-20	-1.02835780e-20
2.64            	3.62398063e-02	1.81199031e-02	1.81199031e-02	-4.03787361e-01	-1.50848747e-01	-2.52938615e-01	5.10449341e-02	1.20407870e-19	1.02908552e-20	0.00000000e+00	1.02908552e-20	-1.02908552e-20
2.66            	3.62384386e-02	1.81192193e-02	1.81192193e-02	-4.03772454e-01	-1.50840834e-01	-2.52931621e-01	5.10453936e-02	1.20423202e-19	1.02861031e-20	0.00000000e+00	1.02861031e-20	-1.02861031e-20
2.68            	3.62363037e-02	1.81181519e-02	1.81181519e-02	-4.03778640e-01	-1.50842822e-01	-2.52935818e-01	5.10464982e-02	1.20427928e-19	1.02855119e-20	0.00000000e+00	1.02855119e-20	-1.02855119e-20
2.7             	3.62320174e-02	1.81160087e-02	1.81160087e-02	-4.03717219e-01	-1.50818466e-01	-2.52898754e-01	5.10401442e-02	1.20379756e-19	1.02931255e-20	0.00000000e+00	1.02931255e-20	-1.02931255e-20
2.72            	3.62291061e-02	1.81145530e-02	1.81145530e-02	-4.03769607e-01	-1.50840485e-01	-2.52929122e-01	5.10443185e-02	1.20461286e-19	1.02830139e-20	0.00000000e+00	1.02830139e-20	-1.02830139e-20
2.74            	3.62426346e-02	1.81213173e-02	1.81213173e-02	-4.03783202e-01	-1.50854623e-01	-2.52928578e-01	5.10369775e-02	1.20372948e-19	1.03003881e-20	0.00000000e+00	1.03003881e-20	-1.03003881e-20
2.76            	3.62348258e-02	1.81174129e-02	1.81174129e-02	-4.03790088e-01	-1.50838930e-01	-2.52951158e-01	5.10561143e-02	1.20463585e-19	1.02781830e-20	0.00000000e+00	1.02781830e-20	-1.02781830e-20
2.78            	3.62409212e-02	1.81204606e-02	1.81204606e-02	-4.03770054e-01	-1.50844940e-01	-2.52925114e-01	5.10400871e-02	1.20360556e-19	1.02977436e-20	0.00000000e+00	1.02977436e-20	-1.02977436e-20
2.8             	3.62307431e-02	1.81153715e-02	1.81153715e-02	-4.03750054e-01	-1.50824324e-01	-2.52925730e-01	5.10507030e-02	1.20459515e-19	1.02784941e-20	0.00000000e+00	1.02784941e-20	-1.02784941e-20
2.82            	3.62285183e-02	1.81142591e-02	1.81142591e-02	-4.03735078e-01	-1.50825165e-01	-2.52909913e-01	5.10423744e-02	1.20387441e-19	1.02939154e-20	0.00000000e+00	1.02939154e-20	-1.02939154e-20
2.84            	3.62370795e-02	1.81185397e-02	1.81185397e-02	-4.03803754e-01	-1.50858231e-01	-2.52945523e-01	5.10436462e-02	1.20469186e-19	1.02852115e-20	0.00000000e+00	1.02852115e-20	-1.02852115e-20
2.86            	3.62362058e-02	1.81181029e-02	1.81181029e-02	-4.03793883e-01	-1.50841598e-01	-2.52952285e-01	5.10553434e-02	1.20419159e-19	1.02868916e-20	0.00000000e+00	1.02868916e-20	-1.02868916e-20
2.88            	3.62386393e-02	1.81193197e-02	1.81193197e-02	-4.03779297e-01	-1.50842802e-01	-2.52936495e-01	5.10468464e-02	1.20409709e-19	1.02891827e-20	0.00000000e+00	1.02891827e-20	-1.02891827e-20
2.9             	3.62318769e-02	1.81159384e-02	1.81159384e-02	-4.03777316e-01	-1.50833794e-01	-2.52943521e-01	5.10548634e-02	1.20438061e-19	1.02830483e-20	0.00000000e+00	1.02830483e-20	-1.02830483e-20
2.92            	3.62302746e-02	1.81151373e-02	1.81151373e-02	-4.03716686e-01	-1.50817049e-01	-2.52899638e-01	5.10412944e-02	1.20370380e-19	1.02957162e-20	0.00000000e+00	1.02957162e-20	-1.02957162e-20
2.94            	3.62308479e-02	1.81154239e-02	1.81154239e-02	-4.03798900e-01	-1.50850476e-01	-2.52948423e-01	5.10489735e-02	1.20476413e-19	1.02825427e-20	0.00000000e+00	1.02825427e-20	-1.02825427e-20
2.96            	3.62412386e-02	1.81206193e-02	1.81206193e-02	-4.03783098e-01	-1.50847786e-01	-2.52935312e-01	5.10437628e-02	1.20369807e-19	1.02983349e-20	0.00000000e+00	1.02983349e-20	-1.02983349e-20
2.98            	3.62346380e-02	1.81173190e-02	1.81173190e-02	-4.03792112e-01	-1.50839164e-01	-2.52952948e-01	5.10568919e-02	1.20466144e-19	1.02782872e-20	0.00000000e+00	1.02782872e-20	-1.02782872e-20
3               	3.62374046e-02	1.81187023e-02	1.81187023e-02	-4.03778649e-01	-1.50842586e-01	-2.52936063e-01	5.10467383e-02	1.20385894e-19	1.02930443e-20	0.00000000e+00	1.02930443e-20	-1.02930443e-20
3.02            	3.62293587e-02	1.81146793e-02	1.81146793e-02	-4.03737344e-01	-1.50818866e-01	-2.52918478e-01	5.10498057e-02	1.20441764e-19	1.02819482e-20	0.00000000e+00	1.02819482e-20	-1.02819482e-20
3.04            	3.62275688e-02	1.81137844e-02	1.81137844e-02	-4.03767513e-01	-1.50836121e-01	-2.52931392e-01	5.10476360e-02	1.20427401e-19	1.02883855e-20	0.00000000e+00	1.02883855e-20	-1.02883855e-20
3.06            	3.62399162e-02	1.81199581e-02	1.81199581e-02	-4.03798614e-01	-1.50855681e-01	-2.52942933e-01	5.10436262e-02	1.20422901e-19	1.02922269e-20	0.00000000e+00	1.02922269e-20	-1.02922269e-20
3.08            	3.62334637e-02	1.81167318e-02	1.81167318e-02	-4.03799326e-01	-1.50838712e-01	-2.52960614e-01	5.10609510e-02	1.20442664e-19	1.02818994e-20	0.00000000e+00	1.02818994e-20	-1.02818994e-20
3.1             	3.62404620e-02	1.81202310e-02	1.81202310e-02	-4.03773288e-01	-1.50844445e-01	-2.52928843e-01	5.10421994e-02	1.20377473e-19	1.02948567e-20	0.00000000e+00	1.02948567e-20	-1.02948567e-20
3.12            	3.62307972e-02	1.81153986e-02	1.81153986e-02	-4.03756853e-01	-1.50826748e-01	-2.52930105e-01	5.10516783e-02	1.20448617e-19	1.02804945e-20	0.00000000e+00	1.02804945e-20	-1.02804945e-20
3.14            	3.62311524e-02	1.81155762e-02	1.81155762e-02	-4.03715491e-01	-1.50822235e-01	-2.52893256e-01	5.10355104e-02	1.20357945e-19	1.02988059e-20	0.00000000e+00	1.02988059e-20	-1.02988059e-20
3.16            	3.62370369e-02	1.81185185e-02	1.81185185e-02	-4.03797104e-01	-1.50858655e-01	-2.52938449e-01	5.10398969e-02	1.20489564e-19	1.02815748e-20	0.00000000e+00	1.02815748e-20	-1.02815748e-20
3.18            	3.62429613e-02	1.81214806e-02	1.81214806e-02	-4.03759653e-01	-1.50841367e-01	-2.52918286e-01	5.10384596e-02	1.20348697e-19	1.02997911e-20	0.00000000e+00	1.02997911e-20	-1.02997911e-20
3.2             	3.62399520e-02	1.81199760e-02	1.81199760e-02	-4.03769459e-01	-1.50844898e-01	-2.52924561e-01	5.10398316e-02	1.20474618e-19	1.02775670e-20	0.00000000e+00	1.02775670e-20	-1.02775670e-20
3.22            	3.62423389e-02	1.81211694e-02	1.81211694e-02	-4.03726423e-01	-1.50833727e-01	-2.52892697e-01	5.10294851e-02	1.20331928e-19	1.03020027e-20	0.00000000e+00	1.03020027e-20	-1.03020027e-20
3.24            	3.62322951e-02	1.81161476e-02	1.81161476e-02	-4.03707148e-01	-1.50821993e-01	-2.52885155e-01	5.10315807e-02	1.20470283e-19	1.02778172e-20	0.00000000e+00	1.02778172e-20	-1.02778172e-20
3.26            	3.62402654e-02	1.81201327e-02	1.81201327e-02	-4.03733668e-01	-1.50844807e-01	-2.52888861e-01	5.10220272e-02	1.20344365e-19	1.03051788e-20	0.00000000e+00	1.03051788e-20	-1.03051788e-20
3.28            	3.62419423e-02	1.81209712e-02	1.81209712e-02	-4.03782507e-01	-1.50855417e-01	-2.52927090e-01	5.10358360e-02	1.20486044e-19	1.02786452e-20	0.00000000e+00	1.02786452e-20	-1.02786452e-20
3.3             	3.62424189e-02	1.81212094e-02	1.81212094e-02	-4.03746767e-01	-1.50835297e-01	-2.52911471e-01	5.10380869e-02	1.20337877e-19	1.03006799e-20	0.00000000e+00	1.03006799e-20	-1.03006799e-20
3.32            	3.62380549e-02	1.81190275e-02	1.81190275e-02	-4.03780026e-01	-1.50846808e-01	-2.52933218e-01	5.10432051e-02	1.20473776e-19	1.02776332e-20	0.00000000e+00	1.02776332e-20	-1.02776332e-20
3.34            	3.62345434e-02	1.81172717e-02	1.81172717e-02	-4.03713618e-01	-1.50817702e-01	-2.52895916e-01	5.10391070e-02	1.20346664e-19	1.02985311e-20	0.00000000e+00	1.02985311e-20	-1.02985311e-20
3.36            	3.62279521e-02	1.81139760e-02	1.81139760e-02	-4.03755513e-01	-1.50832955e-01	-2.52922558e-01	5.10448019e-02	1.20475642e-19	1.02793353e-20	0.00000000e+00	1.02793353e-20	-1.02793353e-20
3.38            	3.62401665e-02	1.81200832e-02	1.81200832e-02	-4.03795741e-01	-1.50855969e-01	-2.52939771e-01	5.10419010e-02	1.20404342e-19	1.02960264e-20	0.00000000e+00	1.02960264e-20	-1.02960264e-20
3.4             	3.62367639e-02	1.81183819e-02	1.81183819e-02	-4.03782907e-01	-1.50838254e-01	-2.52944653e-01	5.10531992e-02	1.20443530e-19	1.02818883e-20	0.00000000e+00	1.02818883e-20	-1.02818883e-20
3.42            	3.62368759e-02	1.81184380e-02	1.81184380e-02	-4.03793151e-01	-1.50845629e-01	-2.52947521e-01	5.10509459e-02	1.20424194e-19	1.02867044e-20	0.00000000e+00	1.02867044e-20	-1.02867044e-20
3.44            	3.62344815e-02	1.81172407e-02	1.81172407e-02	-4.03743526e-01	-1.50825525e-01	-2.52918002e-01	5.10462384e-02	1.20395353e-19	1.02900442e-20	0.00000000e+00	1.02900442e-20	-1.02900442e-20
3.46            	3.62240498e-02	1.81120249e-02	1.81120249e-02	-4.03752750e-01	-1.50822084e-01	-2.52930667e-01	5.10542916e-02	1.20449289e-19	1.02824213e-20	0.00000000e+00	1.02824213e-20	-1.02824213e-20
3.48            	3.62384113e-02	1.81192056e-02	1.81192056e-02	-4.03780793e-01	-1.50852509e-01	-2.52928284e-01	5.10378874e-02	1.20387633e-19	1.02993233e-20	0.00000000e+00	1.02993233e-20	-1.02993233e-20
3.5             	3.62343920e-02	1.81171960e-02	1.81171960e-02	-4.03812485e-01	-1.50844862e-01	-2.52967623e-01	5.10613803e-02	1.20466771e-19	1.02795523e-20	0.00000000e+00	1.02795523e-20	-1.02795523e-20
3.52            	3.62388281e-02	1.81194141e-02	1.81194141e-02	-4.03773320e-01	-1.50839064e-01	-2.52934256e-01	5.10475961e-02	1.20366858e-19	1.02963499e-20	0.00000000e+00	1.02963499e-20	-1.02963499e-20
3.54            	3.62339418e-02	1.81169709e-02	1.81169709e-02	-4.03782207e-01	-1.50837962e-01	-2.52944245e-01	5.10531417e-02	1.20463273e-19	1.02790539e-20	0.00000000e+00	1.02790539e-20	-1.02790539e-20
3.56            	3.62277592e-02	1.81138796e-02	1.81138796e-02	-4.03735898e-01	-1.50818094e-01	-2.52917804e-01	5.10498548e-02	1.20387740e-19	1.02920828e-20	0.00000000e+00	1.02920828e-20	-1.02920828e-20
3.58            	3.62315052e-02	1.81157526e-02	1.81157526e-02	-4.03771451e-01	-1.50842531e-01	-2.52928920e-01	5.10431944e-02	1.20454060e-19	1.02851650e-20	0.00000000e+00	1.02851650e-20	-1.02851650e-20
3.6             	3.62355137e-02	1.81177568e-02	1.81177568e-02	-4.03821648e-01	-1.50854140e-01	-2.52967507e-01	5.10566835e-02	1.20442421e-19	1.02871461e-20	0.00000000e+00	1.02871461e-20	-1.02871461e-20
3.62            	3.62385129e-02	1.81192564e-02	1.81192564e-02	-4.03768487e-01	-1.50835348e-01	-2.52933139e-01	5.10488955e-02	1.20393346e-19	1.02907095e-20	0.00000000e+00	1.02907095e-20	-1.02907095e-20
3.64            	3.62334094e-02	1.81167047e-02	1.81167047e-02	-4.03809961e-01	-1.50846147e-01	-2.52963814e-01	5.10588332e-02	1.20450913e-19	1.02817202e-20	0.00000000e+00	1.02817202e-20	-1.02817202e-20
3.66            	3.62340099e-02	1.81170049e-02	1.81170049e-02	-4.03722802e-01	-1.50819274e-01	-2.52903527e-01	5.10421266e-02	1.20356640e-19	1.02966603e-20	0.00000000e+00	1.02966603e-20	-1.02966603e-20
3.68            	3.62255076e-02	1.81127538e-02	1.81127538e-02	-4.03760882e-01	-1.50828982e-01	-2.52931899e-01	5.10514583e-02	1.20466421e-19	1.02804910e-20	0.00000000e+00	1.02804910e-20	-1.02804910e-20
3.7             	3.62388844e-02	1.81194422e-02	1.81194422e-02	-4.03800024e-01	-1.50857963e-01	-2.52942061e-01	5.10420491e-02	1.20402406e-19	1.02967484e-20	0.00000000e+00	1.02967484e-20	-1.02967484e-20
3.72            	3.62366589e-02	1.81183295e-02	1.81183295e-02	-4.03786494e-01	-1.50838854e-01	-2.52947639e-01	5.10543926e-02	1.20448956e-19	1.02811730e-20	0.00000000e+00	1.02811730e-20	-1.02811730e-20
3.74            	3.62352569e-02	1.81176285e-02	1.81176285e-02	-4.03801050e-01	-1.50846483e-01	-2.52954567e-01	5.10540418e-02	1.20426434e-19	1.02863324e-20	0.00000000e+00	1.02863324e-20	-1.02863324e-20
3.76            	3.62365916e-02	1.81182958e-02	1.81182958e-02	-4.03739520e-01	-1.50827665e-01	-2.52911855e-01	5.10420953e-02	1.20391505e-19	1.02909309e-20	0.00000000e+00	1.02909309e-20	-1.02909309e-20
3.78            	3.62244768e-02	1.81122384e-02	1.81122384e-02	-4.03748962e-01	-1.50822245e-01	-2.52926718e-01	5.10522364e-02	1.20445654e-19	1.02827959e-20	0.00000000e+00	1.02827959e-20	-1.02827959e-20
3.8             	3.62390644e-02	1.81195322e-02	1.81195322e-02	-4.03767140e-01	-1.50851750e-01	-2.52915390e-01	5.10318198e-02	1.20381678e-19	1.02999808e-20	0.00000000e+00	1.02999808e-20	-1.02999808e-20
3.82            	3.62368821e-02	1.81184410e-02	1.81184410e-02	-4.03802593e-01	-1.50847801e-01	-2.52954792e-01	5.10534955e-02	1.20457233e-19	1.02819113e-20	0.00000000e+00	1.02819113e-20	-1.02819113e-20
3.84            	3.62390874e-02	1.81195437e-02	1.81195437e-02	-4.03769472e-01	-1.50840985e-01	-2.52928486e-01	5.10437505e-02	1.20388118e-19	1.02923667e-20	0.00000000e+00	1.02923667e-20	-1.02923667e-20
3.86            	3.62377641e-02	1.81188821e-02	1.81188821e-02	-4.03768108e-01	-1.50840019e-01	-2.52928089e-01	5.10440348e-02	1.20430524e-19	1.02850074e-20	0.00000000e+00	1.02850074e-20	-1.02850074e-20
3.88            	3.62291901e-02	1.81145950e-02	1.81145950e-02	-4.03731755e-01	-1.50821097e-01	-2.52910658e-01	5.10447803e-02	1.20413723e-19	1.02872210e-20	0.00000000e+00	1.02872210e-20	-1.02872210e-20
3.9             	3.62335536e-02	1.81167768e-02	1.81167768e-02	-4.03748146e-01	-1.50838435e-01	-2.52909711e-01	5.10356381e-02	1.20412769e-19	1.02917832e-20	0.00000000e+00	1.02917832e-20	-1.02917832e-20
3.92            	3.62384946e-02	1.81192473e-02	1.81192473e-02	-4.03806405e-01	-1.50856204e-01	-2.52950201e-01	5.10469982e-02	1.20446429e-19	1.02872005e-20	0.00000000e+00	1.02872005e-20	-1.02872005e-20
3.94            	3.62379381e-02	1.81189691e-02	1.81189691e-02	-4.03772128e-01	-1.50837207e-01	-2.52934921e-01	5.10488567e-02	1.20401301e-19	1.02891842e-20	0.00000000e+00	1.02891842e-20	-1.02891842e-20
3.96            	3.62377507e-02	1.81188754e-02	1.81188754e-02	-4.03787593e-01	-1.50844550e-01	-2.52943042e-01	5.10492459e-02	1.20426013e-19	1.02861770e-20	0.00000000e+00	1.02861770e-20	-1.02861770e-20
3.98            	3.62324280e-02	1.81162140e-02	1.81162140e-02	-4.03738280e-01	-1.50824522e-01	-2.52913758e-01	5.10446178e-02	1.20417046e-19	1.02859749e-20	0.00000000e+00	1.02859749e-20	-1.02859749e-20
4               	3.62277182e-02	1.81138591e-02	1.81138591e-02	-4.03741511e-01	-1.50823315e-01	-2.52918195e-01	5.10474401e-02	1.20425620e-19	1.02872971e-20	0.00000000e+00	1.02872971e-20	-1.02872971e-20
4.02            	3.62397322e-02	1.81198661e-02	1.81198661e-02	-4.03790612e-01	-1.50857494e-01	-2.52933117e-01	5.10378114e-02	1.20432309e-19	1.02916867e-20	0.00000000e+00	1.02916867e-20	-1.02916867e-20
4.04            	3.62359052e-02	1.81179526e-02	1.81179526e-02	-4.03794339e-01	-1.50839095e-01	-2.52955244e-01	5.10580743e-02	1.20440630e-19	1.02829775e-20	0.00000000e+00	1.02829775e-20	-1.02829775e-20
4.06            	3.62426714e-02	1.81213357e-02	1.81213357e-02	-4.03757144e-01	-1.50838240e-01	-2.52918904e-01	5.10403323e-02	1.20393063e-19	1.02921575e-20	0.00000000e+00	1.02921575e-20	-1.02921575e-20
4.08            	3.62348283e-02	1.81174142e-02	1.81174142e-02	-4.03757831e-01	-1.50833050e-01	-2.52924781e-01	5.10458652e-02	1.20439524e-19	1.02827079e-20	0.00000000e+00	1.02827079e-20	-1.02827079e-20
4.1             	3.62323948e-02	1.81161974e-02	1.81161974e-02	-4.03704302e-01	-1.50813457e-01	-2.52890845e-01	5.10386942e-02	1.20381959e-19	1.02937641e-20	0.00000000e+00	1.02937641e-20	-1.02937641e-20
4.12            	3.62368630e-02	1.81184315e-02	1.81184315e-02	-4.03768550e-01	-1.50852033e-01	-2.52916517e-01	5.10322417e-02	1.20456796e-19	1.02861989e-20	0.00000000e+00	1.02861989e-20	-1.02861989e-20
4.14            	3.62383053e-02	1.81191526e-02	1.81191526e-02	-4.03798533e-01	-1.50848418e-01	-2.52950115e-01	5.10508484e-02	1.20421334e-19	1.02889946e-20	0.00000000e+00	1.02889946e-20	-1.02889946e-20
4.16            	3.62415321e-02	1.81207661e-02	1.81207661e-02	-4.03753597e-01	-1.50837658e-01	-2.52915939e-01	5.10391408e-02	1.20410904e-19	1.02881073e-20	0.00000000e+00	1.02881073e-20	-1.02881073e-20
4.18            	3.62360209e-02	1.81180104e-02	1.81180104e-02	-4.03784608e-01	-1.50845336e-01	-2.52939272e-01	5.10469679e-02	1.20439537e-19	1.02835508e-20	0.00000000e+00	1.02835508e-20	-1.02835508e-20
4.2             	3.62360988e-02	1.81180494e-02	1.81180494e-02	-4.03697427e-01	-1.50816415e-01	-2.52881012e-01	5.10322984e-02	1.20362694e-19	1.02959671e-20	0.00000000e+00	1.02959671e-20	-1.02959671e-20
