# Region type : patch obstacle
# Faces       : 320
# Area        : 3.155522e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)
0.05725       	4.689808e+00
0.0575        	4.690321e+00
0.05775       	4.690903e+00
0.058         	4.691665e+00
0.05825       	4.692481e+00
0.0585        	4.693172e+00
0.05875       	4.693649e+00
0.059         	4.694130e+00
0.05925       	4.694811e+00
0.0595        	4.695592e+00
0.05975       	4.696327e+00
0.06          	4.696912e+00
0.06025       	4.697502e+00
0.0605        	4.698291e+00
0.06075       	4.699159e+00
0.061         	4.699951e+00
0.06125       	4.700561e+00
0.0615        	4.701108e+00
0.06175       	4.701848e+00
0.062         	4.702706e+00
0.06225       	4.703553e+00
0.0625        	4.704215e+00
0.06275       	4.704860e+00
0.063         	4.705616e+00
0.06325       	4.706440e+00
0.0635        	4.707291e+00
0.06375       	4.708086e+00
0.064         	4.708792e+00
0.06425       	4.709527e+00
0.0645        	4.710334e+00
0.06475       	4.711147e+00
0.065         	4.711922e+00
0.06525       	4.712593e+00
0.0655        	4.713257e+00
0.06575       	4.713977e+00
0.066         	4.714689e+00
0.06625       	4.715448e+00
0.0665        	4.716204e+00
0.06675       	4.716973e+00
0.067         	4.717781e+00
0.06725       	4.718569e+00
0.0675        	4.719331e+00
0.06775       	4.719998e+00
0.068         	4.720757e+00
0.06825       	4.721657e+00
0.0685        	4.722463e+00
0.06875       	4.723183e+00
0.069         	4.723823e+00
0.06925       	4.724520e+00
0.0695        	4.725363e+00
0.06975       	4.726169e+00
0.07          	4.726909e+00
0.07025       	4.727515e+00
0.0705        	4.728139e+00
0.07075       	4.728922e+00
0.071         	4.729696e+00
0.07125       	4.730406e+00
0.0715        	4.731094e+00
0.07175       	4.731899e+00
0.072         	4.732757e+00
0.07225       	4.733505e+00
0.0725        	4.734130e+00
0.07275       	4.734777e+00
0.073         	4.735589e+00
0.07325       	4.736522e+00
0.0735        	4.737348e+00
0.07375       	4.737935e+00
0.074         	4.738461e+00
0.07425       	4.739109e+00
0.0745        	4.739972e+00
0.07475       	4.740814e+00
0.075         	4.741444e+00
0.07525       	4.741978e+00
0.0755        	4.742582e+00
0.07575       	4.743419e+00
0.076         	4.744243e+00
0.07625       	4.744870e+00
0.0765        	4.745347e+00
0.07675       	4.745916e+00
0.077         	4.746751e+00
0.07725       	4.747641e+00
0.0775        	4.748285e+00
0.07775       	4.748711e+00
0.078         	4.749230e+00
0.07825       	4.750051e+00
0.0785        	4.750956e+00
0.07875       	4.751607e+00
0.079         	4.751991e+00
0.07925       	4.752469e+00
0.0795        	4.753284e+00
0.07975       	4.754231e+00
0.08          	4.754904e+00
0.08025       	4.755235e+00
0.0805        	4.755604e+00
0.08075       	4.756259e+00
0.081         	4.757131e+00
0.08125       	4.757887e+00
0.0815        	4.758332e+00
0.08175       	4.758654e+00
0.082         	4.759101e+00
0.08225       	4.759805e+00
0.0825        	4.760574e+00
0.08275       	4.761155e+00
0.083         	4.761506e+00
0.08325       	4.761881e+00
0.0835        	4.762463e+00
0.08375       	4.763211e+00
0.084         	4.763855e+00
0.08425       	4.764204e+00
0.0845        	4.764471e+00
0.08475       	4.764983e+00
0.085         	4.765657e+00
0.08525       	4.766286e+00
0.0855        	4.766667e+00
0.08575       	4.766936e+00
0.086         	4.767345e+00
0.08625       	4.767945e+00
0.0865        	4.768528e+00
0.08675       	4.768950e+00
0.087         	4.769265e+00
0.08725       	4.769658e+00
0.0875        	4.770216e+00
0.08775       	4.770839e+00
0.088         	4.771300e+00
0.08825       	4.771506e+00
0.0885        	4.771736e+00
0.08875       	4.772203e+00
0.089         	4.772779e+00
0.08925       	4.773246e+00
0.0895        	4.773423e+00
0.08975       	4.773507e+00
0.09          	4.773864e+00
0.09025       	4.774361e+00
0.0905        	4.774782e+00
0.09075       	4.774960e+00
0.091         	4.775045e+00
0.09125       	4.775341e+00
0.0915        	4.775846e+00
0.09175       	4.776306e+00
0.092         	4.776537e+00
0.09225       	4.776574e+00
0.0925        	4.776812e+00
0.09275       	4.777233e+00
0.093         	4.777590e+00
0.09325       	4.777702e+00
0.0935        	4.777601e+00
0.09375       	4.777584e+00
0.094         	4.777746e+00
0.09425       	4.777978e+00
0.0945        	4.778100e+00
0.09475       	4.777957e+00
0.095         	4.777809e+00
0.09525       	4.777872e+00
0.0955        	4.778086e+00
0.09575       	4.778250e+00
0.096         	4.778171e+00
0.09625       	4.777945e+00
0.0965        	4.777892e+00
0.09675       	4.778026e+00
0.097         	4.778154e+00
0.09725       	4.778115e+00
0.0975        	4.777926e+00
0.09775       	4.777854e+00
0.098         	4.777976e+00
0.09825       	4.778133e+00
0.0985        	4.778156e+00
0.09875       	4.778017e+00
0.099         	4.777964e+00
0.09925       	4.778032e+00
0.0995        	4.778121e+00
0.09975       	4.778074e+00
0.1           	4.777970e+00
0.10025       	4.777909e+00
0.1005        	4.777903e+00
0.10075       	4.777929e+00
0.101         	4.777954e+00
0.10125       	4.777885e+00
0.1015        	4.777825e+00
0.10175       	4.777806e+00
0.102         	4.777847e+00
0.10225       	4.777921e+00
0.1025        	4.777942e+00
0.10275       	4.777904e+00
0.103         	4.777874e+00
0.10325       	4.777864e+00
0.1035        	4.777879e+00
0.10375       	4.777869e+00
0.104         	4.777854e+00
0.10425       	4.777857e+00
0.1045        	4.777854e+00
0.10475       	4.777881e+00
0.105         	4.777885e+00
0.10525       	4.777941e+00
0.1055        	4.777996e+00
0.10575       	4.777976e+00
0.106         	4.777958e+00
0.10625       	4.777906e+00
0.1065        	4.777931e+00
0.10675       	4.778019e+00
0.107         	4.778025e+00
0.10725       	4.777994e+00
0.1075        	4.777958e+00
0.10775       	4.777985e+00
0.108         	4.778062e+00
0.10825       	4.778095e+00
0.1085        	4.778030e+00
0.10875       	4.777960e+00
0.109         	4.777956e+00
0.10925       	4.778043e+00
0.1095        	4.778102e+00
0.10975       	4.778011e+00
0.11          	4.777908e+00
0.11025       	4.777898e+00
0.1105        	4.778086e+00
0.11075       	4.778196e+00
0.111         	4.778118e+00
0.11125       	4.778006e+00
0.1115        	4.777943e+00
0.11175       	4.778083e+00
0.112         	4.778186e+00
0.11225       	4.778121e+00
0.1125        	4.777995e+00
0.11275       	4.777896e+00
0.113         	4.777997e+00
0.11325       	4.778134e+00
0.1135        	4.778079e+00
0.11375       	4.777889e+00
0.114         	4.777798e+00
0.11425       	4.777908e+00
0.1145        	4.778120e+00
0.11475       	4.778114e+00
0.115         	4.777887e+00
0.11525       	4.777757e+00
0.1155        	4.777893e+00
0.11575       	4.778158e+00
0.116         	4.778168e+00
0.11625       	4.777886e+00
0.1165        	4.777666e+00
0.11675       	4.777803e+00
0.117         	4.778141e+00
0.11725       	4.778225e+00
0.1175        	4.777940e+00
0.11775       	4.777657e+00
0.118         	4.777753e+00
0.11825       	4.778080e+00
0.1185        	4.778242e+00
0.11875       	4.778040e+00
0.119         	4.777732e+00
0.11925       	4.777650e+00
0.1195        	4.777851e+00
0.11975       	4.778107e+00
0.12          	4.778076e+00
0.12025       	4.777770e+00
0.1205        	4.777581e+00
0.12075       	4.777647e+00
0.121         	4.777873e+00
0.12125       	4.777954e+00
0.1215        	4.777770e+00
0.12175       	4.777552e+00
0.122         	4.777531e+00
0.12225       	4.777730e+00
0.1225        	4.777918e+00
0.12275       	4.777856e+00
0.123         	4.777624e+00
0.12325       	4.777536e+00
0.1235        	4.777705e+00
0.12375       	4.777917e+00
0.124         	4.777924e+00
0.12425       	4.777739e+00
0.1245        	4.777673e+00
0.12475       	4.777825e+00
0.125         	4.778031e+00
0.12525       	4.778050e+00
0.1255        	4.777890e+00
0.12575       	4.777767e+00
0.126         	4.777798e+00
0.12625       	4.777957e+00
0.1265        	4.778066e+00
0.12675       	4.777935e+00
0.127         	4.777743e+00
0.12725       	4.777742e+00
0.1275        	4.777946e+00
0.12775       	4.778137e+00
0.128         	4.778091e+00
0.12825       	4.777864e+00
0.1285        	4.777816e+00
0.12875       	4.777994e+00
0.129         	4.778181e+00
