# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.005         	rho           	1.399698e+00	(1.381111e-02 6.953474e-03 -3.686504e-20)	0	5.057658e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.005         	p             	9.996599e-01	(1.381111e-02 6.953474e-03 -3.686504e-20)	0	6.821398e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.00525       	rho           	1.399745e+00	(8.096115e-03 4.516701e-03 6.186963e-20)	0	5.086143e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.00525       	p             	9.997085e-01	(8.096115e-03 4.516701e-03 6.186963e-20)	0	6.883562e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.0055        	rho           	1.399756e+00	(8.096115e-03 4.516701e-03 6.186963e-20)	0	5.079848e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.0055        	p             	9.997212e-01	(8.096115e-03 4.516701e-03 6.186963e-20)	0	6.875447e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.00575       	rho           	1.399536e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.046882e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.00575       	p             	9.995417e-01	(2.381117e-03 2.060787e-03 3.145493e-20)	0	6.811365e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.006         	rho           	1.399572e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	4.997836e+00	(1.381111e-02 4.165362e-03 -1.674259e-19)	0
0.006         	p             	9.995776e-01	(2.381117e-03 2.060787e-03 3.145493e-20)	0	6.714957e+00	(1.381111e-02 4.165362e-03 -1.674259e-19)	0
0.00625       	rho           	1.399700e+00	(1.381111e-02 6.953474e-03 -3.686504e-20)	0	5.066884e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.00625       	p             	9.996621e-01	(1.381111e-02 6.953474e-03 -3.686504e-20)	0	6.837048e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.0065        	rho           	1.399741e+00	(2.143111e-02 1.078380e-02 -7.271384e-21)	1	5.088966e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.0065        	p             	9.996830e-01	(2.143111e-02 1.078380e-02 -7.271384e-21)	1	6.888717e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.00675       	rho           	1.399745e+00	(2.143111e-02 1.078380e-02 -7.271384e-21)	1	5.080196e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.00675       	p             	9.996882e-01	(2.143111e-02 1.078380e-02 -7.271384e-21)	1	6.876036e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.007         	rho           	1.399704e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.051384e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.007         	p             	9.996901e-01	(1.762111e-02 8.875019e-03 2.749849e-19)	0	6.820837e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.00725       	rho           	1.399539e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.009021e+00	(1.095361e-02 3.402090e-03 1.576277e-19)	0
0.00725       	p             	9.995444e-01	(2.381117e-03 2.060787e-03 3.145493e-20)	0	6.718186e+00	(1.381111e-02 4.165362e-03 -1.674259e-19)	0
0.0075        	rho           	1.399587e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.065209e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.0075        	p             	9.995904e-01	(2.381117e-03 2.060787e-03 3.145493e-20)	0	6.833527e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.00775       	rho           	1.399740e+00	(1.762111e-02 8.875019e-03 2.749849e-19)	0	5.088306e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.00775       	p             	9.996747e-01	(1.762111e-02 8.875019e-03 2.749849e-19)	0	6.887865e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.008         	rho           	1.399735e+00	(1.762111e-02 8.875019e-03 2.749849e-19)	0	5.080006e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.008         	p             	9.996684e-01	(1.762111e-02 8.875019e-03 2.749849e-19)	0	6.876487e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.00825       	rho           	1.399753e+00	(2.143111e-02 1.078380e-02 -7.271384e-21)	1	5.052318e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.00825       	p             	9.996975e-01	(2.143111e-02 1.078380e-02 -7.271384e-21)	1	6.825551e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.0085        	rho           	1.399538e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.013134e+00	(1.095361e-02 3.402090e-03 1.576277e-19)	0
0.0085        	p             	9.995454e-01	(2.381117e-03 2.060787e-03 3.145493e-20)	0	6.724532e+00	(1.381111e-02 4.165362e-03 -1.674259e-19)	0
0.00875       	rho           	1.399568e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.066531e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.00875       	p             	9.995721e-01	(2.381117e-03 2.060787e-03 3.145493e-20)	0	6.832740e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.009         	rho           	1.399744e+00	(8.096115e-03 4.516701e-03 6.186963e-20)	0	5.089827e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.009         	p             	9.997058e-01	(8.096115e-03 4.516701e-03 6.186963e-20)	0	6.885847e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.00925       	rho           	1.399735e+00	(1.762111e-02 8.875019e-03 2.749849e-19)	0	5.081012e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.00925       	p             	9.996645e-01	(1.762111e-02 8.875019e-03 2.749849e-19)	0	6.874988e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.0095        	rho           	1.399738e+00	(1.762111e-02 8.875019e-03 2.749849e-19)	0	5.054059e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.0095        	p             	9.996717e-01	(1.762111e-02 8.875019e-03 2.749849e-19)	0	6.828459e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.00975       	rho           	1.399592e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.017486e+00	(1.095361e-02 3.402090e-03 1.576277e-19)	0
0.00975       	p             	9.996022e-01	(2.381117e-03 2.060787e-03 3.145493e-20)	0	6.722651e+00	(1.095361e-02 3.402090e-03 1.576277e-19)	0
0.01          	rho           	1.399552e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.060515e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.01          	p             	9.995564e-01	(2.381117e-03 2.060787e-03 3.145493e-20)	0	6.824786e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.01025       	rho           	1.399672e+00	(1.381111e-02 6.953474e-03 -3.686504e-20)	0	5.085286e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.01025       	p             	9.996314e-01	(1.381111e-02 6.953474e-03 -3.686504e-20)	0	6.876355e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.0105        	rho           	1.399757e+00	(8.096115e-03 4.516701e-03 6.186963e-20)	0	5.076918e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.0105        	p             	9.997225e-01	(8.096115e-03 4.516701e-03 6.186963e-20)	0	6.865726e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.01075       	rho           	1.399715e+00	(1.762111e-02 8.875019e-03 2.749849e-19)	0	5.056653e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
