# Region type : patch obstacle
# Faces       : 80
# Area        : 3.155522e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)
0.05725       	4.675621e+00
0.0575        	4.676089e+00
0.05775       	4.676582e+00
0.058         	4.677122e+00
0.05825       	4.677738e+00
0.0585        	4.678425e+00
0.05875       	4.679156e+00
0.059         	4.679945e+00
0.05925       	4.680797e+00
0.0595        	4.681706e+00
0.05975       	4.682641e+00
0.06          	4.683582e+00
0.06025       	4.684517e+00
0.0605        	4.685431e+00
0.06075       	4.686310e+00
0.061         	4.687145e+00
0.06125       	4.687919e+00
0.0615        	4.688618e+00
0.06175       	4.689256e+00
0.062         	4.689864e+00
0.06225       	4.690452e+00
0.0625        	4.691018e+00
0.06275       	4.691591e+00
0.063         	4.692206e+00
0.06325       	4.692877e+00
0.0635        	4.693579e+00
0.06375       	4.694296e+00
0.064         	4.695053e+00
0.06425       	4.695837e+00
0.0645        	4.696648e+00
0.06475       	4.697472e+00
0.065         	4.698294e+00
0.06525       	4.699110e+00
0.0655        	4.699926e+00
0.06575       	4.700738e+00
0.066         	4.701530e+00
0.06625       	4.702303e+00
0.0665        	4.703056e+00
0.06675       	4.703796e+00
0.067         	4.704537e+00
0.06725       	4.705285e+00
0.0675        	4.706019e+00
0.06775       	4.706718e+00
0.068         	4.707412e+00
0.06825       	4.708132e+00
0.0685        	4.708858e+00
0.06875       	4.709589e+00
0.069         	4.710324e+00
0.06925       	4.711082e+00
0.0695        	4.711864e+00
0.06975       	4.712655e+00
0.07          	4.713435e+00
0.07025       	4.714197e+00
0.0705        	4.714947e+00
0.07075       	4.715697e+00
0.071         	4.716449e+00
0.07125       	4.717206e+00
0.0715        	4.717972e+00
0.07175       	4.718754e+00
0.072         	4.719549e+00
0.07225       	4.720359e+00
0.0725        	4.721162e+00
0.07275       	4.721934e+00
0.073         	4.722677e+00
0.07325       	4.723444e+00
0.0735        	4.724246e+00
0.07375       	4.725067e+00
0.074         	4.725874e+00
0.07425       	4.726655e+00
0.0745        	4.727407e+00
0.07475       	4.728129e+00
0.075         	4.728817e+00
0.07525       	4.729480e+00
0.0755        	4.730136e+00
0.07575       	4.730799e+00
0.076         	4.731465e+00
0.07625       	4.732133e+00
0.0765        	4.732796e+00
0.07675       	4.733454e+00
0.077         	4.734131e+00
0.07725       	4.734841e+00
0.0775        	4.735587e+00
0.07775       	4.736343e+00
0.078         	4.737100e+00
0.07825       	4.737841e+00
0.0785        	4.738563e+00
0.07875       	4.739273e+00
0.079         	4.739978e+00
0.07925       	4.740680e+00
0.0795        	4.741359e+00
0.07975       	4.742001e+00
0.08          	4.742596e+00
0.08025       	4.743139e+00
0.0805        	4.743649e+00
0.08075       	4.744131e+00
0.081         	4.744615e+00
0.08125       	4.745112e+00
0.0815        	4.745624e+00
0.08175       	4.746160e+00
0.082         	4.746717e+00
0.08225       	4.747300e+00
0.0825        	4.747910e+00
0.08275       	4.748560e+00
0.083         	4.749253e+00
0.08325       	4.749982e+00
0.0835        	4.750723e+00
0.08375       	4.751471e+00
0.084         	4.752212e+00
0.08425       	4.752926e+00
0.0845        	4.753594e+00
0.08475       	4.754197e+00
0.085         	4.754738e+00
0.08525       	4.755213e+00
0.0855        	4.755637e+00
0.08575       	4.756013e+00
0.086         	4.756353e+00
0.08625       	4.756664e+00
0.0865        	4.756970e+00
0.08675       	4.757270e+00
0.087         	4.757587e+00
0.08725       	4.757936e+00
0.0875        	4.758309e+00
0.08775       	4.758707e+00
0.088         	4.759120e+00
0.08825       	4.759543e+00
0.0885        	4.759996e+00
0.08875       	4.760458e+00
0.089         	4.760898e+00
0.08925       	4.761331e+00
0.0895        	4.761764e+00
0.08975       	4.762187e+00
0.09          	4.762589e+00
0.09025       	4.762950e+00
0.0905        	4.763270e+00
0.09075       	4.763544e+00
0.091         	4.763753e+00
0.09125       	4.763911e+00
0.0915        	4.764041e+00
0.09175       	4.764157e+00
0.092         	4.764276e+00
0.09225       	4.764400e+00
0.0925        	4.764548e+00
0.09275       	4.764693e+00
0.093         	4.764839e+00
0.09325       	4.765013e+00
0.0935        	4.765215e+00
0.09375       	4.765416e+00
0.094         	4.765588e+00
0.09425       	4.765734e+00
0.0945        	4.765859e+00
0.09475       	4.765963e+00
0.095         	4.766050e+00
0.09525       	4.766127e+00
0.0955        	4.766183e+00
0.09575       	4.766226e+00
0.096         	4.766261e+00
0.09625       	4.766283e+00
0.0965        	4.766274e+00
0.09675       	4.766223e+00
0.097         	4.766151e+00
0.09725       	4.766079e+00
0.0975        	4.766033e+00
0.09775       	4.766016e+00
0.098         	4.766028e+00
0.09825       	4.766069e+00
0.0985        	4.766160e+00
0.09875       	4.766273e+00
0.099         	4.766377e+00
0.09925       	4.766469e+00
0.0995        	4.766542e+00
0.09975       	4.766607e+00
0.1           	4.766652e+00
0.10025       	4.766665e+00
0.1005        	4.766633e+00
0.10075       	4.766564e+00
0.101         	4.766469e+00
0.10125       	4.766360e+00
0.1015        	4.766232e+00
0.10175       	4.766083e+00
0.102         	4.765936e+00
0.10225       	4.765815e+00
0.1025        	4.765725e+00
0.10275       	4.765654e+00
0.103         	4.765592e+00
0.10325       	4.765553e+00
0.1035        	4.765576e+00
0.10375       	4.765688e+00
0.104         	4.765843e+00
0.10425       	4.766004e+00
0.1045        	4.766161e+00
0.10475       	4.766304e+00
0.105         	4.766423e+00
0.10525       	4.766509e+00
0.1055        	4.766547e+00
0.10575       	4.766550e+00
0.106         	4.766522e+00
0.10625       	4.766460e+00
0.1065        	4.766359e+00
0.10675       	4.766223e+00
0.107         	4.766059e+00
0.10725       	4.765890e+00
0.1075        	4.765728e+00
0.10775       	4.765591e+00
0.108         	4.765474e+00
0.10825       	4.765368e+00
0.1085        	4.765280e+00
0.10875       	4.765231e+00
0.109         	4.765252e+00
0.10925       	4.765357e+00
0.1095        	4.765526e+00
0.10975       	4.765734e+00
0.11          	4.765938e+00
0.11025       	4.766115e+00
0.1105        	4.766254e+00
0.11075       	4.766351e+00
0.111         	4.766411e+00
0.11125       	4.766437e+00
0.1115        	4.766417e+00
0.11175       	4.766360e+00
0.112         	4.766266e+00
0.11225       	4.766135e+00
0.1125        	4.765977e+00
0.11275       	4.765805e+00
0.113         	4.765638e+00
0.11325       	4.765480e+00
0.1135        	4.765326e+00
0.11375       	4.765187e+00
0.114         	4.765079e+00
0.11425       	4.765009e+00
0.1145        	4.764984e+00
0.11475       	4.764997e+00
0.115         	4.765051e+00
0.11525       	4.765148e+00
0.1155        	4.765266e+00
0.11575       	4.765402e+00
0.116         	4.765519e+00
0.11625       	4.765612e+00
0.1165        	4.765679e+00
0.11675       	4.765717e+00
0.117         	4.765726e+00
0.11725       	4.765702e+00
0.1175        	4.765652e+00
0.11775       	4.765572e+00
0.118         	4.765474e+00
0.11825       	4.765370e+00
0.1185        	4.765267e+00
0.11875       	4.765186e+00
0.119         	4.765135e+00
0.11925       	4.765105e+00
0.1195        	4.765089e+00
0.11975       	4.765097e+00
0.12          	4.765142e+00
0.12025       	4.765196e+00
0.1205        	4.765254e+00
0.12075       	4.765309e+00
0.121         	4.765365e+00
0.12125       	4.765424e+00
0.1215        	4.765474e+00
0.12175       	4.765523e+00
0.122         	4.765558e+00
0.12225       	4.765576e+00
0.1225        	4.765594e+00
0.12275       	4.765610e+00
0.123         	4.765626e+00
0.12325       	4.765637e+00
0.1235        	4.765662e+00
0.12375       	4.765707e+00
0.124         	4.765760e+00
0.12425       	4.765800e+00
0.1245        	4.765811e+00
0.12475       	4.765816e+00
0.125         	4.765821e+00
0.12525       	4.765833e+00
0.1255        	4.765849e+00
0.12575       	4.765863e+00
0.126         	4.765882e+00
0.12625       	4.765893e+00
0.1265        	4.765883e+00
0.12675       	4.765842e+00
0.127         	4.765764e+00
0.12725       	4.765667e+00
0.1275        	4.765592e+00
0.12775       	4.765569e+00
0.128         	4.765571e+00
0.12825       	4.765579e+00
0.1285        	4.765611e+00
0.12875       	4.765679e+00
0.129         	4.765769e+00
0.12925       	4.765851e+00
0.1295        	4.765916e+00
0.12975       	4.765966e+00
0.13          	4.766002e+00
0.13025       	4.766018e+00
0.1305        	4.766002e+00
0.13075       	4.765965e+00
0.131         	4.765910e+00
0.13125       	4.765848e+00
0.1315        	4.765779e+00
0.13175       	4.765696e+00
0.132         	4.765597e+00
0.13225       	4.765489e+00
0.1325        	4.765394e+00
0.13275       	4.765320e+00
0.133         	4.765257e+00
0.13325       	4.765212e+00
0.1335        	4.765200e+00
0.13375       	4.765246e+00
0.134         	4.765346e+00
0.13425       	4.765475e+00
0.1345        	4.765607e+00
0.13475       	4.765730e+00
0.135         	4.765839e+00
0.13525       	4.765936e+00
0.1355        	4.766009e+00
0.13575       	4.766051e+00
0.136         	4.766058e+00
0.13625       	4.766031e+00
0.1365        	4.765966e+00
0.13675       	4.765878e+00
0.137         	4.765761e+00
0.13725       	4.765623e+00
0.1375        	4.765482e+00
0.13775       	4.765362e+00
0.138         	4.765274e+00
0.13825       	4.765201e+00
0.1385        	4.765133e+00
0.13875       	4.765084e+00
0.139         	4.765080e+00
0.13925       	4.765154e+00
0.1395        	4.765302e+00
0.13975       	4.765489e+00
0.14          	4.765687e+00
0.14025       	4.765866e+00
0.1405        	4.766017e+00
0.14075       	4.766130e+00
0.141         	4.766203e+00
0.14125       	4.766250e+00
0.1415        	4.766265e+00
0.14175       	4.766250e+00
0.142         	4.766199e+00
0.14225       	4.766104e+00
0.1425        	4.765960e+00
0.14275       	4.765786e+00
0.143         	4.765606e+00
0.14325       	4.765432e+00
0.1435        	4.765262e+00
0.14375       	4.765100e+00
0.144         	4.764953e+00
0.14425       	4.764829e+00
0.1445        	4.764755e+00
0.14475       	4.764734e+00
0.145         	4.764768e+00
0.14525       	4.764855e+00
0.1455        	4.764975e+00
0.14575       	4.765109e+00
0.146         	4.765238e+00
0.14625       	4.765352e+00
0.1465        	4.765444e+00
0.14675       	4.765510e+00
0.147         	4.765551e+00
0.14725       	4.765559e+00
0.1475        	4.765529e+00
0.14775       	4.765462e+00
0.148         	4.765368e+00
0.14825       	4.765263e+00
0.1485        	4.765154e+00
0.14875       	4.765048e+00
0.149         	4.764962e+00
0.14925       	4.764892e+00
0.1495        	4.764846e+00
0.14975       	4.764821e+00
0.15          	4.764827e+00
0.15025       	4.764856e+00
0.1505        	4.764914e+00
0.15075       	4.764992e+00
0.151         	4.765079e+00
0.15125       	4.765178e+00
0.1515        	4.765273e+00
0.15175       	4.765361e+00
