# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.005         	rho           	1.399197e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	4.937716e+00	(8.477188e-02 2.352509e-02 9.895862e-20)	7
0.005         	p             	9.992127e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.625153e+00	(8.858187e-02 2.453959e-02 -2.698598e-20)	7
0.00525       	rho           	1.399198e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	4.936746e+00	(6.000691e-02 1.693081e-02 -1.303129e-19)	15
0.00525       	p             	9.992130e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.623779e+00	(6.381690e-02 1.794531e-02 -9.570948e-20)	15
0.0055        	rho           	1.399198e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	4.936643e+00	(4.095693e-02 1.185829e-02 3.232751e-20)	15
0.0055        	p             	9.992136e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.624274e+00	(4.095693e-02 1.185829e-02 3.232751e-20)	15
0.00575       	rho           	1.399199e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	4.924389e+00	(3.905193e-02 1.135103e-02 3.918513e-20)	15
0.00575       	p             	9.992139e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.604078e+00	(3.905193e-02 1.135103e-02 3.918513e-20)	15
0.006         	rho           	1.399198e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	4.894229e+00	(3.905193e-02 1.135103e-02 3.918513e-20)	15
0.006         	p             	9.992137e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.547800e+00	(3.905193e-02 1.135103e-02 3.918513e-20)	15
0.00625       	rho           	1.399198e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	4.909842e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.00625       	p             	9.992132e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.511646e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.0065        	rho           	1.399197e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	4.957274e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.0065        	p             	9.992127e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.615273e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.00675       	rho           	1.399197e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	4.991902e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.00675       	p             	9.992124e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.690694e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.007         	rho           	1.399197e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.016520e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.007         	p             	9.992124e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.740868e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.00725       	rho           	1.399197e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.031099e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.00725       	p             	9.992127e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.772880e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.0075        	rho           	1.399198e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.046346e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.0075        	p             	9.992130e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.812430e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.00775       	rho           	1.399198e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.058039e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.00775       	p             	9.992131e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.836868e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.008         	rho           	1.399197e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.064823e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.008         	p             	9.992129e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.846237e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.00825       	rho           	1.399197e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.066687e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.00825       	p             	9.992125e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.843122e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.0085        	rho           	1.399196e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.063790e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.0085        	p             	9.992122e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.830951e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.00875       	rho           	1.399197e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.057786e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.00875       	p             	9.992123e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.813631e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.009         	rho           	1.399198e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.052929e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.009         	p             	9.992130e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.800521e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.00925       	rho           	1.399199e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.051895e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.00925       	p             	9.992144e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.798178e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.0095        	rho           	1.399459e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.056732e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.0095        	p             	9.993900e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.811128e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.00975       	rho           	1.399453e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.068837e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.00975       	p             	9.993827e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.838194e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.01          	rho           	1.399452e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.084134e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.01          	p             	9.993824e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.870387e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.01025       	rho           	1.399458e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.096821e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.01025       	p             	9.993893e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.896481e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.0105        	rho           	1.399467e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.099913e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.0105        	p             	9.994002e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.903045e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.01075       	rho           	1.399237e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.094503e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.01075       	p             	9.992391e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.895496e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.011         	rho           	1.399180e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.088556e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.011         	p             	9.991882e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.885256e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.01125       	rho           	1.399175e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.076380e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.01125       	p             	9.991876e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.862594e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.0115        	rho           	1.399182e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.058237e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.0115        	p             	9.991963e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.828203e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.01175       	rho           	1.399192e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.035025e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.01175       	p             	9.992058e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.784276e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.012         	rho           	1.399250e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.028176e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.012         	p             	9.992725e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.737544e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.01225       	rho           	1.399452e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.062162e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.01225       	p             	9.993820e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.809778e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.0125        	rho           	1.399452e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.088092e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.0125        	p             	9.993816e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.873476e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.01275       	rho           	1.399458e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.102383e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.01275       	p             	9.993891e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.906302e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.013         	rho           	1.399468e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.102634e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.013         	p             	9.994012e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.909587e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.01325       	rho           	1.399478e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.096534e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.01325       	p             	9.994131e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.900239e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
