# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.01475       	rho           	1.399210e+00	(9.522837e-03 8.170950e-03 3.516145e-19)	9	5.078253e+00	(4.381270e-02 1.349783e-02 8.446338e-20)	8
0.01475       	p             	9.991650e-01	(5.143266e-02 2.591047e-02 -2.354709e-20)	8	6.851222e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.015         	rho           	1.399218e+00	(9.522837e-03 8.170950e-03 3.516145e-19)	9	5.081442e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.015         	p             	9.992874e-01	(5.143266e-02 2.591047e-02 -2.354709e-20)	8	6.866133e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.01525       	rho           	1.399229e+00	(9.522837e-03 8.170950e-03 3.516145e-19)	9	5.086528e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.01525       	p             	9.993725e-01	(9.522837e-03 8.170950e-03 3.516145e-19)	9	6.877953e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.0155        	rho           	1.399240e+00	(9.522837e-03 8.170950e-03 3.516145e-19)	9	5.090076e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.0155        	p             	9.993859e-01	(9.522837e-03 8.170950e-03 3.516145e-19)	9	6.886124e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.01575       	rho           	1.399247e+00	(9.522837e-03 8.170950e-03 3.516145e-19)	9	5.092473e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.01575       	p             	9.993952e-01	(9.522837e-03 8.170950e-03 3.516145e-19)	9	6.890996e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.016         	rho           	1.399251e+00	(9.522837e-03 8.170950e-03 3.516145e-19)	9	5.094005e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.016         	p             	9.993994e-01	(9.522837e-03 8.170950e-03 3.516145e-19)	9	6.893134e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.01625       	rho           	1.399251e+00	(9.522837e-03 8.170950e-03 3.516145e-19)	9	5.094891e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.01625       	p             	9.993981e-01	(3.238274e-02 1.765962e-02 -2.777854e-20)	8	6.893149e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.0165        	rho           	1.399251e+00	(9.522837e-03 8.170950e-03 3.516145e-19)	9	5.095313e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.0165        	p             	9.993339e-01	(6.667259e-02 3.300007e-02 -1.762708e-20)	8	6.891679e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.01675       	rho           	1.399257e+00	(9.522837e-03 8.170950e-03 3.516145e-19)	9	5.095424e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.01675       	p             	9.993497e-01	(6.667259e-02 3.300007e-02 -1.762708e-20)	8	6.889334e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.017         	rho           	1.399273e+00	(9.522837e-03 8.170950e-03 3.516145e-19)	9	5.095359e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.017         	p             	9.994261e-01	(9.522837e-03 8.170950e-03 3.516145e-19)	9	6.886666e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.01725       	rho           	1.399308e+00	(9.522837e-03 8.170950e-03 3.516145e-19)	9	5.095264e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.01725       	p             	9.994663e-01	(9.522837e-03 8.170950e-03 3.516145e-19)	9	6.884182e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.0175        	rho           	1.399366e+00	(9.522837e-03 8.170950e-03 3.516145e-19)	9	5.095308e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.0175        	p             	9.995335e-01	(9.522837e-03 8.170950e-03 3.516145e-19)	9	6.882355e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.01775       	rho           	1.399451e+00	(9.522837e-03 8.170950e-03 3.516145e-19)	9	5.095656e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.01775       	p             	9.995413e-01	(5.143266e-02 2.591047e-02 -2.354709e-20)	8	6.881576e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.018         	rho           	1.399534e+00	(5.143266e-02 2.591047e-02 -2.354709e-20)	8	5.096440e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.018         	p             	9.995609e-01	(5.143266e-02 2.591047e-02 -2.354709e-20)	8	6.882108e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.01825       	rho           	1.399561e+00	(5.143266e-02 2.591047e-02 -2.354709e-20)	8	5.097755e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.01825       	p             	9.994555e-01	(6.286261e-02 3.209404e-02 1.550032e-19)	8	6.884097e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.0185        	rho           	1.399513e+00	(6.286261e-02 3.209404e-02 1.550032e-19)	8	5.099680e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.0185        	p             	9.993593e-01	(6.286261e-02 3.209404e-02 1.550032e-19)	8	6.887630e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.01875       	rho           	1.399456e+00	(6.286261e-02 3.209404e-02 1.550032e-19)	8	5.102278e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.01875       	p             	9.992924e-01	(6.286261e-02 3.209404e-02 1.550032e-19)	8	6.892751e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.019         	rho           	1.399416e+00	(6.286261e-02 3.209404e-02 1.550032e-19)	8	5.105556e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.019         	p             	9.992472e-01	(6.286261e-02 3.209404e-02 1.550032e-19)	8	6.899403e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.01925       	rho           	1.399390e+00	(6.286261e-02 3.209404e-02 1.550032e-19)	8	5.109426e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.01925       	p             	9.992175e-01	(6.286261e-02 3.209404e-02 1.550032e-19)	8	6.907357e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.0195        	rho           	1.399373e+00	(6.286261e-02 3.209404e-02 1.550032e-19)	8	5.113678e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.0195        	p             	9.991986e-01	(6.286261e-02 3.209404e-02 1.550032e-19)	8	6.916164e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.01975       	rho           	1.399363e+00	(6.286261e-02 3.209404e-02 1.550032e-19)	8	5.117995e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.01975       	p             	9.991873e-01	(6.286261e-02 3.209404e-02 1.550032e-19)	8	6.925174e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.02          	rho           	1.399358e+00	(6.286261e-02 3.209404e-02 1.550032e-19)	8	5.121980e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.02          	p             	9.991813e-01	(6.286261e-02 3.209404e-02 1.550032e-19)	8	6.933586e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.02025       	rho           	1.399355e+00	(6.286261e-02 3.209404e-02 1.550032e-19)	8	5.125189e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.02025       	p             	9.991788e-01	(6.286261e-02 3.209404e-02 1.550032e-19)	8	6.940514e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.0205        	rho           	1.399355e+00	(6.286261e-02 3.209404e-02 1.550032e-19)	8	5.127177e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.0205        	p             	9.991786e-01	(6.286261e-02 3.209404e-02 1.550032e-19)	8	6.945062e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.02075       	rho           	1.399087e+00	(9.522837e-03 8.170950e-03 3.516145e-19)	9	5.127549e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.02075       	p             	9.991419e-01	(9.522837e-03 8.170950e-03 3.516145e-19)	9	6.946431e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.021         	rho           	1.398762e+00	(9.522837e-03 8.170950e-03 3.516145e-19)	9	5.126023e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
0.021         	p             	9.987745e-01	(9.522837e-03 8.170950e-03 3.516145e-19)	9	6.944040e+00	(4.762268e-02 1.450595e-02 -3.053184e-20)	8
