# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.01075       	rho           	1.398944e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.017838e+00	(3.009719e-01 8.243906e-02 -1.293095e-19)	12
0.01075       	p             	9.988518e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.740272e+00	(3.009719e-01 8.243906e-02 -1.293095e-19)	12
0.011         	rho           	1.399003e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.027509e+00	(3.009719e-01 8.243906e-02 -1.293095e-19)	12
0.011         	p             	9.989013e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.762028e+00	(3.009719e-01 8.243906e-02 -1.293095e-19)	12
0.01125       	rho           	1.399064e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.033448e+00	(3.009719e-01 8.243906e-02 -1.293095e-19)	12
0.01125       	p             	9.989532e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.776068e+00	(3.009719e-01 8.243906e-02 -1.293095e-19)	12
0.0115        	rho           	1.399127e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.037775e+00	(2.933524e-01 8.044846e-02 2.170147e-19)	12
0.0115        	p             	9.990062e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.784132e+00	(2.933524e-01 8.044846e-02 2.170147e-19)	12
0.01175       	rho           	1.399189e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.043724e+00	(2.933524e-01 8.044846e-02 2.170147e-19)	12
0.01175       	p             	9.990583e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.797760e+00	(2.933524e-01 8.044846e-02 2.170147e-19)	12
0.012         	rho           	1.399247e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.046769e+00	(2.933524e-01 8.044846e-02 2.170147e-19)	12
0.012         	p             	9.991073e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.805443e+00	(2.933524e-01 8.044846e-02 2.170147e-19)	12
0.01225       	rho           	1.399300e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.046811e+00	(2.933524e-01 8.044846e-02 2.170147e-19)	12
0.01225       	p             	9.991511e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.807002e+00	(2.933524e-01 8.044846e-02 2.170147e-19)	12
0.0125        	rho           	1.399343e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.046192e+00	(2.857329e-01 7.845785e-02 5.005406e-20)	12
0.0125        	p             	9.991873e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.805254e+00	(2.857329e-01 7.845785e-02 5.005406e-20)	12
0.01275       	rho           	1.399376e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.044996e+00	(2.704938e-01 7.447662e-02 2.269944e-19)	12
0.01275       	p             	9.992145e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.800536e+00	(2.704938e-01 7.447662e-02 2.269944e-19)	12
0.013         	rho           	1.399397e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.047097e+00	(2.704938e-01 7.447662e-02 2.269944e-19)	12
0.013         	p             	9.992319e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.806122e+00	(2.704938e-01 7.447662e-02 2.269944e-19)	12
0.01325       	rho           	1.399405e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.046199e+00	(2.704938e-01 7.447662e-02 2.269944e-19)	12
0.01325       	p             	9.992393e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.805687e+00	(2.704938e-01 7.447662e-02 2.269944e-19)	12
0.0135        	rho           	1.399403e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.045015e+00	(2.552546e-01 7.049537e-02 1.751648e-19)	12
0.0135        	p             	9.992371e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.801418e+00	(2.552546e-01 7.049537e-02 1.751648e-19)	12
0.01375       	rho           	1.399389e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.046037e+00	(2.552546e-01 7.049537e-02 1.751648e-19)	12
0.01375       	p             	9.992262e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.804723e+00	(2.552546e-01 7.049537e-02 1.751648e-19)	12
0.014         	rho           	1.399367e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.044371e+00	(2.552546e-01 7.049537e-02 1.751648e-19)	12
0.014         	p             	9.992081e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.802655e+00	(2.552546e-01 7.049537e-02 1.751648e-19)	12
0.01425       	rho           	1.399338e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.044719e+00	(2.400153e-01 6.651410e-02 -8.719166e-20)	13
0.01425       	p             	9.991842e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.801572e+00	(2.400153e-01 6.651410e-02 -8.719166e-20)	13
0.0145        	rho           	1.399304e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.044746e+00	(2.400153e-01 6.651410e-02 -8.719166e-20)	13
0.0145        	p             	9.991563e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.802797e+00	(2.400153e-01 6.651410e-02 -8.719166e-20)	13
0.01475       	rho           	1.399267e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.043200e+00	(2.323956e-01 6.452346e-02 -1.323114e-19)	13
0.01475       	p             	9.991259e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.799709e+00	(2.323956e-01 6.452346e-02 -1.323114e-19)	13
0.015         	rho           	1.399229e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.044261e+00	(2.247759e-01 6.253282e-02 5.772794e-20)	13
0.015         	p             	9.990945e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.801304e+00	(2.247759e-01 6.253282e-02 5.772794e-20)	13
0.01525       	rho           	1.399192e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.043453e+00	(2.247759e-01 6.253282e-02 5.772794e-20)	13
0.01525       	p             	9.990634e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.800792e+00	(2.247759e-01 6.253282e-02 5.772794e-20)	13
