# Region type : patch obstacle
# Faces       : 40
# Area        : 3.155522e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)
0.05725       	4.677378e+00
0.0575        	4.678239e+00
0.05775       	4.679118e+00
0.058         	4.680006e+00
0.05825       	4.680894e+00
0.0585        	4.681778e+00
0.05875       	4.682656e+00
0.059         	4.683524e+00
0.05925       	4.684382e+00
0.0595        	4.685232e+00
0.05975       	4.686071e+00
0.06          	4.686902e+00
0.06025       	4.687725e+00
0.0605        	4.688542e+00
0.06075       	4.689353e+00
0.061         	4.690161e+00
0.06125       	4.690965e+00
0.0615        	4.691766e+00
0.06175       	4.692564e+00
0.062         	4.693357e+00
0.06225       	4.694145e+00
0.0625        	4.694923e+00
0.06275       	4.695689e+00
0.063         	4.696439e+00
0.06325       	4.697170e+00
0.0635        	4.697874e+00
0.06375       	4.698548e+00
0.064         	4.699194e+00
0.06425       	4.699814e+00
0.0645        	4.700406e+00
0.06475       	4.700977e+00
0.065         	4.701541e+00
0.06525       	4.702099e+00
0.0655        	4.702652e+00
0.06575       	4.703203e+00
0.066         	4.703757e+00
0.06625       	4.704316e+00
0.0665        	4.704882e+00
0.06675       	4.705455e+00
0.067         	4.706032e+00
0.06725       	4.706612e+00
0.0675        	4.707196e+00
0.06775       	4.707790e+00
0.068         	4.708393e+00
0.06825       	4.709007e+00
0.0685        	4.709636e+00
0.06875       	4.710281e+00
0.069         	4.710940e+00
0.06925       	4.711606e+00
0.0695        	4.712278e+00
0.06975       	4.712960e+00
0.07          	4.713662e+00
0.07025       	4.714407e+00
0.0705        	4.715188e+00
0.07075       	4.715998e+00
0.071         	4.716834e+00
0.07125       	4.717691e+00
0.0715        	4.718566e+00
0.07175       	4.719457e+00
0.072         	4.720360e+00
0.07225       	4.721273e+00
0.0725        	4.722192e+00
0.07275       	4.723115e+00
0.073         	4.724038e+00
0.07325       	4.724962e+00
0.0735        	4.725888e+00
0.07375       	4.726815e+00
0.074         	4.727738e+00
0.07425       	4.728652e+00
0.0745        	4.729547e+00
0.07475       	4.730416e+00
0.075         	4.731251e+00
0.07525       	4.732047e+00
0.0755        	4.732800e+00
0.07575       	4.733505e+00
0.076         	4.734166e+00
0.07625       	4.734783e+00
0.0765        	4.735360e+00
0.07675       	4.735901e+00
0.077         	4.736424e+00
0.07725       	4.736933e+00
0.0775        	4.737427e+00
0.07775       	4.737912e+00
0.078         	4.738391e+00
0.07825       	4.738865e+00
0.0785        	4.739336e+00
0.07875       	4.739800e+00
0.079         	4.740255e+00
0.07925       	4.740702e+00
0.0795        	4.741139e+00
0.07975       	4.741566e+00
0.08          	4.741984e+00
0.08025       	4.742396e+00
0.0805        	4.742804e+00
0.08075       	4.743209e+00
0.081         	4.743614e+00
0.08125       	4.744019e+00
0.0815        	4.744426e+00
0.08175       	4.744834e+00
0.082         	4.745247e+00
0.08225       	4.745690e+00
0.0825        	4.746162e+00
0.08275       	4.746657e+00
0.083         	4.747170e+00
0.08325       	4.747699e+00
0.0835        	4.748243e+00
0.08375       	4.748804e+00
0.084         	4.749379e+00
0.08425       	4.749963e+00
0.0845        	4.750547e+00
0.08475       	4.751123e+00
0.085         	4.751681e+00
0.08525       	4.752217e+00
0.0855        	4.752729e+00
0.08575       	4.753218e+00
0.086         	4.753687e+00
0.08625       	4.754142e+00
0.0865        	4.754588e+00
0.08675       	4.755027e+00
0.087         	4.755466e+00
0.08725       	4.755905e+00
0.0875        	4.756343e+00
0.08775       	4.756778e+00
0.088         	4.757210e+00
0.08825       	4.757636e+00
0.0885        	4.758056e+00
0.08875       	4.758467e+00
0.089         	4.758870e+00
0.08925       	4.759263e+00
0.0895        	4.759644e+00
0.08975       	4.760014e+00
0.09          	4.760371e+00
0.09025       	4.760717e+00
0.0905        	4.761043e+00
0.09075       	4.761347e+00
0.091         	4.761629e+00
0.09125       	4.761885e+00
0.0915        	4.762110e+00
0.09175       	4.762304e+00
0.092         	4.762466e+00
0.09225       	4.762598e+00
0.0925        	4.762702e+00
0.09275       	4.762785e+00
0.093         	4.762855e+00
0.09325       	4.762915e+00
0.0935        	4.762966e+00
0.09375       	4.763006e+00
0.094         	4.763035e+00
0.09425       	4.763050e+00
0.0945        	4.763049e+00
0.09475       	4.763029e+00
0.095         	4.762989e+00
0.09525       	4.762925e+00
0.0955        	4.762835e+00
0.09575       	4.762715e+00
0.096         	4.762566e+00
0.09625       	4.762391e+00
0.0965        	4.762201e+00
0.09675       	4.762008e+00
0.097         	4.761824e+00
0.09725       	4.761656e+00
0.0975        	4.761510e+00
0.09775       	4.761390e+00
0.098         	4.761297e+00
0.09825       	4.761232e+00
0.0985        	4.761194e+00
0.09875       	4.761183e+00
0.099         	4.761202e+00
0.09925       	4.761255e+00
0.0995        	4.761343e+00
0.09975       	4.761469e+00
0.1           	4.761636e+00
0.10025       	4.761841e+00
0.1005        	4.762085e+00
0.10075       	4.762368e+00
0.101         	4.762687e+00
0.10125       	4.763038e+00
0.1015        	4.763417e+00
0.10175       	4.763818e+00
0.102         	4.764237e+00
0.10225       	4.764667e+00
0.1025        	4.765102e+00
0.10275       	4.765533e+00
0.103         	4.765950e+00
0.10325       	4.766346e+00
0.1035        	4.766713e+00
0.10375       	4.767044e+00
0.104         	4.767329e+00
0.10425       	4.767560e+00
0.1045        	4.767727e+00
0.10475       	4.767822e+00
0.105         	4.767848e+00
0.10525       	4.767821e+00
0.1055        	4.767753e+00
0.10575       	4.767649e+00
0.106         	4.767516e+00
0.10625       	4.767360e+00
0.1065        	4.767184e+00
0.10675       	4.766994e+00
0.107         	4.766795e+00
0.10725       	4.766585e+00
0.1075        	4.766364e+00
0.10775       	4.766133e+00
0.108         	4.765888e+00
0.10825       	4.765630e+00
0.1085        	4.765359e+00
0.10875       	4.765075e+00
0.109         	4.764778e+00
0.10925       	4.764471e+00
0.1095        	4.764159e+00
0.10975       	4.763849e+00
0.11          	4.763553e+00
0.11025       	4.763277e+00
0.1105        	4.763024e+00
0.11075       	4.762797e+00
0.111         	4.762598e+00
0.11125       	4.762430e+00
0.1115        	4.762298e+00
0.11175       	4.762203e+00
0.112         	4.762146e+00
0.11225       	4.762133e+00
0.1125        	4.762166e+00
0.11275       	4.762244e+00
0.113         	4.762366e+00
0.11325       	4.762533e+00
0.1135        	4.762747e+00
0.11375       	4.763004e+00
0.114         	4.763298e+00
0.11425       	4.763619e+00
0.1145        	4.763949e+00
0.11475       	4.764274e+00
0.115         	4.764578e+00
0.11525       	4.764849e+00
0.1155        	4.765085e+00
0.11575       	4.765286e+00
0.116         	4.765474e+00
0.11625       	4.765650e+00
0.1165        	4.765801e+00
0.11675       	4.765927e+00
0.117         	4.766022e+00
0.11725       	4.766084e+00
